Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Split
Charca, CZ,22,54.5%,3.7,3.7,2.4,5.1,8.4,407,61.8%,28.6,548,0.93,0.36,0.21,0.16,-304,-2,-60,9.1%,13.6%,0,-,2019 Spring
Charger, RU,14,35.7%,1.6,1.3,2.8,3.1,7.5,354,45.9%,21.9,364,0.89,0.46,0.14,0.16,-14,2,127,21.4%,14.3%,0,3,2019 Spring
Chazz, AU,21,23.8%,1.9,2.4,2.9,3.2,8.4,369,61.8%,25.9,365,0.97,0.5,0.17,0.27,-461,-10,-372,4.8%,9.5%,0,4,2019 Spring
Chelizi, CN,27,33.3%,3.4,2.2,1.7,3.6,7.8,365,59.3%,21.8,352,-,0.48,0.19,0.22,-,-,-,-,-,0,-,2019 Spring
Chelly, CN,36,33.3%,2.7,2.4,2.5,4.4,9.0,394,50.3%,25.7,416,-,0.38,0.36,0.1,-,-,-,-,-,0,-,2019 Spring
Chen9, CN,2,0%,1.7,1.0,1.5,1.5,8.4,348,31.2%,18.0,211,-,0.48,0.16,0.27,-,-,-,-,-,0,-,2019 Spring
Chenxuan, CN,4,25%,1.4,0.8,3.5,4.3,1.6,234,64.2%,8.2,117,-,1.34,0.06,0.42,-,-,-,-,-,0,-,2019 Spring
CheonGo,,10,0%,1.3,1.4,3.1,2.5,8.4,347,56.5%,19.8,269,1.11,0.59,0.24,0.27,-709,-11,-271,10%,20%,0,1,2019 Spring
Chibs,,17,58.8%,3.9,3.2,2.1,4.9,8.3,392,56.3%,20.5,354,1.04,0.46,0.22,0.17,-346,-8,-389,11.8%,0%,0,5,2019 Spring
Chippys, NZ,24,50%,3.4,3.0,2.0,3.6,8.7,410,47.7%,22.5,385,1.06,0.45,0.14,0.16,184,8,170,20.8%,16.7%,0,3,2019 Spring
Choisix, CR,5,80%,6.9,2.2,1.4,7.4,1.5,298,81.6%,9.6,167,2.51,1.11,0.41,0.35,395,-4,169,40%,0%,0,-,2019 Spring
ChosenOne, LT,3,0%,0.6,1.0,6.0,2.3,6.7,321,69%,24.9,375,0.79,0.3,0.16,0.06,-2251,-25,-1746,0%,33.3%,0,1,2019 Spring
Chosii, PL,15,26.7%,1.9,3.6,3.5,3.2,8.2,377,59.1%,26.8,492,0.94,0.4,0.17,0.2,148,-4,-125,33.3%,13.3%,0,10,2019 Spring
Chovy, KR,42,73.8%,8.4,3.3,1.0,5.3,10.1,436,60.5%,25.8,448,1.12,0.41,0.32,0.13,644,13,528,33.3%,2.4%,0,17,2019 Spring
Chrisberg, DK,19,42.1%,2.9,3.9,2.8,4.3,8.9,416,63.4%,31.6,569,0.71,0.24,0.23,0.03,-265,1,-115,26.3%,5.3%,0,3,2019 Spring
Cinkrof, PL,34,61.8%,3.2,1.6,2.6,6.9,4.6,315,67.1%,12.5,232,1.61,0.66,0.35,0.43,31,-4,-173,44.1%,14.7%,0,4,2019 Spring
Cl0x, RS,6,33.3%,2.4,0.2,3.7,8.5,1.2,236,72.8%,9.6,182,1.88,1.03,0.25,0.37,-106,-3,-128,0%,0%,0,-,2019 Spring
Claire, AU,24,75%,3.6,4.5,2.5,4.8,8.9,423,62.5%,27.6,509,1.02,0.42,0.18,0.21,254,1,127,33.3%,16.7%,0,14,2019 Spring
ClearLove, CN,24,66.7%,3.7,1.4,2.3,7.2,4.5,306,67.4%,9.6,180,-,0.9,0.36,0.39,-,-,-,-,-,0,-,2019 Spring
Click, IT,18,61.1%,4.6,0.8,2.3,9.9,1.3,251,71.2%,8.4,167,2.38,1.45,0.31,0.48,-160,1,20,27.8%,11.1%,0,-,2019 Spring
Clid, KR,65,70.8%,5.4,2.8,1.8,6.8,5.2,342,73.5%,12.8,237,2.39,1.12,0.58,0.38,214,-0,124,58.5%,4.6%,0,14,2019 Spring
Closer, TR,26,73.1%,4.1,3.3,2.6,7.3,5.0,348,70.2%,15.5,310,1.7,0.58,0.38,0.26,372,8,228,42.3%,11.5%,0,4,2019 Spring
Cody Sun, CA,20,15%,3.3,3.4,2.1,3.4,10.0,441,74.2%,34.3,579,1.15,0.35,0.35,0.13,52,2,-10,10%,5%,0,1,2019 Spring
Comeback, RO,8,50%,2.5,2.4,2.3,3.3,8.5,382,47.2%,26.3,450,0.88,0.41,0.12,0.1,79,10,208,12.5%,0%,0,1,2019 Spring
Comp, GR,24,75%,8.4,4.8,1.2,5.4,10.0,471,65.2%,29.5,589,1.25,0.46,0.35,0.18,337,2,59,16.7%,4.2%,0,3,2019 Spring
Condi,,38,42.1%,3.2,2.3,2.6,6.0,4.6,316,71.4%,11.7,219,-,0.48,0.38,0.35,-,-,-,-,-,0,-,2019 Spring
Contractz, US,24,45.8%,2.4,2.0,2.8,4.7,5.0,313,63.9%,13.4,238,1.77,0.72,0.41,0.27,-124,-8,-278,37.5%,4.2%,0,2,2019 Spring
Cookie,,11,36.4%,3.3,2.8,2.2,4.4,9.0,402,54.3%,27.6,511,1.24,0.35,0.34,0.16,-327,-9,-162,18.2%,18.2%,0,-,2019 Spring
CoreJJ, KR,46,65.2%,4.1,1.0,2.3,8.3,1.9,257,69.4%,7.7,139,2.45,1.34,0.31,0.38,89,6,174,21.7%,19.6%,0,1,2019 Spring
Corn,,36,36.1%,3.6,3.2,2.5,5.6,8.3,389,68.7%,24.4,422,-,0.44,0.19,0.24,-,-,-,-,-,0,-,2019 Spring
Corporal, AU,21,4.8%,1.1,0.6,3.9,3.6,1.3,225,54.6%,8.3,122,2.19,1.38,0.23,0.47,-337,-1,-306,19%,9.5%,0,1,2019 Spring
Cospect, EE,25,72%,4.5,1.5,2.9,11.6,1.6,288,69.8%,9.4,212,2.42,1.24,0.31,0.32,276,-1,33,28%,8%,0,1,2019 Spring
Cotopaco, CO,25,72%,4.3,2.6,1.9,5.5,8.2,382,60.5%,26.3,484,1.11,0.44,0.23,0.21,-42,-6,141,28%,8%,0,2,2019 Spring
CrAzY, PL,25,52%,3.3,2.6,2.4,5.2,5.3,339,68.8%,15.5,284,1.45,0.45,0.37,0.22,144,5,12,36%,20%,0,3,2019 Spring
Crash, KR,17,58.8%,4.7,2.8,2.4,8.6,5.6,365,76.6%,14.1,266,1.58,0.41,0.4,0.27,646,9,348,52.9%,5.9%,0,-,2019 Spring
Crayzee,,21,23.8%,1.7,0.8,3.6,5.2,1.2,246,63.9%,8.0,114,1.89,1.14,0.22,0.42,-121,-5,-128,19%,9.5%,0,-,2019 Spring
Creon, IT,15,53.3%,3.7,4.3,2.8,6.1,8.5,429,61.3%,25.1,550,1.09,0.39,0.29,0.18,119,-4,-167,6.7%,13.3%,0,1,2019 Spring
Crisp, CN,47,70.2%,4.1,0.7,2.3,8.6,1.9,290,66.3%,6.9,120,-,1.56,0.23,0.49,-,-,-,-,-,0,-,2019 Spring
Croka, PT,2,0%,2.8,2.5,2.0,3.0,10.1,408,60.3%,25.7,420,1.37,0.5,0.46,0.22,206,8,299,0%,0%,0,1,2019 Spring
Crossman,,4,25%,2.1,0.3,2.5,5.0,1.3,219,61.2%,10.4,132,1.53,0.73,0.23,0.17,-186,-2,-122,25%,25%,0,-,2019 Spring
Crown, KR,18,38.9%,2.7,2.4,2.4,4.1,8.7,387,72.2%,31.3,521,1.14,0.58,0.22,0.3,125,-0,52,27.8%,5.6%,0,10,2019 Spring
Crownie, SI,23,47.8%,3.3,4.0,2.5,4.3,9.9,457,69.9%,29.3,529,1.15,0.37,0.38,0.13,-11,3,-54,13%,8.7%,0,2,2019 Spring
Crush, KR,1,0%,1,1.0,5.0,4.0,4.7,283,50%,9.1,175,1.67,0.9,0.44,0.36,-1243,-1,86,0%,0%,0,-,2019 Spring
Crystal,,18,44.4%,2.7,1.8,2.4,4.7,5.0,316,66.7%,12.9,199,1.76,0.69,0.4,0.23,-519,-12,-491,16.7%,38.9%,0,1,2019 Spring
CuVee, KR,24,37.5%,2.2,1.8,2.3,3.3,8.4,378,56%,23.8,347,1.26,0.54,0.28,0.25,-93,-6,-61,12.5%,16.7%,0,5,2019 Spring
Curator, PL,17,35.3%,1.7,2.1,4.8,6.3,4.5,308,60.9%,12.9,268,1.55,0.57,0.33,0.27,-556,-7,-429,17.6%,11.8%,0,2,2019 Spring
Cuzz, KR,45,66.7%,3.8,2.6,2.2,5.8,5.5,345,63.2%,15.2,275,2.04,0.72,0.56,0.39,172,7,305,37.8%,2.2%,0,2,2019 Spring
Czaru, PL,7,57.1%,2.2,2.1,3.4,5.4,7.6,375,51.1%,23.0,435,0.74,0.28,0.13,0.08,-563,-7,-58,28.6%,0%,0,2,2019 Spring
Czekolad, PL,18,27.8%,3.4,3.2,2.2,4.3,8.5,383,60.8%,26.7,467,0.96,0.51,0.18,0.22,110,4,115,11.1%,5.6%,0,5,2019 Spring
DCStar,,21,28.6%,1.6,0.8,4.0,5.6,1.6,244,66.4%,8.5,134,2.12,1.39,0.21,0.42,-194,-1,-138,23.8%,23.8%,0,-,2019 Spring
DDC,,3,33.3%,2.1,1.0,3.0,5.3,7.9,358,68.4%,25.2,415,0.95,0.45,0.24,0.16,-754,-24,-479,33.3%,0%,0,-,2019 Spring
DNK, VN,40,50%,3.3,2.4,3.1,7.7,4.8,334,68.9%,16.3,299,1.32,0.35,0.34,0.28,-157,-7,-342,32.5%,7.5%,0,5,2019 Spring
Daejin,,3,0%,0.8,0.3,4.7,3.3,1.0,221,42.3%,6.9,113,2.51,1.25,0.42,0.35,248,-5,-81,66.7%,0%,0,-,2019 Spring
DahVys, ES,6,33.3%,5,3.8,2.2,7.0,5.4,349,76.5%,18.6,386,1.24,0.34,0.27,0.27,-167,8,383,16.7%,16.7%,0,-,2019 Spring
Damage, BR,21,47.6%,2.6,0.8,2.9,6.9,1.8,273,65.5%,7.3,123,2.25,1.26,0.3,0.38,-24,3,-105,28.6%,9.5%,0,1,2019 Spring
Damonte, US,16,31.3%,3.6,2.9,1.8,3.6,9.4,405,62.9%,23.0,420,0.93,0.47,0.16,0.21,-193,1,-217,12.5%,0%,0,2,2019 Spring
Dan Dan, NL,49,67.3%,3,2.6,2.2,4.0,8.5,408,44.8%,20.8,433,0.93,0.43,0.13,0.14,63,3,221,14.3%,10.2%,0,15,2019 Spring
Dardoch, US,22,36.4%,2.6,2.2,2.9,5.4,5.2,321,69.3%,15.2,266,1.56,0.56,0.36,0.22,37,7,208,36.4%,4.5%,0,3,2019 Spring
Darkchri, IT,17,35.3%,2.1,1.1,4.3,7.7,1.3,245,60.1%,10.8,232,2.13,1.23,0.26,0.33,-291,2,-234,23.5%,0%,0,-,2019 Spring
Darlik, FR,20,50%,2.8,3.1,2.7,4.3,8.0,381,50.9%,25.5,475,0.98,0.5,0.13,0.19,-169,-4,-40,0%,5%,0,8,2019 Spring
Darrys,,9,33.3%,1.6,2.3,3.8,3.8,7.3,351,50.1%,19.4,343,0.99,0.53,0.15,0.21,-19,-10,-407,33.3%,11.1%,0,-,2019 Spring
Darshan, CA,20,45%,2.6,1.8,2.0,3.3,7.9,371,54.8%,21.2,343,1.01,0.56,0.12,0.26,99,-1,-57,30%,0%,0,4,2019 Spring
Dasher, KR,27,55.6%,4.1,4.4,2.1,4.4,9.2,425,74%,35.9,635,1.13,0.46,0.28,0.16,608,10,384,25.9%,3.7%,0,13,2019 Spring
Dawidsonek, PL,17,29.4%,2,3.3,2.8,2.2,8.7,394,60.4%,30.0,469,0.99,0.42,0.24,0.12,-725,-9,-412,5.9%,5.9%,0,7,2019 Spring
Day1, JP,16,18.8%,1.4,1.3,2.7,2.4,8.9,372,56.7%,28.3,414,0.98,0.35,0.23,0.1,-496,-12,-283,18.8%,12.5%,0,-,2019 Spring
Daylight, CN,22,22.7%,2.8,1.0,2.5,6.1,4.9,305,69.2%,13.6,217,-,0.85,0.37,0.44,-,-,-,-,-,0,-,2019 Spring
Days4fun,,1,100%,3.5,1.0,4.0,13.0,4.8,328,82.4%,15.2,260,1.09,0.31,0.38,0.34,24,-9,-267,100%,0%,0,-,2019 Spring
Deadly, GB,23,56.5%,4.2,3.6,1.7,3.6,9.6,432,71%,26.8,421,1.28,0.37,0.41,0.12,102,2,-107,26.1%,21.7%,0,4,2019 Spring
Decak, PL,8,0%,0.9,1.8,4.3,2.0,6.7,305,42.9%,19.6,312,0.68,0.35,0.12,0.03,-742,-16,-473,0%,12.5%,0,3,2019 Spring
Decoy, NZ,21,42.9%,3.2,0.6,2.3,7.0,1.7,257,61.8%,9.1,155,2.57,1.38,0.33,0.41,149,3,194,33.3%,0%,0,-,2019 Spring
Defles, PL,19,63.2%,6.8,3.6,1.4,5.7,9.9,452,67.8%,31.2,639,0.99,0.35,0.26,0.14,506,13,209,31.6%,5.3%,0,3,2019 Spring
Deft, KR,45,66.7%,5.2,3.7,1.8,5.6,10.1,455,72%,34.5,630,1.51,0.57,0.44,0.21,211,3,88,22.2%,11.1%,0,4,2019 Spring
Deftly, US,24,45.8%,4.9,2.7,1.4,4.2,9.3,412,63.9%,23.1,427,1.27,0.36,0.41,0.2,47,7,-11,25%,4.2%,0,-,2019 Spring
Deidara, IT,17,35.3%,2.3,3.8,3.5,4.2,8.2,399,56.6%,24.6,510,1.05,0.46,0.16,0.13,276,7,299,5.9%,23.5%,0,19,2019 Spring
Delitto, GR,5,40%,1.1,0.6,2.8,2.4,7.7,340,26.2%,22.2,378,1.15,0.53,0.25,0.24,-970,-12,-677,0%,0%,0,-,2019 Spring
Demon, IT,18,61.1%,2.8,2.2,3.3,7.1,4.6,312,64.7%,13.0,265,1.23,0.36,0.28,0.31,-92,-2,-16,16.7%,16.7%,0,1,2019 Spring
Demoncior, PL,1,0%,2,4.0,3.0,2.0,8.0,381,85.7%,28.2,400,0.69,0.31,0.19,0.04,-386,-6,12,0%,0%,0,-,2019 Spring
Denyk, CZ,23,56.5%,4.1,0.7,1.8,6.8,2.0,264,70.6%,7.4,117,1.99,1.19,0.19,0.35,3,8,424,26.1%,4.3%,0,-,2019 Spring
Destiny, AU,25,48%,5.5,0.9,1.7,8.6,1.5,269,73%,8.3,148,2.43,1.33,0.28,0.38,29,-4,-51,24%,0%,0,1,2019 Spring
Dexui,,1,0%,0.6,0.0,7.0,4.0,3.6,240,57.1%,12.7,187,0.91,0.32,0.23,0.23,-2856,-27,-2004,0%,0%,0,-,2019 Spring
Dhokla, US,16,37.5%,1.4,1.8,2.9,2.3,7.9,372,44.3%,21.3,354,0.9,0.42,0.18,0.15,-495,-10,-263,12.5%,31.3%,0,4,2019 Spring
Dia1, VN,33,60.6%,3.6,4.2,2.7,5.6,9.0,424,56.7%,28.2,569,1.26,0.51,0.22,0.21,108,1,53,15.2%,9.1%,0,14,2019 Spring
Diamond, CA,27,70.4%,5.1,1.1,2.1,9.6,1.7,272,66.3%,7.7,157,2.25,1.18,0.27,0.29,245,6,248,22.2%,3.7%,0,-,2019 Spring
Diamondprox, RU,18,66.7%,3.3,2.1,2.6,6.6,5.5,342,67.1%,13.6,273,1.79,0.51,0.44,0.29,-61,7,59,22.2%,11.1%,0,2,2019 Spring
Divkid, VN,32,31.3%,3.1,4.0,2.9,5.1,9.3,435,61.8%,26.3,519,1.15,0.47,0.26,0.15,60,1,12,12.5%,12.5%,0,5,2019 Spring
Dizzy, PT,12,58.3%,4.9,4.2,1.8,4.8,8.9,428,71.7%,28.4,495,0.92,0.33,0.2,0.09,441,7,93,50%,0%,0,3,2019 Spring
Djoko, FR,24,75%,4.3,1.7,2.4,8.6,4.7,321,68.6%,12.0,245,1.85,0.63,0.45,0.35,169,3,114,29.2%,4.2%,0,1,2019 Spring
DoeDoii, PH,2,0%,1.5,2.0,5.0,5.5,4.8,317,67.5%,10.0,175,1.81,1.14,0.52,0.45,-217,-20,-506,100%,0%,0,-,2019 Spring
Doinb, KR,47,70.2%,5.3,3.8,1.9,6.5,9.5,444,73.3%,28.3,483,-,0.45,0.21,0.14,-,-,-,-,-,0,-,2019 Spring
Domec, CZ,4,0%,1.2,1.0,4.3,4.3,1.6,219,61.2%,8.8,135,2.44,1.4,0.33,0.34,-72,4,53,25%,50%,0,-,2019 Spring
Don Arts, DE,6,66.7%,3.7,2.5,3.2,9.2,5.3,345,72.4%,17.0,296,1.29,0.34,0.31,0.22,205,2,-8,33.3%,16.7%,0,-,2019 Spring
Don Hell,,2,0%,1.5,1.0,5.5,7.0,0.6,217,36.4%,8.8,144,1.18,0.67,0.19,0.34,-1782,-42,-404,50%,0%,0,-,2019 Spring
Doss, DK,17,70.6%,3.5,0.9,3.0,9.8,1.1,255,73.1%,8.6,177,2.32,1.34,0.27,0.38,127,-4,349,23.5%,11.8%,0,-,2019 Spring
Doublelift, US,46,65.2%,5.1,3.7,1.8,5.4,9.7,445,69.4%,27.8,521,1.4,0.42,0.4,0.12,86,-0,30,19.6%,8.7%,0,2,2019 Spring
Dove, KR,47,61.7%,4.3,2.8,1.8,5.0,8.7,392,68.6%,24.6,435,1.13,0.46,0.29,0.26,-29,3,78,19.1%,6.4%,0,7,2019 Spring
Doxy, DK,8,12.5%,1.5,2.0,3.0,2.6,7.1,329,62.7%,19.9,277,0.99,0.52,0.13,0.24,-645,-10,-395,0%,12.5%,0,1,2019 Spring
DrMatt, IT,19,42.1%,2.8,3.3,2.9,4.7,7.7,361,63.3%,25.0,458,0.92,0.41,0.16,0.14,-542,-11,-255,10.5%,10.5%,0,8,2019 Spring
Dread, KR,38,36.8%,2.4,2.4,3.1,5.1,4.7,313,73.9%,13.2,214,2.04,0.91,0.55,0.38,-84,-7,-318,44.7%,10.5%,0,2,2019 Spring
Dreams, KR,23,47.8%,2,1.1,3.7,6.4,1.5,254,66.8%,6.5,113,2.25,1.36,0.23,0.43,-70,3,-29,13%,21.7%,0,1,2019 Spring
Dred, CZ,22,54.5%,4.1,3.9,2.2,5.0,8.6,410,60.6%,25.4,476,1.03,0.47,0.17,0.21,244,1,-30,27.3%,4.5%,0,4,2019 Spring
Dreedy, CZ,12,50%,3.5,2.8,2.3,5.3,7.6,385,54.9%,23.7,435,0.92,0.45,0.13,0.2,817,17,386,25%,0%,0,2,2019 Spring
DuaLL, ES,11,63.6%,3.2,1.3,3.8,10.8,1.8,270,73.2%,9.9,228,1.99,1.13,0.2,0.32,-327,2,230,0%,45.5%,0,2,2019 Spring
Duclou,,24,41.7%,1.9,1.3,2.6,3.6,7.8,355,46.9%,21.7,367,1.02,0.54,0.16,0.23,-252,-6,-28,16.7%,12.5%,0,4,2019 Spring
DudsTheBoy, BR,26,53.8%,3.3,3.8,2.6,4.6,9.6,438,71.9%,30.9,586,1.26,0.44,0.32,0.25,71,4,36,23.1%,7.7%,0,3,2019 Spring
Duke, KR,8,62.5%,3.4,3.4,2.8,5.9,7.5,378,54.6%,17.7,414,-,0.38,0.16,0.06,-,-,-,-,-,0,-,2019 Spring
Dumbledoge, TR,26,73.1%,4.1,1.6,2.3,8.0,1.6,280,60.6%,10.2,205,2.39,1.17,0.31,0.3,19,1,64,15.4%,3.8%,0,3,2019 Spring
Duoking1, CA,12,50%,2.3,0.9,3.8,7.8,1.0,257,72.2%,9.2,172,2.18,1.25,0.25,0.36,-352,-7,-126,8.3%,0%,0,-,2019 Spring
DyBer, CZ,11,18.2%,1.5,0.6,4.0,5.5,4.6,292,55.7%,11.4,199,1.33,0.45,0.33,0.27,-367,9,132,18.2%,0%,0,-,2019 Spring
Dzondzy, PL,16,56.3%,3.4,0.8,3.2,10.1,1.9,281,60.7%,7.0,153,2.3,1.28,0.28,0.36,331,11,220,6.3%,18.8%,0,-,2019 Spring
Eagle, VN,17,35.3%,2.6,2.9,3.1,5.2,5.5,346,59.8%,15.7,296,1.62,0.77,0.31,0.35,-381,-1,-278,23.5%,0%,0,1,2019 Spring
Eason,,3,33.3%,3.1,1.7,3.3,8.7,1.1,235,70.1%,6.4,118,2.66,1.59,0.33,0.54,29,1,385,0%,0%,0,-,2019 Spring
EasyLove, VN,35,40%,2.7,3.1,2.8,4.6,9.5,426,54.9%,23.9,448,1.08,0.41,0.29,0.15,25,-0,27,17.1%,14.3%,0,5,2019 Spring
Eckas, LT,16,56.3%,5.2,4.8,2.6,8.6,5.4,371,75.5%,21.3,458,1.45,0.41,0.3,0.28,271,2,187,31.3%,6.3%,0,7,2019 Spring
Egospeed,,7,14.3%,1.8,3.1,3.3,2.9,6.7,333,54.8%,21.9,365,0.91,0.44,0.12,0.16,-76,-13,-111,28.6%,0%,0,9,2019 Spring
Eika, FR,24,75%,5.3,4.5,1.8,5.0,9.0,433,59.7%,26.9,550,1.25,0.46,0.24,0.19,653,7,479,29.2%,12.5%,0,17,2019 Spring
Ekka,,17,41.2%,4.1,2.7,1.8,4.8,7.9,380,66.2%,25.8,425,0.96,0.34,0.17,0.12,380,6,42,29.4%,11.8%,0,6,2019 Spring
EliWood, TR,13,30.8%,1.7,0.5,3.2,4.7,1.5,239,50.6%,10.8,141,2.5,1.46,0.35,0.45,-235,3,-122,23.1%,15.4%,0,1,2019 Spring
Ellam, SE,34,79.4%,5.1,3.8,1.9,6.1,8.7,434,58.7%,22.7,469,1.2,0.44,0.26,0.19,80,-3,-60,32.4%,2.9%,1,2,2019 Spring
Elramir, TR,1,100%,2.8,7.0,6.0,10.0,5.5,382,70.8%,23.6,664,1.49,0.3,0.32,0.27,1317,25,816,0%,0%,0,-,2019 Spring
Empt2y,,18,50%,2.6,1.8,2.5,4.7,4.9,306,66.2%,10.4,173,1.47,0.61,0.32,0.41,-367,-7,-314,27.8%,22.2%,0,-,2019 Spring
Endz, EE,25,72%,5.3,6.1,2.5,7.0,9.6,481,68%,27.6,638,1.03,0.31,0.28,0.09,478,14,-18,28%,12%,0,4,2019 Spring
Energy, NO,16,56.3%,5.1,4.6,2.3,7.1,8.4,421,66.4%,27.7,608,1.07,0.43,0.2,0.19,1013,8,466,12.5%,12.5%,0,6,2019 Spring
Engo,,18,50%,5,2.9,1.8,6.1,7.3,358,62.8%,19.6,408,1.06,0.53,0.16,0.23,-163,-5,-214,16.7%,11.1%,0,2,2019 Spring
Enjawve, FR,20,50%,2.9,1.1,3.2,8.3,1.5,250,65.7%,9.3,174,2.41,1.58,0.26,0.46,10,4,-133,35%,20%,0,-,2019 Spring
Enso, TW,2,50%,3.4,2.5,2.5,6.0,4.5,317,67.9%,14.8,233,1.38,0.75,0.24,0.49,-510,-2,-534,0%,0%,0,-,2019 Spring
Enty, JP,27,55.6%,4.8,0.9,1.8,7.9,1.7,270,70.3%,8.3,145,2.67,1.49,0.37,0.42,84,1,-114,22.2%,22.2%,0,-,2019 Spring
Envy, BR,35,54.3%,5,3.2,1.5,4.5,8.3,385,61.2%,24.0,418,1.13,0.51,0.22,0.26,41,-2,-134,20%,14.3%,1,14,2019 Spring
Eragon,,8,25%,1.2,1.5,3.6,2.8,6.6,325,44.2%,21.9,372,1.05,0.61,0.11,0.32,-190,-10,-291,0%,0%,0,3,2019 Spring
Erdote, PL,34,61.8%,3.4,0.6,2.5,8.1,1.8,257,67.8%,7.2,129,2.47,1.58,0.3,0.5,-110,4,-239,17.6%,14.7%,0,-,2019 Spring
Eren, CZ,18,33.3%,2.1,2.4,3.2,4.3,8.3,375,58.7%,27.0,469,0.89,0.47,0.16,0.18,-88,-5,-101,33.3%,11.1%,0,6,2019 Spring
Erry, KR,18,50%,3.6,3.7,2.6,5.6,8.8,411,70.8%,24.1,502,1.53,0.54,0.4,0.24,-543,-6,-166,5.6%,27.8%,0,-,2019 Spring
Escalona, ES,6,50%,1.5,1.5,4.0,4.5,7.4,360,57.8%,22.2,397,0.99,0.45,0.16,0.19,310,15,279,16.7%,66.7%,0,1,2019 Spring
Evi, JP,30,90%,6.5,4.2,1.3,4.4,8.2,419,63.8%,26.9,515,1,0.46,0.16,0.17,157,0,284,30%,3.3%,0,16,2019 Spring
Exile,,23,47.8%,3.1,3.0,2.4,4.4,8.4,387,62.7%,26.5,454,0.97,0.48,0.19,0.21,56,-1,264,13%,8.7%,0,7,2019 Spring
Exosen, PH,2,0%,2,4.5,3.5,2.5,7.9,387,64.2%,25.6,445,0.71,0.39,0.08,0.08,-114,-1,-151,50%,0%,0,2,2019 Spring
Expect, KR,18,27.8%,2.9,2.2,2.2,4.2,8.1,367,53.8%,22.0,334,1.03,0.5,0.16,0.2,99,-0,123,16.7%,11.1%,0,6,2019 Spring
Eyla, AU,24,75%,5.1,0.3,2.0,10.1,1.4,253,68.7%,8.8,160,2.55,1.27,0.38,0.34,-24,-1,230,20.8%,20.8%,0,-,2019 Spring
FBI, AU,30,80%,5.3,5.6,2.3,6.5,9.4,475,66.8%,30.8,641,1.22,0.43,0.3,0.18,573,13,312,20%,10%,0,3,2019 Spring
FROSTSTRIKE, CL,21,19%,2.8,1.8,2.1,4.3,4.7,301,70.5%,11.7,176,1.22,0.45,0.31,0.39,-2,-7,-185,71.4%,9.5%,0,4,2019 Spring
Faith, MO,5,20%,2.3,1.2,2.0,3.4,8.6,354,77.1%,21.7,261,1.02,0.54,0.23,0.3,-490,-12,-158,20%,20%,0,-,2019 Spring
FakeGod, US,25,48%,2.9,2.6,2.5,4.5,7.8,378,51%,20.6,435,1,0.44,0.18,0.15,-119,0,-83,8%,4%,0,4,2019 Spring
Faker, KR,65,70.8%,4.3,2.8,1.8,5.0,9.1,408,57.4%,25.1,450,1.17,0.51,0.27,0.21,126,6,35,29.2%,4.6%,0,16,2019 Spring
Falco, ES,36,61.1%,3.5,0.8,2.9,9.2,1.4,260,70.5%,9.9,182,2.29,1.24,0.31,0.38,49,-5,117,27.8%,8.3%,0,-,2019 Spring
FallenBandit,,19,42.1%,1.9,1.9,3.4,4.6,7.3,355,52.1%,22.1,401,1.12,0.54,0.18,0.23,-19,-1,-106,5.3%,15.8%,0,4,2019 Spring
Fanatiik, CA,10,50%,2.9,1.9,3.1,7.2,4.3,307,69.7%,10.6,215,1.17,0.48,0.22,0.42,-301,-11,-564,60%,0%,0,-,2019 Spring
Farfetch, TR,10,40%,2.1,0.6,4.1,8.0,1.3,233,68%,7.4,140,2.49,1.42,0.34,0.36,-172,-4,43,0%,20%,0,-,2019 Spring
Fastlegged, GB,3,33.3%,2.3,0.7,2.3,4.7,1.1,224,53.3%,9.7,112,1.9,1.12,0.15,0.31,10,-4,296,33.3%,0%,0,-,2019 Spring
Febiven, NL,18,44.4%,3.9,3.1,1.7,3.6,9.0,402,63.8%,26.0,434,0.94,0.44,0.15,0.19,386,7,322,22.2%,5.6%,0,5,2019 Spring
Feedarias, PT,14,14.3%,1.4,1.3,4.3,4.6,1.4,245,49.1%,11.8,195,2.2,1.2,0.32,0.35,-104,3,-192,14.3%,21.4%,0,3,2019 Spring
FeniX, KR,22,40.9%,2.7,2.5,2.3,3.8,8.9,386,66.7%,29.0,507,0.68,0.32,0.13,0.1,35,4,-32,13.6%,18.2%,0,2,2019 Spring
Fill, US,26,50%,3.2,0.9,3.0,8.9,1.6,262,74.5%,9.0,159,2.21,1.21,0.27,0.36,52,-1,46,38.5%,3.8%,0,-,2019 Spring
Finn, SE,25,64%,3.4,2.6,2.2,5.0,8.0,385,59.5%,23.4,419,0.96,0.47,0.14,0.17,-264,-12,-240,16%,16%,0,6,2019 Spring
Fitz, BR,21,47.6%,2,2.0,2.6,3.2,8.2,384,47.6%,22.4,377,1.01,0.44,0.17,0.13,43,7,106,0%,14.3%,0,7,2019 Spring
Five,,32,34.4%,2.9,0.7,2.8,7.5,2.0,282,65.1%,9.4,147,-,1.46,0.2,0.42,-,-,-,-,-,0,-,2019 Spring
Fix, AR,21,19%,2.9,2.4,1.7,2.5,9.5,403,60.8%,29.1,426,1.05,0.37,0.31,0.18,-340,-4,-259,23.8%,0%,0,-,2019 Spring
