Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Split
Hustlin, SE,42,28.6%,2.2,0.7,2.9,5.7,1.0,248,59.8%,12.3,210,-,1.44,0.38,0.42,-145,-1,-98,9.5%,4.8%,0,2,2017 Spring
Hylissang, BG,44,63.6%,2.7,0.9,3.4,8.2,1.1,279,57.9%,10.4,213,-,1.21,0.38,0.34,86,3,187,6.8%,18.2%,0,1,2017 Spring
Ian, KR,50,50%,2.7,2.9,2.8,4.7,8.0,377,60%,24.3,480,-,0.52,0.22,0.13,-260,-7,-393,20%,12%,0,8,2017 Spring
IgNar, KR,43,53.5%,3.9,0.7,2.3,8.5,1.0,261,70.2%,9.5,169,-,1.58,0.53,0.46,44,1,92,23.3%,11.6%,0,1,2017 Spring
Ikssu, KR,32,25%,2.4,1.5,2.7,5.0,7.7,340,58.4%,19.3,350,-,0.52,0.11,0.08,-200,-3,-72,18.8%,6.3%,0,7,2017 Spring
Impact, KR,38,73.7%,4.3,2.2,2.3,7.5,7.8,374,64.4%,20,407,-,0.53,0.13,0.1,-25,3,154,13.2%,15.8%,0,6,2017 Spring
Inori, CA,32,56.3%,3.5,3.9,2.9,6.1,4.8,355,71.8%,17.3,369,-,0.55,0.22,0.23,-3,-3,107,31.3%,15.6%,0,15,2017 Spring
Jaeger, DE,14,78.6%,3.9,2.5,2.0,5.4,8.6,405,53.4%,22.1,440,-,0.42,0.13,0.04,349,6,152,7.1%,14.3%,0,4,2017 Spring
Jankos, PL,43,62.8%,4.4,3.9,2.5,7.0,4.7,361,70.2%,16.1,342,-,0.76,0.43,0.26,131,-2,-12,34.9%,11.6%,0,18,2017 Spring
Jay, TW,39,61.5%,3.9,0.7,2.3,8.5,0.8,263,72.1%,9.5,180,-,1.47,0.36,0.37,-96,-1,-74,15.4%,7.7%,0,-,2017 Spring
Jcain,,1,0%,1.2,2.0,6.0,5.0,3.1,273,50%,11.6,219,-,0.96,0.22,0.24,234,34,107,0%,0%,0,-,2017 Spring
Jensen, DK,52,69.2%,5.1,4.6,2.0,5.6,9.6,436,66%,27.7,573,-,0.39,0.18,0.14,45,10,279,25%,15.4%,0,18,2017 Spring
Jesiz, DK,46,52.2%,4,0.8,2.0,7.4,0.9,272,62%,12.1,224,-,1.41,0.33,0.44,172,-1,129,23.9%,2.2%,0,-,2017 Spring
Jestkui Max, RU,14,50%,3.9,0.9,2.7,9.8,0.8,267,73.6%,12.8,260,-,1.3,0.39,0.32,73,-6,-83,21.4%,14.3%,0,2,2017 Spring
Jinoo, KR,18,38.9%,2.4,3.6,3.2,4.2,8.3,-,50.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Jirall, MX,6,66.7%,5,1.2,1.3,5.5,7.9,360,51.8%,14,215,-,0.56,0.19,0.14,-671,-20,-413,0%,16.7%,0,2,2017 Spring
Jisu, KR,22,59.1%,3.1,2.3,3.0,6.8,7.9,367,62.5%,22.6,434,-,0.41,0.17,0.07,7,-0,81,31.8%,36.4%,0,12,2017 Spring
Jockster, BR,18,66.7%,2.8,0.8,2.7,6.6,0.8,268,62.7%,12.2,193,-,1.44,0.28,0.5,0,-0,65,27.8%,5.6%,0,1,2017 Spring
Joey, US,2,0%,0.7,0.0,5.5,4.0,0.7,216,53.3%,9.7,137,-,1.15,0.36,0.29,-916,2,-341,0%,0%,0,-,2017 Spring
K, TW,27,3.7%,1.7,1.3,3.0,3.9,2.9,277,68%,14.8,241,-,1.33,0.35,0.41,-137,-0,-259,14.8%,18.5%,0,3,2017 Spring
KEITH, US,43,34.9%,2.7,2.6,3.0,5.5,7.7,367,57.3%,23.2,461,-,0.34,0.21,0.16,-143,-5,-2,14%,2.3%,0,2,2017 Spring
KaKAO, KR,43,53.5%,4.3,2.6,2.0,6.2,4.9,345,68.3%,15.1,270,-,0.65,0.4,0.15,273,3,245,34.9%,9.3%,0,4,2017 Spring
Kabe,,42,54.8%,4.5,2.6,2.0,6.2,8.5,-,64.4%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Kadir, NL,2,100%,6.2,4.0,2.5,11.5,3.9,344,73%,13,289,-,1.1,0.4,0.2,226,7,374,50%,0%,0,-,2017 Spring
Kami, BR,16,56.3%,4.6,4.1,1.8,4.3,8.6,396,71.9%,26,452,-,0.48,0.13,0.08,38,1,386,31.3%,0%,0,10,2017 Spring
Karsa, TW,58,79.3%,5.5,3.8,1.8,5.9,5.0,373,67.9%,17,335,-,1.05,0.45,0.35,388,7,234,37.9%,12.1%,0,15,2017 Spring
KeY, KR,54,46.3%,2.8,0.8,3.0,7.7,1.1,268,67.5%,11,217,-,1.55,0.67,0.46,60,2,-119,24.1%,9.3%,0,1,2017 Spring
Keane,,47,46.8%,3.6,3.5,2.3,4.8,8.6,398,64%,26.6,487,-,0.37,0.18,0.1,22,-0,129,19.1%,10.6%,0,12,2017 Spring
Kid,,40,52.5%,3.8,3.4,2.7,6.7,5.3,-,65.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Kikis, PL,25,64%,4.8,2.9,1.8,5.9,8.6,398,65.6%,22.7,380,-,0.47,0.14,0.06,156,5,1,48%,4%,0,8,2017 Spring
Kindless, CL,6,16.7%,1.5,2.5,4.5,4.2,7.8,355,62.2%,22.9,434,-,0.38,0.19,0.08,-425,-5,-534,0%,0%,0,-,2017 Spring
Kirei, NL,15,46.7%,3.4,2.4,2.2,5.1,4.7,336,68.9%,16.4,308,-,0.68,0.35,0.21,119,5,-220,33.3%,20%,0,2,2017 Spring
Kirrrra, UA,22,54.5%,3.1,3.5,2.9,5.3,8.3,394,67.3%,28.6,595,-,0.51,0.19,0.12,-187,2,6,22.7%,4.5%,0,11,2017 Spring
Klaj, SE,27,59.3%,2.4,0.3,3.2,7.6,0.9,266,62.5%,10.6,174,-,1.47,0.44,0.43,-90,0,-47,22.2%,14.8%,0,-,2017 Spring
Kobbe, DK,35,54.3%,4.4,3.0,1.9,5.1,8.8,396,64.7%,25.1,492,-,0.34,0.24,0.06,85,1,-124,22.9%,5.7%,0,6,2017 Spring
Kold,,35,54.3%,2.7,2.6,2.7,4.7,4.6,344,59.5%,14.1,277,-,0.66,0.36,0.2,-188,-7,-155,20%,14.3%,0,2,2017 Spring
Koro1,,10,50%,1.8,3.1,3.9,3.9,8.2,-,46%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Kramer, KR,48,52.1%,5.2,2.5,1.4,4.9,9.3,406,62.2%,25.6,475,-,0.49,0.32,0.13,-234,-6,-69,8.3%,2.1%,1,2,2017 Spring
Kreox, RU,29,55.2%,4.1,3.1,2.3,6.4,5.3,369,65.6%,15.5,323,-,0.81,0.35,0.26,287,6,125,51.7%,0%,0,3,2017 Spring
KuKu,,4,0%,0.9,1.5,3.5,1.5,8.4,333,37.5%,23.2,296,-,0.49,0.09,0.15,-602,-8,-421,0%,0%,0,-,2017 Spring
Kuzan, KR,44,31.8%,3.4,3.1,2.2,4.2,8.8,383,63.8%,25.7,485,-,0.55,0.23,0.12,-71,1,-115,20.5%,4.5%,0,13,2017 Spring
LBB,,22,18.2%,3.3,2.1,1.7,3.5,8.2,354,71.2%,25.6,404,-,0.43,0.17,0.15,-317,-5,-284,27.3%,4.5%,0,-,2017 Spring
LEP,,14,42.9%,2.7,1.8,2.2,4.3,8.6,366,48.8%,20.3,387,-,0.41,0.22,0.06,-134,-2,-339,7.1%,21.4%,0,3,2017 Spring
LOD,,47,46.8%,3.7,3.4,2.4,5.4,8.0,379,67.6%,27,499,-,0.26,0.23,0.06,-249,-5,-16,12.8%,8.5%,0,4,2017 Spring
LOFS,,18,5.6%,1.7,1.1,2.4,3.0,7.6,319,54.7%,17.5,306,-,0.51,0.08,0.07,-414,-7,-247,5.6%,5.6%,0,1,2017 Spring
LUSKKA, BR,14,28.6%,4.3,3.1,2.0,5.4,8.1,374,64.9%,26.3,500,-,0.42,0.17,0.07,-27,1,209,21.4%,0%,0,-,2017 Spring
LemonNation,,56,48.2%,2.7,0.8,3.1,7.7,0.9,270,64.4%,11.5,225,-,1.25,0.43,0.3,129,2,43,21.4%,12.5%,0,2,2017 Spring
LetMe,,46,63%,3.9,2.6,2.1,5.5,8.3,-,57.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Levi, VN,25,52%,5.2,4.8,2.2,6.4,5.3,383,70.1%,21.5,430,-,0.9,0.36,0.25,193,7,303,40%,8%,0,5,2017 Spring
Lex, MD,18,61.1%,4.7,2.9,1.9,6.3,8.1,387,67.1%,23.6,519,-,0.36,0.15,0.1,-74,-6,-50,5.6%,0%,0,3,2017 Spring
Licorice, CA,25,56%,3.4,3.1,2.7,6.1,8.1,383,57.2%,22.6,491,-,0.48,0.11,0.07,93,6,28,16%,8%,0,10,2017 Spring
Likkrit,,22,54.5%,3,1.0,3.1,8.2,0.9,275,69.6%,14.4,300,-,1.34,0.33,0.34,-6,-3,247,50%,9.1%,0,-,2017 Spring
Lindarang, KR,26,38.5%,2.7,1.9,2.7,5.3,7.8,363,59.1%,19.8,382,-,0.59,0.09,0.15,-146,-8,-295,15.4%,3.8%,0,3,2017 Spring
Lira,,54,38.9%,3.3,3.3,2.5,4.9,5.9,371,63.8%,16.5,314,-,0.75,0.36,0.18,434,13,620,51.9%,11.1%,0,9,2017 Spring
LokeN, KR,1,0%,1.8,0.0,5.0,9.0,9.3,-,69.2%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Loong,,35,37.1%,2.6,2.8,2.7,4.4,9.1,-,64.4%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Loop,,18,61.1%,3.8,0.7,2.1,7.2,1.0,272,61.7%,13.1,235,-,1.62,0.52,0.51,92,1,-136,22.2%,11.1%,0,-,2017 Spring
Looper, KR,43,34.9%,2.6,2.0,3.1,6.0,7.4,354,58.5%,17.8,345,-,0.56,0.17,0.13,74,3,222,30.2%,9.3%,0,5,2017 Spring
Loulex, FR,14,78.6%,3.8,3.6,2.4,5.4,4.9,377,56.3%,16,328,-,0.65,0.19,0.12,296,16,564,7.1%,28.6%,0,6,2017 Spring
Lourlo, US,56,41.1%,4,2.1,1.9,5.7,8.2,371,60%,19.8,374,-,0.48,0.1,0.08,-326,-8,-197,16.1%,16.1%,0,10,2017 Spring
Lukezy, HR,22,63.6%,2.2,4.3,4.0,4.5,9.0,418,57.4%,27.7,602,-,0.43,0.22,0.09,291,13,130,27.3%,13.6%,0,12,2017 Spring
Lwx, CN,35,42.9%,2.8,3.7,2.8,4.3,9.0,-,64.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
MMD,,56,78.6%,4.8,2.2,1.8,6.3,7.7,377,59.3%,20.3,385,-,0.53,0.12,0.11,9,-4,19,16.1%,16.1%,0,13,2017 Spring
MaHa,,50,50%,3.6,2.9,2.3,5.2,8.7,392,63.8%,24.3,479,-,0.35,0.2,0.07,-193,-7,-286,20%,6%,0,3,2017 Spring
MaRin, KR,48,52.1%,2.9,2.0,2.5,5.2,9.0,391,63.9%,23.1,420,-,0.5,0.12,0.06,119,7,240,14.6%,20.8%,0,13,2017 Spring
MadLife, KR,30,66.7%,3.8,0.7,2.1,7.1,0.8,275,61.9%,10.6,207,-,1.28,0.45,0.36,156,0,65,13.3%,6.7%,0,-,2017 Spring
Maple, TW,58,79.3%,6.7,4.4,1.4,4.9,9.0,425,64.7%,27.1,522,-,0.65,0.18,0.21,161,1,64,17.2%,0%,0,20,2017 Spring
MapleSnow,,37,43.2%,2.6,1.8,2.8,5.4,8.1,354,63.5%,23.4,404,-,0.5,0.12,0.12,-86,0,-205,24.3%,10.8%,0,10,2017 Spring
MarS,,9,44.4%,3.2,5.0,2.8,3.8,8.1,378,67.6%,29.3,582,-,0.34,0.19,0.14,-641,-14,-566,11.1%,33.3%,0,5,2017 Spring
Marge,,37,51.4%,4.3,3.7,2.4,6.5,8.3,-,63%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Marker,,14,50%,3.4,4.5,2.9,5.4,8.6,397,57.6%,25.5,507,-,0.46,0.15,0.12,-149,-6,-365,28.6%,28.6%,0,8,2017 Spring
Mash, CA,28,67.9%,4.3,2.3,1.6,4.7,9.1,401,57.8%,24.1,477,-,0.43,0.32,0.11,-16,-4,122,7.1%,0%,0,-,2017 Spring
Mata, KR,53,66%,3.7,0.7,2.3,7.8,0.8,270,63.6%,9.2,192,-,1.6,0.47,0.46,174,-1,100,30.2%,7.5%,0,1,2017 Spring
Matsukaze, BR,18,61.1%,6.4,2.8,1.2,4.7,8.4,388,59%,27,472,-,0.36,0.19,0.08,-45,1,-1,22.2%,0%,0,-,2017 Spring
Matt, US,53,43.4%,2.5,1.1,3.7,8.0,0.7,259,67.7%,10,195,-,1.37,0.32,0.36,-101,-1,-133,24.5%,9.4%,0,-,2017 Spring
Max, KR,50,50%,3.1,1.4,2.6,6.8,1.3,274,64.6%,11.2,217,-,1.21,0.37,0.24,117,6,326,20%,6%,0,3,2017 Spring
Maxlore, GB,31,45.2%,2.6,2.4,3.0,5.3,4.7,334,67.3%,14.5,280,-,0.86,0.37,0.28,-236,1,-321,41.9%,6.5%,0,6,2017 Spring
Megan,,42,50%,4.2,1.1,2.6,9.9,1.0,-,69.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Memento, SE,42,28.6%,2.2,2.5,3.1,4.5,4.9,333,68.3%,18.2,321,-,0.79,0.32,0.32,-146,-2,4,45.2%,19%,0,6,2017 Spring
Mess,,2,0%,0.6,0.5,5.0,2.5,4.5,255,42.9%,16.7,203,-,0.68,0.25,0.14,-1584,24,-754,0%,50%,0,-,2017 Spring
Meteos, US,20,70%,3.4,3.5,2.8,6.1,4.8,361,70.5%,18.4,362,-,0.36,0.29,0.18,92,0,179,40%,15%,0,9,2017 Spring
Mickey, KR,54,46.3%,2.6,4.3,3.4,4.8,9.1,418,72.7%,29,566,-,0.58,0.19,0.15,133,3,-108,16.7%,25.9%,0,21,2017 Spring
Mightybear, KR,16,62.5%,3.9,2.7,2.3,6.1,4.9,356,64.3%,15,304,-,0.95,0.35,0.25,66,3,-53,18.8%,12.5%,0,-,2017 Spring
Mikyx, SI,35,54.3%,2.7,0.5,3.1,7.9,1.1,266,68.9%,11.7,227,-,1.49,0.49,0.44,116,1,-52,22.9%,11.4%,0,-,2017 Spring
Mimic,,10,30%,2,1.1,2.3,3.6,7.8,345,46.1%,21.8,367,-,0.41,0.07,0.09,-254,-6,-285,10%,10%,0,4,2017 Spring
Minerva, BR,12,41.7%,2.8,2.4,2.6,4.8,4.5,325,70.6%,12,242,-,0.94,0.54,0.33,70,-2,68,25%,25%,0,-,2017 Spring
Ming, CN,46,63%,4.5,0.9,2.0,7.9,0.9,-,65.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Minn,,2,100%,-,2.5,0.0,9.5,7.2,-,73.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Mint,,16,31.3%,2.4,3.1,3.3,4.9,7.4,-,64.9%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Mission, TW,26,38.5%,2.8,2.5,2.5,4.5,8.7,384,64.1%,28,470,-,0.44,0.25,0.07,-137,2,-38,7.7%,11.5%,0,11,2017 Spring
Mithy, ES,70,64.3%,3,0.5,2.8,7.8,0.9,258,62.5%,8.9,176,-,1.51,0.4,0.46,-30,2,61,21.4%,8.6%,0,1,2017 Spring
Mlxg,,37,64.9%,4.7,2.2,2.0,7.1,4.0,-,68.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Mo,,11,36.4%,2.1,0.5,4.3,8.3,1.0,-,67.4%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Moon, US,56,48.2%,3.5,3.3,2.4,5.2,4.9,347,61.1%,16,319,-,0.64,0.25,0.15,37,1,119,46.4%,3.6%,0,7,2017 Spring
MorZB,,39,48.7%,2.9,0.6,2.9,7.7,0.9,-,63.9%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Morning,,38,63.2%,3.1,2.1,2.5,5.7,7.9,368,58.9%,26.4,495,-,0.46,0.13,0.1,227,4,144,13.2%,7.9%,0,16,2017 Spring
Mountain,,37,75.7%,2.8,3.6,3.2,5.4,5.3,376,63.3%,18,347,-,0.7,0.36,0.2,279,13,560,32.4%,13.5%,0,8,2017 Spring
Mouse,,40,65%,3.9,2.8,2.3,6.0,8.4,-,59.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Mowgli, KR,9,66.7%,3.5,2.7,2.2,5.0,5.2,350,69.3%,14.3,265,-,0.94,0.49,0.28,-227,5,-16,11.1%,33.3%,0,1,2017 Spring
MrRalleZ,,27,59.3%,4.9,3.0,1.6,5.0,8.4,390,61.4%,28.1,467,-,0.3,0.2,0.04,-109,0,-28,18.5%,0%,0,1,2017 Spring
Mylon,,18,61.1%,4,2.6,1.9,5.2,8.5,383,62.3%,21.9,388,-,0.53,0.17,0.1,339,9,448,22.2%,16.7%,0,8,2017 Spring
Mystic, KR,58,67.2%,5.5,4.0,1.9,6.4,9.0,422,69.4%,29.7,586,-,0.37,0.3,0.06,259,15,267,5.2%,5.2%,0,-,2017 Spring
Naehyun, KR,34,5.9%,1.5,2.5,3.5,2.8,8.4,362,65.2%,23.7,420,-,0.55,0.24,0.14,-314,-5,-156,14.7%,11.8%,0,8,2017 Spring
Nappon,,27,77.8%,4.9,2.7,1.7,5.7,3.8,342,63.3%,14.6,278,-,0.78,0.34,0.28,268,-9,-82,48.1%,0%,0,6,2017 Spring
Naru,,13,46.2%,2.1,2.7,2.8,3.3,8.4,377,57.1%,22.3,441,-,0.55,0.21,0.21,-277,-1,2,23.1%,0%,0,4,2017 Spring
Nestea, TW,25,48%,2.8,0.8,2.9,7.4,1.2,255,64.6%,9.1,167,-,1.53,0.44,0.37,-47,6,-220,28%,4%,0,-,2017 Spring
Newbie, AR,6,16.7%,2.7,1.2,3.0,6.8,1.0,251,69.8%,13.9,255,-,1.46,0.37,0.31,-369,-1,-435,0%,16.7%,0,-,2017 Spring
Nexus,,31,19.4%,1.7,1.2,2.9,3.7,7.6,325,65%,24.8,358,-,0.51,0.15,0.08,-359,-7,-231,6.5%,12.9%,0,-,2017 Spring
NiQ, PL,14,21.4%,2.9,3.1,2.6,4.2,8.5,372,70.3%,25.9,534,-,0.5,0.2,0.1,-327,-11,-323,14.3%,14.3%,0,3,2017 Spring
Night, KR,42,28.6%,2.3,2.7,2.8,3.8,8.5,371,61%,27.4,472,-,0.53,0.25,0.17,-300,-6,-271,23.8%,9.5%,0,6,2017 Spring
Ninuo,,28,32.1%,3.4,2.1,2.1,5.0,8.0,355,59.8%,22.6,393,-,0.53,0.12,0.09,-106,2,-29,10.7%,3.6%,0,3,2017 Spring
Nisqy, BE,27,59.3%,3.5,3.5,2.2,4.3,8.0,386,62.7%,25,412,-,0.44,0.18,0.13,-109,1,-14,29.6%,7.4%,0,6,2017 Spring
NoNholy, RU,18,61.1%,2.9,3.3,2.7,4.4,8.3,396,55.3%,23.6,507,-,0.48,0.09,0.06,216,4,218,11.1%,11.1%,0,11,2017 Spring
Nuclear, KR,43,62.8%,5.3,3.9,1.8,5.7,8.7,413,63.9%,24.2,502,-,0.4,0.22,0.13,183,-2,126,20.9%,4.7%,0,6,2017 Spring
Nukeduck, NO,30,30%,2.3,2.6,2.9,4.2,7.6,366,60.5%,27,457,-,0.58,0.17,0.22,114,3,102,23.3%,10%,0,12,2017 Spring
Ocean,,2,0%,2.8,1.0,4.0,10.0,4.4,-,84.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
OddOrange,,10,0%,1.4,1.9,3.7,3.1,4.8,307,65.1%,14.9,217,-,0.8,0.24,0.21,-368,1,147,30%,10%,0,1,2017 Spring
Oddie, PE,6,66.7%,2.6,3.2,3.0,4.5,4.2,330,65.8%,15.8,245,-,0.92,0.32,0.23,87,-4,99,66.7%,0%,0,-,2017 Spring
Odoamne, RO,43,62.8%,3.6,2.5,2.6,6.8,8.1,384,61.4%,23.8,495,-,0.46,0.12,0.08,141,-0,33,23.3%,4.7%,0,13,2017 Spring
Ohq,,24,50%,5.2,2.6,1.4,4.5,8.6,-,59.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Olleh, KR,44,47.7%,3.7,1.2,2.5,8.0,1.0,282,66.7%,12.7,261,-,1.68,0.48,0.5,166,1,198,22.7%,0%,0,2,2017 Spring
OniOn,,2,0%,1.3,1.5,3.0,2.5,7.4,-,66.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Optimus,,25,52%,3.2,4.7,3.4,6.2,8.2,407,65.9%,25.4,513,-,0.37,0.31,0.18,247,-6,-87,32%,16%,0,20,2017 Spring
PaSa,,2,0%,1.5,2.0,2.0,1.0,9.0,-,75%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Paranoia, UA,29,55.2%,3.2,4.0,3.0,5.5,8.4,407,65.5%,25.6,524,-,0.51,0.18,0.16,166,1,222,31%,13.8%,0,16,2017 Spring
Part,,3,33.3%,1.6,0.7,2.7,3.7,7.0,307,66.2%,22.7,361,-,0.34,0.13,0.1,-740,-17,-226,0%,33.3%,0,-,2017 Spring
PawN, KR,53,66%,3.3,3.5,2.5,4.9,8.7,405,62.4%,23.9,503,-,0.51,0.23,0.15,97,-0,161,22.6%,7.5%,0,11,2017 Spring
Peanut, KR,56,76.8%,5.9,4.2,1.6,5.6,5.2,383,66.1%,13.8,295,-,0.76,0.37,0.12,358,2,266,37.5%,3.6%,0,14,2017 Spring
Pekin Woof,,13,38.5%,2.4,2.8,3.5,5.4,8.3,379,72.9%,27.8,596,-,0.45,0.18,0.12,-257,-3,-125,7.7%,15.4%,0,4,2017 Spring
Peng, CN,1,0%,0,0.0,1.0,0.0,8.7,-,0%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
PentaQ,,3,0%,1,0.0,2.7,2.7,7.7,-,52.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Perkz, HR,70,64.3%,3.8,4.2,2.3,4.5,9.1,412,64.4%,27.8,559,-,0.43,0.19,0.13,214,8,190,25.7%,11.4%,0,32,2017 Spring
Phantiks,,6,33.3%,2.1,1.5,2.8,4.3,9.1,376,62.3%,22.8,402,-,0.39,0.12,0.1,-200,2,-194,33.3%,16.7%,0,-,2017 Spring
Phaxi, SI,31,45.2%,2.4,2.3,3.0,4.7,8.0,369,62.2%,20.5,393,-,0.51,0.13,0.08,-135,-1,35,25.8%,6.5%,0,7,2017 Spring
Piglet, KR,56,41.1%,2.7,3.3,3.3,5.5,8.2,382,68.4%,27.7,533,-,0.46,0.17,0.13,-200,-7,-107,26.8%,16.1%,0,21,2017 Spring
Pilot, KR,15,46.7%,4.5,3.5,1.7,4.0,8.8,400,66.5%,24.4,459,-,0.44,0.19,0.11,346,4,561,6.7%,0%,0,2,2017 Spring
Pinus,,9,22.2%,1.8,0.7,3.4,5.4,0.9,-,63.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Pobelter, US,44,47.7%,2.2,3.8,3.6,4.3,8.7,404,56.5%,26.2,532,-,0.52,0.23,0.13,-142,-5,-438,20.5%,11.4%,0,20,2017 Spring
Pony,,31,19.4%,2,2.2,2.8,3.3,4.5,308,75.2%,14.2,205,-,0.75,0.26,0.16,-411,-6,-500,25.8%,16.1%,0,1,2017 Spring
PowerOfEvil, DE,43,53.5%,5,4.2,1.9,5.2,8.5,395,71.8%,28.6,516,-,0.46,0.19,0.11,144,-5,32,30.2%,7%,0,17,2017 Spring
PraY,,45,44.4%,2.9,2.9,2.4,4.3,9.2,403,61.8%,26.9,526,-,0.44,0.2,0.09,196,8,33,24.4%,2.2%,0,5,2017 Spring
Pretty, GR,10,30%,2.1,2.8,2.9,3.4,9.1,390,68.8%,23.9,432,-,0.42,0.26,0.17,139,4,175,20%,10%,0,3,2017 Spring
Pride, BR,6,16.7%,1.6,1.8,3.5,3.7,8.1,356,51.2%,24.5,465,-,0.51,0.15,0.08,107,11,356,16.7%,0%,0,4,2017 Spring
Pridestalkr, NL,20,55%,4.3,3.0,2.0,5.4,5.4,355,66.9%,18.2,352,-,0.69,0.38,0.14,104,4,231,45%,0%,0,2,2017 Spring
Profit,,9,77.8%,8.7,2.0,1.1,7.7,8.6,385,71%,21.3,429,-,0.54,0.11,0.08,-133,-1,-188,0%,22.2%,0,1,2017 Spring
Promisq, SE,15,46.7%,3.9,0.4,1.9,7.2,1.0,264,68.9%,12.2,230,-,1.53,0.56,0.46,171,0,-33,20%,13.3%,0,-,2017 Spring
Punch, KR,49,26.5%,2,2.0,2.9,3.7,4.5,319,68.9%,13.6,233,-,1.01,0.48,0.28,-169,-6,-168,30.6%,12.2%,0,1,2017 Spring
Punisher, RU,12,16.7%,2.2,1.3,2.6,4.3,4.0,297,52.9%,12.2,200,-,0.66,0.3,0.19,-725,-10,-267,8.3%,25%,0,-,2017 Spring
PvPStejos, UA,22,54.5%,2.7,3.2,3.0,5.0,4.4,342,63.5%,15.6,328,-,0.73,0.35,0.14,43,-1,-90,40.9%,13.6%,0,1,2017 Spring
Pyl,,38,36.8%,2.5,0.9,3.3,7.4,0.9,-,61.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
QQ, CL,6,16.7%,1.3,2.3,4.8,3.8,4.1,313,54.1%,16.7,312,-,0.97,0.29,0.23,-782,-12,-607,33.3%,16.7%,0,1,2017 Spring
Quas,,14,50%,2.9,2.1,2.0,3.6,8.5,375,66.5%,23.9,422,-,0.47,0.13,0.06,145,0,242,21.4%,7.1%,0,6,2017 Spring
REFRA1N,,20,65%,4.2,3.2,2.1,5.4,4.7,350,66.8%,13.8,263,-,1.03,0.31,0.37,77,-7,-107,35%,20%,0,3,2017 Spring
RF Legendary,,11,36.4%,1.6,1.4,3.7,4.5,7.9,349,55.2%,20.6,449,-,0.5,0.09,0.12,-62,-9,-98,9.1%,0%,0,1,2017 Spring
Raise,,7,57.1%,2.8,1.9,2.3,4.6,4.4,339,72.3%,15.2,243,-,1,0.43,0.35,-289,-10,-335,42.9%,14.3%,0,-,2017 Spring
Rakin,,2,100%,-,1.5,0.0,8.5,8.3,408,56.4%,15.8,291,-,0.5,0.08,0.2,-90,-12,-140,50%,0%,0,-,2017 Spring
Ramune, JP,6,16.7%,3.1,2.2,2.5,5.5,8.5,368,63.1%,27.3,510,-,0.23,0.25,0.06,-42,3,348,16.7%,0%,0,2,2017 Spring
Ranger, BR,14,28.6%,2.5,2.2,3.4,6.1,4.9,332,68.1%,16.5,308,-,0.94,0.3,0.2,-101,3,-77,50%,0%,0,3,2017 Spring
Raxxo, PL,14,14.3%,2.2,0.4,2.9,5.8,0.7,235,63.3%,13.5,211,-,1.31,0.26,0.29,-382,-2,-23,14.3%,7.1%,0,1,2017 Spring
Ray, KR,14,57.1%,2.2,2.8,3.9,5.6,7.9,379,61.2%,22.7,471,-,0.57,0.13,0.13,40,1,126,21.4%,14.3%,0,6,2017 Spring
Reignover,,56,41.1%,2.8,3.5,3.1,5.1,5.6,353,65.1%,18.5,360,-,0.63,0.34,0.18,27,13,256,32.1%,7.1%,0,11,2017 Spring
Rekkles, SE,46,52.2%,7.4,4.0,1.2,5.1,9.6,429,68.2%,26.9,520,-,0.37,0.26,0.09,142,3,-17,21.7%,2.2%,0,8,2017 Spring
