Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Split
Falleo, HR,14,42.9%,2,2.9,3.5,4.1,6.6,356,45.3%,19.8,434,1.02,0.42,0.15,0.17,-420,-8,-178,14.3%,14.3%,0,6,2022 Summer
Fanatiik, CA,7,42.9%,2.4,1.7,3.7,7.1,4.8,307,70.4%,14.2,296,1.37,0.38,0.32,0.31,-277,-10,-404,57.1%,0%,0,-,2022 Summer
Farfetch, TR,32,65.6%,4.1,0.6,2.7,10.5,1.1,246,76.7%,8.7,181,2.18,1.23,0.26,0.33,27,-2,49,40.6%,21.9%,0,3,2022 Summer
FatShield, NL,14,21.4%,1.1,1.1,3.9,3.3,7.8,358,51.8%,23.4,474,0.82,0.36,0.15,0.07,-235,-6,-158,14.3%,0%,0,4,2022 Summer
FatihCan, TR,14,50%,7.1,3.7,1.4,5.9,6.4,387,63.9%,24.2,509,1.42,0.62,0.34,0.17,413,-1,-161,42.9%,0%,0,1,2022 Summer
Febiven, NL,7,85.7%,6.7,4.3,1.4,5.3,9.5,447,77.8%,29.3,631,0.92,0.36,0.21,0.12,282,3,436,28.6%,0%,0,2,2022 Summer
Fede, ES,16,43.8%,4.9,3.8,1.6,3.8,9.3,417,67.1%,27.1,490,1.1,0.39,0.29,0.13,0,2,-124,0%,6.3%,0,2,2022 Summer
FeeNiixZ, ES,18,22.2%,2.9,2.4,3.1,6.6,8.5,388,71.3%,28.4,597,1.07,0.44,0.16,0.19,-30,8,-49,16.7%,16.7%,0,2,2022 Summer
Feisty, KR,36,27.8%,2.4,1.8,3.2,6.0,8.2,370,65.7%,26.3,509,1.08,0.48,0.25,0.22,-215,-5,-548,16.7%,19.4%,0,2,2022 Summer
Feitann, PT,14,14.3%,2.1,2.4,3.4,4.8,7.2,366,55.1%,25.0,545,0.72,0.31,0.16,0.1,-457,-12,-380,28.6%,0%,1,1,2022 Summer
Felia, MY,1,0%,0.4,0.0,5.0,2.0,1.3,215,40%,8.5,156,2.25,1.75,0.2,0.5,-1613,20,63,0%,100%,0,-,2022 Summer
Fendras, ES,18,38.9%,3.8,0.3,2.3,8.6,0.7,220,73.1%,8.2,144,2.15,1.21,0.21,0.3,-133,1,67,11.1%,5.6%,0,-,2022 Summer
Ferret, TR,32,65.6%,3.2,2.5,2.9,6.7,5.0,323,64.6%,14.6,316,1.53,0.32,0.44,0.26,-223,-8,-245,46.9%,9.4%,0,1,2022 Summer
Filou, FR,18,33.3%,2.4,2.7,3.0,4.4,8.5,390,63.8%,25.4,508,1.05,0.32,0.32,0.08,-214,-0,-237,5.6%,16.7%,0,3,2022 Summer
Finn, SE,24,50%,2.7,2.4,2.8,5.0,7.8,385,56.3%,22.0,480,1.2,0.49,0.18,0.21,-343,-13,-121,16.7%,20.8%,0,6,2022 Summer
FireRain, KR,14,50%,3.4,3.2,2.6,5.6,9.0,414,64.8%,23.7,509,1.33,0.34,0.31,0.14,281,4,190,28.6%,7.1%,0,2,2022 Summer
Fisher, KR,25,44%,3.6,3.9,2.7,6.0,8.6,416,68.7%,31.7,699,1.29,0.53,0.27,0.27,145,3,184,8%,12%,0,9,2022 Summer
Flakked, ES,34,55.9%,5,3.5,1.9,6.2,9.2,434,64%,23.9,520,1.31,0.49,0.33,0.17,-314,-6,-136,5.9%,2.9%,0,1,2022 Summer
Flandre, CN,74,60.8%,3.8,2.6,2.1,5.5,8.5,409,61.1%,22.9,511,0.78,0.24,0.21,0.12,-49,-6,-192,1.4%,0%,0,3,2022 Summer
Flare, BR,18,33.3%,3.2,3.6,2.7,5.2,8.3,405,68.4%,26.5,483,1.27,0.54,0.37,0.21,392,5,69,16.7%,11.1%,0,1,2022 Summer
Flawless, KR,24,29.2%,2.4,2.1,2.9,4.8,5.6,323,73.6%,15.1,292,1.68,0.5,0.52,0.39,241,3,167,54.2%,12.5%,0,5,2022 Summer
Fleshy, TR,23,82.6%,5,1.3,2.2,9.7,1.7,271,71.7%,8.1,169,3.56,2.04,0.7,0.46,398,3,139,26.1%,17.4%,0,-,2022 Summer
FlickeR, PT,17,47.1%,4.7,4.4,2.3,6.4,7.5,409,69.8%,26.9,580,0.91,0.27,0.28,0.01,-73,-4,-263,17.6%,0%,0,4,2022 Summer
Flif, RS,14,21.4%,2.7,2.5,2.4,4.1,7.4,365,64.6%,20.4,378,1.05,0.37,0.3,0.09,-665,-14,-355,21.4%,14.3%,0,1,2022 Summer
Flipper, DK,14,35.7%,2.3,1.9,3.9,6.8,4.7,309,70.6%,12.1,226,1.12,0.34,0.27,0.28,-219,-5,-352,42.9%,14.3%,0,-,2022 Summer
Floppy, AU,8,0%,1.3,0.5,3.6,4.3,2.0,226,52.4%,10.2,177,1.67,0.94,0.22,0.23,-436,-6,-184,12.5%,25%,0,-,2022 Summer
FoFo, TW,15,40%,3.3,1.7,2.6,6.9,8.1,376,72.1%,26.3,584,-,-,-,-,-,-,-,-,-,-,-,2022 Summer
Focus, KR,25,48%,4.8,4.4,1.7,3.8,9.5,457,66.7%,25.1,489,1.12,0.4,0.34,0.09,275,0,130,12%,12%,1,3,2022 Summer
Forest, KR,41,68.3%,4.1,3.3,2.6,7.1,6.1,369,67%,15.7,362,1.62,0.32,0.51,0.32,405,12,311,31.7%,12.2%,0,4,2022 Summer
Forge, CN,35,45.7%,3.7,2.3,2.4,6.4,8.4,377,71.5%,23.3,465,-,-,-,-,-,-,-,-,-,-,-,2022 Summer
Fornari, IT,2,0%,2.5,3.0,3.0,4.5,3.3,286,52.1%,14.4,301,1.41,0.74,0.22,0.19,208,-11,550,50%,0%,0,1,2022 Summer
Fouka, ES,12,33.3%,2.7,2.8,3.2,5.9,6.9,366,60.1%,19.7,441,1.06,0.46,0.16,0.19,106,-0,120,16.7%,0%,0,4,2022 Summer
Fourex, ES,18,11.1%,1.3,2.4,4.9,4.1,5.3,312,62.3%,15.1,273,1.13,0.24,0.27,0.22,-477,-5,-322,27.8%,0%,0,-,2022 Summer
Frappii, FR,34,47.1%,3.4,5.0,2.9,4.9,8.8,439,68.1%,26.9,627,1.2,0.43,0.24,0.17,304,3,210,26.5%,0%,0,10,2022 Summer
Fred, PT,34,58.8%,2.8,2.9,3.5,7.0,7.1,361,59.1%,18.4,465,0.89,0.36,0.12,0.13,-261,-3,-127,8.8%,11.8%,0,12,2022 Summer
Frenzy, HU,13,30.8%,3.3,3.8,2.7,4.9,6.0,353,70%,22.1,441,1.23,0.22,0.36,0.2,230,6,318,46.2%,7.7%,0,5,2022 Summer
Fresskowy, PL,23,52.2%,3.3,3.0,2.6,5.6,8.7,399,64.4%,23.5,565,1.07,0.46,0.17,0.17,74,3,111,17.4%,13%,0,4,2022 Summer
Froggy, VN,56,53.6%,4.9,2.7,2.2,7.9,8.1,392,70.3%,23.1,517,1.15,0.39,0.27,0.15,-183,-5,-3,17.9%,1.8%,0,9,2022 Summer
Frost, HU,7,42.9%,2.5,3.1,3.4,5.6,5.9,361,66.3%,18.4,383,1.22,0.23,0.28,0.21,65,5,6,28.6%,0%,0,2,2022 Summer
Frostsize, BG,14,28.6%,3.6,3.5,2.7,6.4,7.8,385,66.2%,24.2,556,0.94,0.38,0.21,0.12,193,3,410,14.3%,0%,1,2,2022 Summer
Frozen2, RS,14,7.1%,1.1,1.6,4.1,2.8,7.7,355,51.5%,22.4,421,0.7,0.29,0.11,0.08,-758,-11,-513,7.1%,28.6%,0,2,2022 Summer
Fudge, AU,41,58.5%,3.5,2.8,2.2,5.0,8.4,398,57.8%,23.2,495,1.01,0.37,0.19,0.1,6,0,144,19.5%,14.6%,0,9,2022 Summer
Fujimoto, JP,5,40%,6.8,0.6,1.0,6.2,0.7,220,74.8%,8.9,195,2.48,1.58,0.27,0.55,-28,-6,-321,20%,0%,0,-,2022 Summer
Fulis, CZ,2,0%,0.8,1.0,4.0,2.0,7.3,319,46.4%,17.8,352,0.91,0.42,0.23,0.16,-1021,-16,-360,0%,0%,0,-,2022 Summer
Furuy, NL,22,50%,4.9,3.4,2.0,6.2,8.5,395,65.1%,27.9,604,1.03,0.48,0.17,0.18,-60,-0,245,22.7%,9.1%,0,8,2022 Summer
Fuuu, BR,18,33.3%,3.5,3.4,2.6,5.7,7.6,373,63.7%,23.6,471,1.08,0.45,0.2,0.26,-256,-6,-143,5.6%,5.6%,0,1,2022 Summer
Fynox, TR,12,8.3%,1.1,1.5,4.3,3.2,6.1,324,63%,23.2,379,1.06,0.39,0.29,0.05,-1443,-17,-507,33.3%,8.3%,0,-,2022 Summer
GALA, CN,76,61.8%,5.8,4.5,1.7,5.5,9.4,453,66.4%,28.6,623,1.06,0.26,0.38,0.08,392,6,208,6.6%,0%,0,1,2022 Summer
Gaarfield, RO,14,42.9%,2.6,0.9,4.5,10.6,0.9,245,80.4%,9.0,205,2.21,1.22,0.24,0.2,-500,-3,-477,21.4%,14.3%,0,1,2022 Summer
Gabbo, IT,17,52.9%,3,2.4,2.6,5.6,7.7,374,53.8%,22.8,518,1.24,0.48,0.2,0.16,-207,-2,41,5.9%,11.8%,0,6,2022 Summer
Gaboesh, NL,12,33.3%,1.8,2.3,4.0,4.9,5.5,319,71.4%,16.9,343,1.13,0.29,0.26,0.19,-220,10,257,25%,16.7%,0,3,2022 Summer
Gadget, BY,41,53.7%,2.9,4.0,3.4,5.9,8.1,415,66.6%,28.3,641,1.06,0.37,0.27,0.13,-199,-7,-202,29.3%,4.9%,0,4,2022 Summer
Gaethan, FR,18,27.8%,2.3,2.4,2.8,3.9,8.2,387,51.8%,23.4,432,0.78,0.33,0.14,0.16,-54,-1,-250,33.3%,22.2%,0,8,2022 Summer
Galaxy, PT,17,47.1%,2.2,4.1,4.2,5.3,8.4,409,60.5%,23.1,495,1.01,0.41,0.17,0.09,123,5,184,17.6%,23.5%,1,7,2022 Summer
Galers, UA,3,0%,1.4,1.7,5.0,5.3,5.1,295,64.9%,16.0,333,1.29,0.28,0.27,0.26,-675,-5,-212,33.3%,0%,0,-,2022 Summer
Gama, IT,3,0%,0.9,1.7,4.7,2.3,6.8,340,54.2%,22.7,465,0.63,0.15,0.19,0,-712,-8,-324,0%,0%,0,2,2022 Summer
Gamin, KR,27,33.3%,3.4,3.7,2.3,4.2,9.3,428,62.9%,23.1,447,1.17,0.44,0.34,0.12,-115,-3,123,22.2%,7.4%,0,1,2022 Summer
Gamsu, KR,29,48.3%,2.7,2.3,2.5,4.6,8.1,386,55.7%,23.6,453,0.84,0.34,0.15,0.11,4,-3,44,17.2%,17.2%,0,13,2022 Summer
Garp, CZ,2,50%,1.6,0.5,3.5,5.0,7.3,349,36.7%,28.2,515,0.55,0.29,0.08,0.06,-274,-8,-320,0%,0%,0,-,2022 Summer
Gastruks, AR,10,10%,2.3,0.3,3.6,7.9,0.9,215,84.3%,8.5,152,2.59,1.67,0.28,0.46,-357,2,-84,20%,20%,0,-,2022 Summer
Gavotto, MX,37,54.1%,3.4,4.0,2.7,5.2,8.4,428,62.8%,24.1,545,1.18,0.41,0.36,0.17,256,2,47,18.9%,5.4%,0,4,2022 Summer
Gazal, TR,8,12.5%,1.7,0.5,3.5,5.4,2.0,238,74.8%,12.4,204,2.25,1.32,0.39,0.5,-412,-10,-163,25%,25%,0,1,2022 Summer
GeeGee, NL,14,35.7%,2.1,3.1,2.9,3.1,8.7,413,50.4%,27.6,583,0.74,0.26,0.2,0.04,262,-1,17,7.1%,7.1%,0,2,2022 Summer
Gemini, TW,41,63.4%,3.1,2.3,2.6,5.8,5.0,320,62.5%,12.0,255,1.51,0.43,0.42,0.4,124,3,79,39%,2.4%,0,9,2022 Summer
Geum go, KR,8,37.5%,1.7,1.9,3.6,4.4,5.1,298,74.6%,12.5,229,1.3,0.43,0.43,0.27,-453,-6,-250,37.5%,25%,0,1,2022 Summer
Ghost, KR,42,33.3%,3.1,3.1,2.4,4.5,8.5,401,67.8%,25.0,502,1.35,0.57,0.39,0.19,-93,-2,16,23.8%,14.3%,0,6,2022 Summer
Gilius, DE,18,38.9%,1.7,1.3,3.6,4.9,4.8,296,62.7%,11.9,214,1.54,0.36,0.49,0.32,-244,-5,-137,33.3%,16.7%,0,1,2022 Summer
Glory2, VN,37,51.4%,3.9,3.2,2.4,6.2,9.4,425,62.8%,25.4,565,1.18,0.41,0.28,0.17,298,11,287,2.7%,13.5%,0,15,2022 Summer
Goku, BR,6,16.7%,1.6,0.8,3.0,4.0,7.6,335,70.6%,24.8,456,1.12,0.6,0.2,0.26,-503,-13,-288,0%,16.7%,0,-,2022 Summer
Goliath, KR,16,50%,2.8,0.8,2.8,7.1,1.9,247,70.4%,8.1,182,2.42,1.47,0.37,0.51,-43,4,-75,18.8%,6.3%,0,-,2022 Summer
Gongas, PT,3,33.3%,2.9,3.7,3.3,6.0,6.8,368,38%,19.9,516,0.62,0.29,0.09,0.03,-556,-23,-442,0%,0%,0,-,2022 Summer
Goodo, KR,32,53.1%,3.2,2.5,2.9,6.8,5.2,325,69.3%,13.1,267,1.23,0.37,0.32,0.31,-114,-5,-153,37.5%,3.1%,0,5,2022 Summer
Goot, BR,29,65.5%,4.1,3.0,2.3,6.7,5.3,335,66.8%,13.3,272,1.49,0.44,0.43,0.45,196,-2,72,31%,3.4%,0,3,2022 Summer
Gori, KR,35,68.6%,4.4,4.2,2.3,5.9,9.1,426,72.7%,30.9,686,1.05,0.41,0.22,0.14,184,6,188,25.7%,20%,0,7,2022 Summer
Gorica, CA,4,0%,1.1,2.3,4.0,2.3,8.0,384,60.1%,22.0,398,0.6,0.28,0.17,0.02,-867,-4,-843,25%,25%,0,-,2022 Summer
Gorny, CZ,11,9.1%,1.4,2.2,4.5,3.9,4.9,308,68.7%,16.2,294,0.91,0.21,0.18,0.2,-1036,-16,-863,36.4%,0%,0,4,2022 Summer
Gotzy, PT,25,48%,3,4.3,3.3,5.5,7.8,413,63.1%,30.2,692,1.04,0.39,0.23,0.1,-107,-0,-205,24%,4%,0,6,2022 Summer
Gravepast, TR,28,60.7%,5.2,4.2,1.8,4.9,9.8,453,69.6%,28.5,505,1.01,0.31,0.29,0.13,591,13,270,35.7%,10.7%,1,4,2022 Summer
Grell, MX,37,54.1%,2.9,3.5,3.5,6.6,6.1,364,73.2%,18.4,417,1.3,0.3,0.32,0.26,239,5,204,43.2%,16.2%,0,6,2022 Summer
Grevthar, BR,31,61.3%,4.8,4.4,2.3,6.5,7.7,385,66.9%,23.4,533,1.21,0.48,0.27,0.23,-106,-5,-159,25.8%,12.9%,0,10,2022 Summer
Griba, BR,21,42.9%,2.8,0.6,3.1,8.0,0.9,224,74.3%,8.5,171,2.56,1.6,0.35,0.53,-183,-1,-311,19%,14.3%,0,1,2022 Summer
Grzybek, PL,26,46.2%,2.4,2.0,2.8,4.8,7.7,367,61.3%,22.8,415,1.04,0.36,0.15,0.07,-305,-3,-14,11.5%,15.4%,0,3,2022 Summer
Guertas, FR,31,61.3%,3.7,2.6,2.8,7.9,5.4,338,69.5%,14.5,305,1.22,0.27,0.3,0.29,189,-1,191,38.7%,16.1%,0,6,2022 Summer
Guigo, BR,23,56.5%,3.3,3.4,3.3,7.5,7.8,407,65.3%,25.4,584,1.11,0.42,0.25,0.17,365,4,-23,21.7%,8.7%,0,10,2022 Summer
Guigs, BR,18,44.4%,3.8,1.6,2.7,8.4,1.6,261,77.4%,10.3,208,3.38,1.9,0.62,0.56,134,-0,-9,44.4%,22.2%,0,-,2022 Summer
Gumayusi, KR,70,67.1%,5,3.9,1.8,5.2,9.4,457,67.2%,25.3,543,1.45,0.55,0.43,0.2,267,9,21,30%,11.4%,1,9,2022 Summer
Gurklys, LT,13,46.2%,3.6,2.6,3.0,8.3,6.0,355,61.9%,17.6,394,1.23,0.17,0.36,0.08,507,10,401,15.4%,0%,0,7,2022 Summer
Guti, KR,11,54.5%,2.8,3.0,3.3,6.1,8.9,406,70.5%,33.2,658,1.01,0.38,0.24,0.16,-8,-1,22,36.4%,27.3%,0,-,2022 Summer
Guubi, DK,36,52.8%,2.9,3.5,3.3,6.2,8.5,413,64.9%,25.4,562,0.79,0.34,0.18,0.11,-134,-3,66,16.7%,16.7%,0,10,2022 Summer
Guwon, KR,36,30.6%,2.9,2.3,2.9,6.3,5.0,309,73.7%,13.5,265,1.57,0.41,0.49,0.32,43,-2,-71,44.4%,8.3%,0,2,2022 Summer
H4cker, CN,38,31.6%,2.6,2.1,2.8,5.2,5.1,314,78.2%,12.1,243,-,-,-,-,-,-,-,-,-,-,-,2022 Summer
HONOR, FR,36,47.2%,3.3,0.9,3.2,9.6,1.1,240,74.3%,9.0,194,2.42,1.38,0.28,0.36,-41,1,-97,30.6%,5.6%,0,1,2022 Summer
HUGOD, PT,14,14.3%,1.9,2.1,3.1,3.9,6.8,345,48.9%,20.6,410,0.93,0.36,0.08,0.06,-390,-14,-233,21.4%,7.1%,0,2,2022 Summer
Habubu, DE,6,66.7%,3.4,4.5,3.2,6.2,6.0,380,65%,17.9,394,1.47,0.41,0.36,0.18,75,-10,-377,66.7%,0%,0,-,2022 Summer
Hadess, NL,23,52.2%,3.3,3.1,2.7,5.7,5.6,336,66.5%,14.9,322,1.46,0.37,0.35,0.34,42,5,9,30.4%,4.3%,0,1,2022 Summer
Haeri, AU,61,75.4%,5.6,4.2,1.9,6.5,9.4,443,63%,26.9,688,1.11,0.41,0.25,0.18,471,13,236,21.3%,3.3%,0,23,2022 Summer
Haichao, CN,23,34.8%,4,2.3,1.7,4.4,8.3,370,68.6%,24.4,441,-,-,-,-,-,-,-,-,-,-,-,2022 Summer
HamBak, KR,34,47.1%,3.1,2.3,3.1,7.4,5.5,332,68.3%,12.6,272,1.63,0.5,0.45,0.43,-66,4,291,32.4%,11.8%,0,5,2022 Summer
Hana, TW,29,62.1%,3.8,1.9,2.5,7.6,5.2,324,70.4%,11.6,247,1.61,0.37,0.48,0.38,28,2,168,41.4%,3.4%,0,1,2022 Summer
Hanabi, TW,35,68.6%,3.9,2.3,1.9,5.3,8.3,389,55.7%,21.2,464,1.16,0.41,0.25,0.2,-150,0,-105,11.4%,17.1%,0,6,2022 Summer
Hang, CN,49,46.9%,3.4,0.7,2.7,8.4,1.2,250,70.2%,9.1,191,-,-,-,-,0,0,0,-,-,-,-,2022 Summer
Hans SamD, KR,36,33.3%,2.1,2.1,2.5,3.2,9.0,419,51.3%,24.7,438,1.42,0.51,0.39,0.15,119,2,22,25%,13.9%,0,1,2022 Summer
Hans sama, FR,37,59.5%,5.2,3.6,1.8,5.5,9.3,439,66.3%,26.8,563,1.1,0.44,0.29,0.16,492,9,421,40.5%,5.4%,0,2,2022 Summer
Hantera, FR,22,45.5%,2.9,0.9,2.9,7.4,1.3,232,67.5%,6.0,149,2.46,1.4,0.31,0.5,-187,0,-78,13.6%,18.2%,0,-,2022 Summer
Harald, ES,18,11.1%,1.2,2.4,4.2,2.6,7.7,374,44.8%,26.2,487,0.99,0.37,0.17,0.13,-366,-5,-378,16.7%,0%,0,10,2022 Summer
Harder, CN,2,0%,1.5,2.5,6.5,7.0,6.4,339,75.6%,25.0,568,-,-,-,-,-,-,-,-,-,-,-,2022 Summer
Harp, KR,42,76.2%,5.6,1.0,2.2,11.4,0.9,259,71.9%,9.5,230,2.61,1.58,0.31,0.49,244,-2,64,40.5%,16.7%,0,1,2022 Summer
Harpoon, PL,27,59.3%,5.6,5.1,1.9,5.7,8.9,441,73.9%,29.1,602,1.18,0.43,0.32,0.12,-19,-7,-375,18.5%,3.7%,0,2,2022 Summer
Haru, KR,19,47.4%,3.9,3.0,2.3,6.0,5.2,333,68%,11.4,249,1.51,0.37,0.42,0.33,58,-4,-135,31.6%,0%,0,1,2022 Summer
Hasmed, VN,56,53.6%,2.7,3.6,3.0,4.5,8.3,410,53.2%,25.2,554,1.08,0.35,0.25,0.18,190,3,73,14.3%,10.7%,0,28,2022 Summer
Hatred, BG,15,46.7%,4,3.8,3.0,8.2,5.3,355,71.3%,16.9,395,1.34,0.32,0.29,0.28,57,-5,-233,33.3%,0%,0,2,2022 Summer
Hatrixx, NO,18,44.4%,3,4.2,3.1,5.1,8.6,413,58.5%,27.1,653,1.03,0.36,0.21,0.14,158,0,-82,16.7%,5.6%,0,1,2022 Summer
Hauz, BR,25,60%,5.8,4.2,2.1,8.0,8.6,418,71.5%,28.3,665,1.34,0.48,0.32,0.2,387,6,213,32%,4%,0,8,2022 Summer
HawHaw, NO,27,66.7%,5.6,3.2,1.9,7.1,8.1,402,61.9%,19.5,485,0.86,0.4,0.16,0.13,19,-3,182,7.4%,7.4%,0,5,2022 Summer
Hax, ES,1,0%,1,0.0,4.0,4.0,7.1,302,57.1%,18.8,248,0.9,0.31,0.22,0.25,-945,-15,-571,0%,0%,0,-,2022 Summer
Haze, PT,11,36.4%,2.6,1.9,2.6,4.9,6.8,340,60.5%,17.9,343,0.89,0.47,0.1,0.16,-361,-9,-310,18.2%,0%,0,-,2022 Summer
HeSSZero, PL,19,42.1%,2.6,2.9,3.0,4.8,7.5,381,59.3%,22.5,479,0.96,0.39,0.15,0.13,-57,-4,-157,10.5%,15.8%,0,11,2022 Summer
Heimdall, DE,18,44.4%,2.2,0.6,4.3,9.1,0.5,228,74.2%,8.3,185,2.09,1.21,0.21,0.27,-241,-5,11,27.8%,11.1%,0,-,2022 Summer
Hena, KR,39,28.2%,2.9,2.7,2.1,3.5,9.7,419,68.9%,25.4,447,1.34,0.47,0.45,0.15,-141,-0,21,28.2%,2.6%,0,3,2022 Summer
Heroic, PT,19,68.4%,4.2,5.6,2.9,6.5,8.0,423,64.2%,27.4,727,0.88,0.28,0.16,0.07,416,8,64,21.1%,10.5%,0,11,2022 Summer
Hery, CN,2,100%,5.3,5.0,2.0,5.5,9.1,456,62.9%,29.3,680,-,-,-,-,-,-,-,-,-,-,-,2022 Summer
Hidan, BR,18,22.2%,1.7,2.1,3.8,4.2,7.8,364,58.6%,24.9,459,0.87,0.44,0.15,0.21,-362,-6,-217,16.7%,11.1%,0,5,2022 Summer
Hide, BG,4,50%,2.1,0.5,4.8,9.3,1.1,225,75.5%,9.0,180,2.46,1.24,0.34,0.22,-239,4,-71,50%,25%,0,-,2022 Summer
Hieu3, VN,18,55.6%,5.4,0.9,2.3,11.7,1.2,261,79.9%,7.5,180,2.43,1.55,0.3,0.53,-50,-9,181,33.3%,11.1%,0,2,2022 Summer
Highway, PL,22,50%,3,0.8,3.3,9.0,2.0,256,72.6%,8.6,186,2.28,1.27,0.32,0.27,209,7,313,27.3%,18.2%,0,1,2022 Summer
Hiro, CZ,23,47.8%,6.1,3.7,1.5,5.3,8.2,401,76.2%,25.6,510,1.38,0.43,0.4,0.1,-101,-1,256,39.1%,0%,0,1,2022 Summer
Hiro02, VN,46,54.3%,1.9,2.6,3.7,4.5,8.4,401,46.8%,23.6,539,1.02,0.36,0.25,0.19,132,5,98,17.4%,19.6%,0,24,2022 Summer
Hoit, KR,24,33.3%,3,0.7,2.2,5.9,2.2,240,74.8%,9.7,168,2.57,1.59,0.4,0.51,-227,-9,-23,20.8%,0%,0,1,2022 Summer
Holo, HK,30,53.3%,4.3,2.5,2.2,7.0,5.0,325,63.2%,12.7,268,1.56,0.39,0.45,0.32,66,1,177,46.7%,3.3%,0,1,2022 Summer
Holyphoenix, TR,32,65.6%,8.9,5.1,1.3,6.1,9.1,449,76.3%,26.4,590,1.11,0.36,0.31,0.1,166,5,449,31.3%,3.1%,2,3,2022 Summer
Honey, KR,4,100%,19.5,4.5,0.5,5.3,10.4,494,71.8%,29.0,592,1.73,0.73,0.48,0.13,484,5,488,25%,25%,0,-,2022 Summer
Hong2, HK,11,18.2%,1.7,2.3,3.5,3.9,9.0,395,72.3%,29.7,516,0.84,0.33,0.19,0.14,-26,-2,-86,9.1%,18.2%,0,2,2022 Summer
Hoon, KR,19,36.8%,1.8,1.8,3.8,5.1,8.1,382,52.7%,25.1,552,0.93,0.39,0.16,0.2,22,6,-67,5.3%,21.1%,0,4,2022 Summer
Hoopa, VN,4,100%,5.6,4.8,1.8,5.0,9.6,467,51.7%,23.4,537,1.21,0.46,0.33,0.12,8,9,45,25%,0%,0,-,2022 Summer
Hope, CN,69,71%,5.1,4.9,2.2,6.2,9.3,454,67.4%,26.0,635,1.23,0.51,0.37,0.2,-441,-3,-342,5.8%,2.9%,0,1,2022 Summer
Hosto,,5,0%,0.7,1.4,4.4,1.8,6.8,320,32.4%,16.8,332,0.61,0.35,0.06,0.08,-1181,-24,-649,0%,0%,0,2,2022 Summer
Hoya, KR,28,46.4%,2.8,2.1,2.8,5.5,7.3,367,58%,22.8,452,-,-,-,-,-,-,-,-,-,-,-,2022 Summer
HuSha, TW,42,54.8%,3.6,2.8,2.6,6.7,5.2,334,75.7%,13.7,271,1.43,0.38,0.36,0.37,162,-2,-17,45.2%,11.9%,0,1,2022 Summer
Hugato, BR,21,38.1%,2.7,2.3,2.6,4.6,5.3,315,72.8%,10.7,207,1.61,0.41,0.53,0.39,-170,-2,-123,19%,9.5%,0,1,2022 Summer
Huhi, KR,41,53.7%,4.2,0.8,2.1,8.2,1.9,251,74.5%,8.9,174,2.48,1.51,0.29,0.45,-118,-3,-32,24.4%,12.2%,0,1,2022 Summer
Humanoid, CZ,46,56.5%,3.2,3.2,2.4,4.6,9.0,420,57%,29.3,664,1.03,0.44,0.23,0.07,245,11,301,10.9%,10.9%,0,16,2022 Summer
HungryPanda, GR,32,56.3%,3,1.3,3.9,10.3,2.0,264,72.9%,9.0,211,2.59,1.43,0.41,0.46,-241,-2,-51,34.4%,9.4%,0,3,2022 Summer
Huni, KR,7,28.6%,1.8,1.7,2.6,3.0,8.5,385,47.3%,26.1,477,0.95,0.44,0.09,0.14,-115,3,5,14.3%,0%,0,1,2022 Summer
Hunt, DK,29,58.6%,3.5,4.1,3.2,7.2,8.4,414,67.3%,23.8,553,0.71,0.27,0.11,0.04,210,2,136,24.1%,0%,0,8,2022 Summer
Husky, TW,9,33.3%,2.8,2.1,3.0,6.3,7.5,363,70.8%,19.8,425,1.05,0.4,0.19,0.19,-377,-9,-298,44.4%,0%,0,1,2022 Summer
Hustlin, SE,4,50%,3.2,1.3,4.8,14.0,0.9,266,69.9%,5.6,146,2.57,1.3,0.33,0.42,-272,6,-256,50%,0%,0,1,2022 Summer
HyBriDZz, CA,2,0%,0.7,1.0,5.0,2.5,6.1,286,33.1%,15.8,323,0.62,0.34,0.11,0.05,-1328,-38,-967,50%,0%,0,-,2022 Summer
HyBrid, KR,26,38.5%,3.9,4.9,2.3,4.1,10.2,480,73.8%,33.0,658,1.18,0.39,0.41,0.07,447,3,349,26.9%,0%,0,5,2022 Summer
Hydra, ES,28,75%,4.6,3.7,2.3,6.6,8.8,426,66.1%,26.6,604,0.96,0.44,0.12,0.17,87,8,262,10.7%,0%,0,12,2022 Summer
Hylissang, BG,44,54.5%,2.8,0.7,3.3,8.6,0.8,238,70.4%,7.1,162,2.62,1.51,0.32,0.38,13,3,-36,29.5%,15.9%,0,-,2022 Summer
Hyo, VN,20,20%,1.9,2.9,3.8,4.5,5.0,324,66%,15.5,322,1.38,0.48,0.32,0.44,-465,-12,-349,35%,15%,0,6,2022 Summer
Hype, KR,2,50%,20,5.5,0.5,4.5,10.0,464,61.9%,30.9,577,1.54,0.56,0.47,0.27,470,-0,195,0%,0%,0,-,2022 Summer
Hyper, US,20,20%,1.8,2.9,4.1,4.6,5.2,318,69.2%,14.6,302,1.21,0.3,0.33,0.27,64,-5,-67,50%,5%,0,6,2022 Summer
