hist_id,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CS-Min,Gold-Min,KP%,DMG%,DP-Min,Vision Puntuation Min,Avg Wards Min,Avg Wards Cleared Min,Avg Vision Wards Min,Gold Difference Min-15,CS Difference Min-15,XP Difference Min-15,First Blood Participation %,First Blood Victim %,Penta Kills,Solo Kills,Split,Team,Player
5011,Poland,9,22.2,3.0,1.1,2.8,7.3,7.1,322.0,79.1,19.1,312.0,0.82,0.4,0.11,0.14,-708.0,-7.0,-142.0,0.0,22.2,0.0,3.0,4,,624
5012,South Korea,72,48.6,4.6,3.3,1.8,5.1,9.6,425.0,65.8,27.2,531.0,1.42,0.44,0.4,0.16,537.0,18.0,388.0,25.0,11.1,1.0,27.0,4,,626
5013,France,18,44.4,8.8,3.8,1.2,6.4,8.2,403.0,69.4,24.7,485.0,1.04,0.47,0.21,0.26,240.0,-1.0,74.0,33.3,0.0,0.0,10.0,4,,627
5014,Denmark,19,52.6,3.6,4.5,2.4,4.0,9.6,444.0,59.7,26.9,529.0,0.96,0.32,0.28,0.02,220.0,6.0,247.0,21.1,15.8,0.0,2.0,4,,628
5015,Germany,5,20.0,2.8,2.8,2.6,4.6,8.4,386.0,43.6,21.4,466.0,0.72,0.25,0.18,0.08,116.0,3.0,-181.0,20.0,0.0,0.0,1.0,4,,629
5016,Estonia,3,0.0,1.0,2.7,8.0,5.7,4.7,292.0,59.5,14.2,286.0,1.08,0.25,0.27,0.26,-768.0,2.0,-384.0,66.7,0.0,0.0,,4,,630
5017,Australia,27,59.3,3.8,2.7,2.7,7.4,7.6,380.0,68.4,20.6,413.0,1.34,0.5,0.29,0.22,-288.0,-9.0,-88.0,29.6,14.8,0.0,2.0,4,,631
5018,Poland,50,68.0,3.9,3.3,3.0,8.5,5.5,353.0,68.4,15.2,339.0,1.44,0.36,0.36,0.33,-145.0,-5.0,-163.0,18.0,10.0,0.0,4.0,4,,636
5019,South Korea,26,61.5,4.0,2.9,2.6,7.4,5.3,330.0,69.4,15.6,315.0,1.7,0.56,0.42,0.39,-196.0,-7.0,-197.0,38.5,3.8,0.0,2.0,4,,640
5020,Australia,30,56.7,2.5,3.1,3.8,6.5,7.1,372.0,58.0,21.1,453.0,0.98,0.41,0.17,0.21,-48.0,-6.0,-92.0,16.7,26.7,0.0,13.0,4,,643
5021,United Kingdom,28,35.7,2.8,2.4,3.9,8.6,4.9,317.0,72.9,12.8,262.0,1.12,0.33,0.25,0.28,-319.0,-5.0,-74.0,42.9,10.7,0.0,,4,,647
5022,South Korea,24,45.8,2.6,3.4,3.2,4.8,7.7,380.0,54.7,20.9,399.0,0.95,0.33,0.23,0.21,-11.0,-4.0,-56.0,25.0,29.2,0.0,8.0,4,,648
5023,China,1,0.0,1.8,2.0,5.0,7.0,4.8,308.0,90.0,16.4,214.0,,0.29,0.36,0.22,,,,,,0.0,,4,,650
5024,Italy,32,62.5,3.6,0.9,2.9,9.3,1.2,240.0,69.2,7.6,163.0,2.5,1.37,0.33,0.45,18.0,-3.0,31.0,25.0,6.3,0.0,2.0,4,,654
5025,South Korea,63,58.7,3.9,2.7,2.3,6.2,5.5,331.0,67.0,15.1,274.0,1.76,0.57,0.49,0.4,-44.0,-5.0,-61.0,41.3,4.8,0.0,6.0,4,,655
5026,Turkey,49,65.3,4.8,3.9,2.0,5.7,6.0,359.0,69.0,16.5,310.0,1.38,0.4,0.33,0.3,318.0,2.0,184.0,30.6,10.2,0.0,7.0,4,,656
5027,USA,5,20.0,1.3,0.6,4.6,5.4,1.0,210.0,58.7,6.1,116.0,2.51,1.57,0.34,0.54,-303.0,-3.0,-473.0,40.0,0.0,0.0,,4,,661
5028,Vietnam,42,54.8,2.2,3.6,4.0,5.3,8.3,421.0,50.3,25.6,598.0,0.86,0.35,0.15,0.11,210.0,4.0,28.0,14.3,16.7,1.0,24.0,4,,663
5029,Canada,41,43.9,5.1,3.7,1.7,4.9,9.3,418.0,55.7,25.0,494.0,1.13,0.4,0.36,0.12,-164.0,1.0,-193.0,9.8,4.9,0.0,2.0,4,,665
5030,Italy,14,7.1,3.1,1.3,1.5,3.4,8.0,340.0,66.4,25.5,451.0,0.86,0.4,0.09,0.15,-54.0,1.0,190.0,14.3,0.0,0.0,2.0,4,,666
5031,Serbia and Montenegro,1,100.0,13.0,4.0,1.0,9.0,7.6,402.0,72.2,15.6,316.0,1.23,0.35,0.27,0.15,-369.0,12.0,911.0,0.0,0.0,0.0,,4,,668
5032,Turkey,2,0.0,2.2,1.5,2.5,4.0,9.6,388.0,81.2,20.2,311.0,1.46,0.81,0.42,0.1,-1122.0,-26.0,-726.0,0.0,0.0,0.0,,4,,671
5033,Poland,36,61.1,3.2,2.8,2.7,5.8,7.8,391.0,60.5,22.4,436.0,1.15,0.47,0.23,0.19,-83.0,-1.0,36.0,25.0,25.0,0.0,16.0,4,,672
5034,Romania,13,46.2,4.3,3.5,2.1,5.4,8.4,386.0,64.1,27.4,540.0,1.18,0.46,0.23,0.19,126.0,2.0,-132.0,46.2,0.0,0.0,2.0,4,,673
5035,Austria,19,42.1,4.5,2.8,2.1,6.3,7.9,378.0,65.9,21.3,413.0,0.95,0.42,0.12,0.19,-166.0,-1.0,-49.0,15.8,0.0,0.0,3.0,4,,678
5036,USA,50,54.0,2.8,4.0,3.8,6.7,6.0,370.0,67.7,21.7,478.0,1.29,0.39,0.29,0.24,-48.0,-3.0,-129.0,38.0,0.0,0.0,20.0,4,,679
5037,Canada,59,54.2,3.4,3.0,2.7,6.3,8.1,390.0,57.7,22.8,466.0,1.17,0.44,0.22,0.18,29.0,2.0,55.0,27.1,6.8,0.0,22.0,4,,683
5038,South Korea,50,54.0,3.7,0.8,2.4,8.2,1.2,233.0,69.8,6.5,125.0,3.01,1.48,0.5,0.4,102.0,1.0,-51.0,20.0,6.0,0.0,,4,,685
5039,Australia,17,41.2,2.4,0.7,3.6,7.9,1.4,231.0,66.9,6.8,130.0,2.84,1.63,0.42,0.5,58.0,4.0,157.0,29.4,11.8,0.0,,4,,687
5040,Japan,9,22.2,1.9,2.0,3.1,4.0,7.2,328.0,48.2,18.8,317.0,0.84,0.4,0.13,0.25,-366.0,-13.0,-361.0,22.2,22.2,0.0,,4,,688
5041,Estonia,14,64.3,4.2,1.3,3.2,12.4,1.4,257.0,64.5,7.8,190.0,2.78,1.31,0.49,0.36,130.0,9.0,80.0,35.7,0.0,0.0,,4,,689
5042,Colombia,14,21.4,1.8,2.4,3.9,4.8,7.1,346.0,67.6,24.4,512.0,0.97,0.44,0.17,0.2,-342.0,-2.0,115.0,14.3,14.3,0.0,1.0,4,,691
5043,South Korea,1,0.0,0.5,1.0,6.0,2.0,7.7,313.0,37.5,20.1,454.0,0.96,0.52,0.22,0.26,-437.0,0.0,-541.0,0.0,0.0,0.0,,4,,695
5044,South Korea,5,20.0,1.2,2.6,5.8,4.2,6.4,329.0,68.3,27.4,519.0,0.9,0.46,0.18,0.19,-460.0,-2.0,-562.0,20.0,40.0,0.0,,4,,698
5045,Canada,7,28.6,3.0,2.4,3.3,7.6,6.6,327.0,74.8,20.7,415.0,0.95,0.44,0.22,0.24,-598.0,-23.0,13.0,28.6,14.3,0.0,1.0,4,,702
5046,Singapore,7,14.3,2.7,0.9,3.6,8.9,1.2,228.0,56.2,7.0,143.0,2.34,1.23,0.37,0.38,-169.0,2.0,-381.0,42.9,14.3,0.0,1.0,4,,704
5047,South Korea,14,28.6,2.2,2.3,3.2,4.8,5.8,319.0,76.3,13.2,240.0,1.47,0.43,0.39,0.33,-334.0,-2.0,-260.0,21.4,14.3,0.0,1.0,4,,705
5048,South Korea,34,73.5,4.7,3.3,2.3,7.3,7.7,407.0,60.9,24.6,505.0,1.1,0.29,0.29,0.14,239.0,6.0,144.0,26.5,14.7,0.0,8.0,4,,709
5049,China,40,47.5,3.5,3.3,2.6,5.7,7.9,382.0,71.5,26.9,511.0,,0.3,0.19,0.11,,,,,,0.0,,4,,714
5050,China,49,63.3,4.1,0.8,2.6,9.9,1.6,251.0,67.3,6.4,130.0,2.78,1.52,0.29,0.58,-261.0,0.0,-171.0,4.1,0.0,0.0,,4,,720
5051,South Korea,30,60.0,2.8,3.5,3.8,7.3,6.0,368.0,68.2,18.1,409.0,1.43,0.42,0.29,0.34,169.0,5.0,187.0,36.7,3.3,0.0,4.0,4,,722
5052,South Korea,54,50.0,3.1,1.9,2.6,5.9,5.5,324.0,70.8,17.9,318.0,1.41,0.36,0.41,0.27,-218.0,-4.0,-181.0,31.5,11.1,0.0,4.0,4,,723
5053,Finland,15,26.7,2.3,0.5,2.8,5.9,1.1,211.0,58.7,5.9,95.0,2.41,1.51,0.3,0.42,-638.0,2.0,-443.0,13.3,20.0,0.0,,4,,728
5054,Slovenia,23,43.5,5.2,3.5,1.5,4.3,9.5,426.0,57.3,26.7,519.0,1.35,0.51,0.34,0.11,-228.0,-2.0,-275.0,13.0,4.3,0.0,2.0,4,,731
5055,China,55,60.0,4.4,2.4,2.5,8.8,7.6,380.0,71.5,22.1,456.0,1.01,0.37,0.18,0.15,-164.0,-14.0,-194.0,5.5,1.8,0.0,,4,,738
5056,China,49,55.1,3.0,2.6,2.5,5.1,8.0,378.0,56.7,22.7,443.0,,0.48,0.16,0.17,,,,,,0.0,,4,,742
5057,Italy,1,100.0,,0.0,0.0,5.0,7.3,335.0,38.5,5.5,111.0,1.22,0.59,0.12,0.28,-592.0,-13.0,-401.0,0.0,0.0,0.0,,4,,743
5058,New Zeland,26,57.7,4.1,1.4,2.7,9.4,1.1,246.0,64.9,8.1,177.0,2.9,1.38,0.56,0.32,122.0,-5.0,248.0,19.2,7.7,0.0,1.0,4,,745
5059,Denmark,14,7.1,0.9,1.5,4.6,2.8,6.2,317.0,57.8,24.3,384.0,0.8,0.36,0.16,0.14,-446.0,-18.0,-1002.0,21.4,21.4,0.0,7.0,4,,747
5060,South Korea,23,52.2,3.8,2.3,2.3,6.1,5.9,336.0,66.1,17.4,325.0,1.89,0.67,0.44,0.35,-111.0,-5.0,-276.0,47.8,4.3,0.0,1.0,4,,748
5061,Poland,36,61.1,6.1,4.0,1.7,6.5,8.6,413.0,70.3,27.8,534.0,1.03,0.37,0.22,0.2,254.0,8.0,-10.0,22.2,5.6,1.0,19.0,4,,751
5062,Poland,61,62.3,3.3,4.1,3.2,6.4,8.5,428.0,64.2,29.4,650.0,1.03,0.44,0.17,0.17,562.0,11.0,199.0,18.0,9.8,0.0,44.0,4,,753
5063,Germany,25,44.0,3.9,3.8,2.7,6.8,6.6,380.0,72.8,22.3,447.0,1.5,0.44,0.41,0.16,125.0,8.0,168.0,32.0,8.0,0.0,1.0,4,,755
5064,Greece,12,58.3,3.9,3.5,2.8,7.7,5.3,352.0,61.1,17.1,364.0,1.48,0.5,0.31,0.35,572.0,1.0,-24.0,50.0,8.3,0.0,2.0,4,,763
5065,Vietnam,34,35.3,3.1,5.0,3.7,6.4,6.6,398.0,68.3,19.7,431.0,1.37,0.28,0.4,0.22,407.0,4.0,153.0,38.2,11.8,0.0,14.0,4,,765
5066,Australia,21,33.3,2.7,2.2,3.2,6.5,7.1,355.0,55.6,22.6,450.0,1.03,0.45,0.14,0.18,5.0,1.0,-66.0,19.0,4.8,0.0,3.0,4,,766
5067,Portugal,6,66.7,3.0,3.7,4.0,8.2,5.2,349.0,66.3,18.5,398.0,1.16,0.28,0.27,0.23,270.0,-6.0,154.0,66.7,16.7,0.0,1.0,4,,767
5068,Romania,8,25.0,2.2,2.8,4.3,6.6,4.7,317.0,64.0,15.0,284.0,1.23,0.38,0.29,0.27,-166.0,-11.0,-310.0,12.5,12.5,0.0,1.0,4,,768
5069,Czech Republic,2,50.0,2.2,4.0,3.0,2.5,7.2,357.0,42.7,28.4,561.0,1.06,0.41,0.12,0.13,791.0,8.0,639.0,0.0,0.0,0.0,1.0,4,,770
5070,Spain,18,33.3,2.8,2.4,3.1,6.1,6.0,343.0,72.1,15.7,309.0,1.34,0.38,0.35,0.32,166.0,4.0,171.0,16.7,16.7,0.0,2.0,4,24,775
5071,Germany,44,59.1,3.6,2.7,2.8,7.7,8.2,403.0,65.5,21.7,449.0,1.17,0.47,0.24,0.22,-130.0,-7.0,-136.0,31.8,9.1,0.0,8.0,4,,780
5072,Brasil,30,60.0,3.0,0.9,3.4,9.1,1.4,243.0,61.4,6.8,151.0,2.42,1.39,0.35,0.49,11.0,2.0,27.0,26.7,10.0,0.0,,4,,784
5073,USA,9,22.2,1.9,2.0,2.6,2.8,8.7,383.0,57.4,17.1,259.0,1.13,0.43,0.23,0.18,-504.0,-13.0,-362.0,22.2,11.1,0.0,3.0,4,,787
5074,Netherlands,22,50.0,3.2,3.1,2.7,5.5,8.1,402.0,61.6,25.7,550.0,0.96,0.43,0.15,0.14,413.0,6.0,212.0,18.2,13.6,0.0,9.0,4,,788
5075,Hungary,5,0.0,1.6,1.6,3.0,3.2,5.1,296.0,70.2,13.6,198.0,1.4,0.49,0.28,0.21,-946.0,-17.0,-775.0,20.0,0.0,0.0,,4,,792
5076,USA,39,59.0,4.1,3.8,2.2,5.0,9.2,437.0,59.7,28.1,561.0,1.57,0.65,0.39,0.17,114.0,-5.0,12.0,17.9,2.6,0.0,8.0,4,,794
5077,Vietnam,32,18.8,1.8,2.3,4.5,5.7,5.7,332.0,62.2,16.8,341.0,1.52,0.38,0.42,0.27,-500.0,-7.0,-425.0,34.4,9.4,0.0,8.0,4,,795
5078,Czech Republic,32,65.6,4.6,5.3,2.4,5.8,9.1,462.0,64.1,26.6,566.0,1.27,0.51,0.32,0.17,516.0,4.0,162.0,15.6,6.3,0.0,3.0,4,,797
5079,Canada,12,58.3,3.4,0.9,3.6,11.4,1.2,245.0,66.8,8.1,176.0,2.74,1.59,0.35,0.41,-128.0,-0.0,-79.0,25.0,25.0,0.0,1.0,4,,798
5080,USA,7,42.9,3.8,4.0,3.0,7.3,6.1,351.0,83.7,21.4,383.0,1.29,0.35,0.35,0.25,414.0,-4.0,7.0,57.1,14.3,0.0,,4,,800
5081,USA,8,37.5,3.0,3.3,3.3,6.4,8.2,387.0,72.8,24.4,496.0,1.21,0.41,0.31,0.17,-233.0,4.0,-344.0,12.5,12.5,0.0,1.0,4,,805
5082,Italy,19,42.1,2.4,0.7,3.7,8.4,1.1,222.0,66.2,7.5,145.0,2.12,1.43,0.24,0.42,-69.0,0.0,-278.0,21.1,10.5,0.0,,4,,806
5083,Portugal,7,42.9,2.3,1.0,3.7,7.4,6.6,320.0,53.4,17.0,317.0,1.15,0.54,0.16,0.25,-1085.0,-22.0,-1072.0,14.3,0.0,0.0,1.0,4,,810
5084,France,29,82.8,4.3,3.3,2.6,7.8,6.8,379.0,62.2,23.1,506.0,0.95,0.46,0.14,0.19,135.0,-1.0,110.0,31.0,20.7,0.0,9.0,4,,811
5085,Canada,59,54.2,3.4,3.8,2.7,5.5,7.7,394.0,58.8,23.9,493.0,0.88,0.39,0.15,0.17,297.0,11.0,498.0,30.5,15.3,1.0,45.0,4,,814
5086,South Korea,17,41.2,5.2,4.3,2.0,6.1,8.7,411.0,76.8,29.0,561.0,1.25,0.44,0.26,0.17,563.0,10.0,366.0,41.2,0.0,0.0,6.0,4,,815
5087,Sweden,1,0.0,0.0,0.0,4.0,0.0,6.4,272.0,0.0,16.6,205.0,0.36,0.28,0.04,0.12,-1634.0,-24.0,-679.0,0.0,0.0,0.0,,4,,820
5088,Czech Republic,1,100.0,,3.0,0.0,9.0,6.6,370.0,66.7,22.8,527.0,1.24,0.37,0.32,0.12,-61.0,14.0,122.0,0.0,0.0,0.0,,4,,821
5089,Poland,22,59.1,3.0,4.1,2.7,4.0,8.8,408.0,63.3,32.6,593.0,0.93,0.32,0.19,0.03,-358.0,-6.0,-225.0,13.6,13.6,0.0,6.0,4,,824
5090,Philippines,22,27.3,3.5,3.3,2.4,5.1,9.1,405.0,65.5,28.2,501.0,1.24,0.45,0.39,0.24,-486.0,-6.0,-419.0,18.2,9.1,0.0,2.0,4,,825
5091,United Kingdom,18,55.6,6.4,4.4,1.7,6.6,8.8,448.0,66.9,28.6,642.0,1.47,0.64,0.33,0.15,561.0,10.0,561.0,5.6,5.6,0.0,4.0,4,,830
5092,Japan,8,25.0,3.0,4.0,2.9,4.8,8.0,389.0,79.0,31.4,523.0,0.97,0.42,0.25,0.14,-672.0,-23.0,-469.0,12.5,25.0,0.0,1.0,4,,832
5093,France,33,45.5,4.1,4.0,2.2,5.2,8.4,392.0,64.7,25.9,464.0,1.06,0.41,0.22,0.17,-309.0,-3.0,-57.0,21.2,3.0,0.0,8.0,4,,835
5094,New Zeland,27,66.7,5.3,0.6,2.1,10.5,1.1,241.0,70.2,6.7,127.0,2.76,1.4,0.37,0.43,17.0,-1.0,-91.0,18.5,7.4,0.0,,4,,836
5095,Poland,15,33.3,2.7,3.3,2.7,3.9,8.7,405.0,61.3,33.0,535.0,1.28,0.57,0.28,0.13,66.0,10.0,208.0,0.0,13.3,0.0,4.0,4,,839
5096,South Korea,72,48.6,3.9,3.3,2.2,5.1,9.1,413.0,65.3,30.3,588.0,1.37,0.56,0.34,0.18,158.0,4.0,133.0,27.8,4.2,0.0,11.0,4,,840
5097,Croatia,37,64.9,3.8,4.9,3.0,6.6,8.6,430.0,67.6,26.1,581.0,0.97,0.35,0.19,0.09,308.0,3.0,17.0,21.6,10.8,1.0,20.0,4,,842
5098,Italy,28,53.6,2.2,2.6,3.4,4.8,7.5,369.0,54.2,21.9,455.0,1.18,0.55,0.2,0.24,-77.0,1.0,128.0,21.4,14.3,0.0,9.0,4,,843
5099,France,30,70.0,3.3,3.2,2.9,6.5,6.8,370.0,52.9,24.3,507.0,0.94,0.41,0.18,0.18,95.0,-4.0,-35.0,10.0,13.3,0.0,11.0,4,,844
5100,Czech Republic,3,100.0,6.7,0.3,2.0,13.0,1.0,233.0,66.3,4.5,114.0,2.7,1.4,0.3,0.36,-191.0,-7.0,-681.0,33.3,0.0,0.0,,4,,846
5101,Jordan,19,52.6,3.5,0.5,3.1,10.3,1.0,233.0,70.2,8.8,178.0,2.34,1.39,0.33,0.45,35.0,4.0,345.0,31.6,5.3,0.0,,4,,847
5102,South Korea,48,41.7,3.1,0.8,2.4,6.5,1.3,229.0,73.4,7.4,127.0,2.84,1.77,0.47,0.59,28.0,3.0,62.0,25.0,8.3,0.0,,4,,849
5103,Greece,3,0.0,0.6,1.0,7.3,3.3,5.1,271.0,57.2,20.7,375.0,0.81,0.38,0.1,0.09,-1948.0,-34.0,-1213.0,0.0,0.0,0.0,1.0,4,,850
5104,Turkey,18,5.6,1.4,0.4,3.4,4.3,1.2,208.0,71.0,9.6,131.0,2.13,1.41,0.26,0.48,-143.0,1.0,-49.0,16.7,0.0,0.0,,4,,851
5105,Czech Republic,2,100.0,3.8,3.5,3.0,8.0,6.9,382.0,59.1,24.8,568.0,1.54,0.29,0.39,0.25,248.0,-3.0,-420.0,50.0,50.0,0.0,,4,,859
5106,Denmark,30,63.3,4.8,4.6,2.0,5.0,9.5,450.0,67.0,32.2,669.0,1.43,0.55,0.37,0.21,-30.0,6.0,217.0,30.0,6.7,0.0,6.0,4,,861
5107,Germany,5,20.0,2.7,4.4,3.8,6.0,5.5,346.0,64.8,21.7,460.0,1.07,0.32,0.25,0.27,-357.0,-4.0,-187.0,20.0,0.0,0.0,2.0,4,,864
5108,Czech Republic,15,26.7,2.4,1.0,2.7,5.6,1.3,224.0,65.7,5.7,104.0,2.18,1.31,0.2,0.45,-300.0,-3.0,-156.0,6.7,20.0,0.0,,4,,865
5109,Australia,34,50.0,4.4,0.5,2.2,9.1,1.1,226.0,71.2,6.8,129.0,2.92,1.73,0.4,0.48,-96.0,1.0,33.0,26.5,5.9,0.0,,4,,868
5110,Lithuania,1,0.0,0.4,1.0,7.0,2.0,8.0,397.0,60.0,28.5,609.0,0.54,0.27,0.12,0.0,-216.0,3.0,-576.0,0.0,0.0,0.0,,4,,871
5111,USA,38,50.0,2.3,3.3,3.8,5.5,7.5,391.0,60.7,23.6,504.0,0.95,0.35,0.21,0.14,-158.0,-3.0,-292.0,23.7,23.7,1.0,16.0,4,,875
5112,Poland,14,14.3,2.1,1.7,3.4,5.4,6.0,323.0,83.5,17.5,288.0,1.16,0.33,0.23,0.26,13.0,3.0,121.0,42.9,0.0,0.0,1.0,4,,878
5113,Canada,33,57.6,3.3,1.2,3.4,9.7,1.2,247.0,66.4,7.9,161.0,2.52,1.37,0.38,0.38,93.0,1.0,106.0,39.4,15.2,0.0,,4,,879
5114,Russia,18,22.2,1.8,2.6,4.4,5.4,5.7,326.0,63.5,19.8,431.0,1.39,0.42,0.35,0.31,-195.0,-2.0,-93.0,16.7,16.7,0.0,3.0,4,,880
5115,South Korea,8,75.0,4.0,3.9,2.5,6.1,7.6,381.0,61.9,20.8,431.0,1.07,0.38,0.29,0.2,-204.0,-6.0,-97.0,0.0,50.0,0.0,4.0,4,,882
5116,Japan,8,25.0,2.6,0.8,3.4,7.9,1.4,232.0,75.1,9.0,146.0,3.01,1.86,0.37,0.43,-19.0,2.0,428.0,12.5,0.0,0.0,,4,,883
5117,Russia,17,41.2,2.6,1.2,2.9,6.3,1.2,244.0,72.1,8.4,146.0,2.52,1.42,0.35,0.46,24.0,2.0,-96.0,41.2,5.9,0.0,1.0,4,,889
5118,Dominican Republic,11,45.5,3.3,5.3,4.0,7.8,6.1,384.0,78.4,21.4,478.0,1.43,0.33,0.41,0.28,419.0,8.0,187.0,45.5,0.0,0.0,3.0,4,,890
5119,Russia,14,28.6,2.8,0.4,3.1,8.6,1.2,224.0,72.6,8.2,158.0,2.59,1.44,0.38,0.49,-114.0,-2.0,-18.0,21.4,0.0,0.0,,4,,891
5120,Canada,4,0.0,0.8,1.3,4.8,2.5,7.1,334.0,43.4,21.9,382.0,0.81,0.41,0.13,0.13,-1695.0,-29.0,-800.0,25.0,25.0,0.0,,4,,893
5121,Germany,32,56.3,5.7,3.7,1.7,5.7,8.7,413.0,65.4,22.3,440.0,1.03,0.44,0.17,0.18,-116.0,-2.0,157.0,6.3,9.4,0.0,6.0,4,,897
5122,Brasil,22,63.6,4.9,4.2,2.5,7.8,5.8,360.0,73.3,21.2,438.0,1.33,0.4,0.33,0.34,54.0,-4.0,-236.0,36.4,4.5,0.0,2.0,4,,899
5123,Brasil,18,38.9,3.2,3.2,2.7,5.4,8.1,397.0,66.7,27.1,537.0,0.95,0.34,0.3,0.11,-278.0,2.0,134.0,11.1,11.1,0.0,,4,,900
5124,Vietnam,21,71.4,4.3,5.5,2.6,5.7,8.9,457.0,64.4,23.0,490.0,1.44,0.68,0.39,0.17,459.0,-0.0,123.0,19.0,9.5,0.0,2.0,4,,905
5125,Russia,1,100.0,5.0,4.0,2.0,6.0,6.9,375.0,76.9,39.2,675.0,0.92,0.46,0.11,0.21,-2031.0,-44.0,-1326.0,0.0,0.0,0.0,,4,,908
5126,France,25,52.0,3.0,2.9,3.0,6.2,5.3,335.0,67.5,14.7,275.0,1.33,0.29,0.38,0.25,-18.0,-6.0,-230.0,32.0,12.0,0.0,3.0,4,,910
5127,France,10,30.0,2.0,0.7,4.9,9.0,1.3,245.0,68.0,8.9,182.0,2.3,1.16,0.31,0.38,66.0,2.0,100.0,30.0,20.0,0.0,,4,,912
5128,South Korea,28,53.6,2.9,2.5,2.4,4.5,7.8,375.0,61.8,22.9,402.0,1.04,0.4,0.21,0.26,212.0,2.0,206.0,25.0,3.6,0.0,10.0,4,,914
5129,Philippines,22,27.3,2.8,3.5,3.4,6.0,5.7,347.0,74.4,20.3,366.0,1.13,0.42,0.21,0.33,18.0,2.0,108.0,31.8,13.6,0.0,1.0,4,,917
5130,Taiwan,46,60.9,5.7,4.3,1.7,5.6,9.5,449.0,64.3,29.9,602.0,1.38,0.59,0.36,0.2,642.0,11.0,155.0,28.3,2.2,0.0,7.0,4,,918
5131,South Korea,56,66.1,5.9,4.3,1.9,7.1,9.0,442.0,72.6,24.8,519.0,1.21,0.44,0.25,0.14,-496.0,-14.0,-348.0,0.0,3.6,1.0,1.0,4,,920
5132,Czech Republic,3,33.3,2.5,4.7,4.0,5.3,7.2,365.0,66.7,24.8,536.0,1.04,0.41,0.12,0.1,-29.0,-1.0,-47.0,0.0,0.0,0.0,1.0,4,,921
5133,Greece,50,62.0,2.9,5.1,4.9,9.2,5.9,386.0,68.7,22.7,542.0,1.13,0.28,0.23,0.26,254.0,6.0,318.0,28.0,8.0,0.0,18.0,4,,922
5134,Lithuania,13,61.5,4.2,2.6,1.9,5.5,8.4,386.0,68.7,25.6,446.0,1.08,0.46,0.17,0.17,85.0,-1.0,83.0,30.8,0.0,0.0,1.0,4,,923
5135,Germany,22,50.0,2.5,2.7,3.5,6.3,5.4,322.0,64.0,13.4,280.0,1.32,0.39,0.3,0.23,-107.0,2.0,0.0,40.9,13.6,0.0,2.0,4,,926
5136,South Korea,46,45.7,3.1,2.9,2.6,5.0,8.6,401.0,66.4,27.1,502.0,1.11,0.44,0.25,0.25,381.0,12.0,318.0,13.0,21.7,0.0,14.0,4,,929
5137,Denmark,33,48.5,2.6,0.8,3.7,8.7,1.0,233.0,70.5,8.5,171.0,2.64,1.47,0.37,0.37,-71.0,-0.0,121.0,39.4,15.2,0.0,2.0,4,,931
5138,Serbia and Montenegro,14,71.4,4.2,4.4,2.6,6.8,6.3,387.0,60.3,19.9,463.0,1.13,0.24,0.26,0.2,537.0,7.0,275.0,64.3,7.1,0.0,5.0,4,,932
5139,Lithuania,7,14.3,3.1,4.7,3.0,4.7,7.6,396.0,57.5,26.5,587.0,0.87,0.26,0.29,0.04,-219.0,-9.0,196.0,0.0,0.0,0.0,,4,,933
5140,South Korea,45,44.4,3.9,3.8,2.1,4.6,8.5,394.0,69.7,25.2,466.0,1.25,0.52,0.29,0.27,70.0,0.0,185.0,17.8,2.2,0.0,13.0,4,,935
5141,Denmark,23,26.1,2.1,2.7,3.3,4.1,7.7,365.0,54.3,23.6,440.0,1.21,0.54,0.24,0.22,-14.0,5.0,272.0,30.4,8.7,0.0,11.0,4,,938
5142,Switzerland,35,60.0,3.1,0.9,3.5,9.9,1.1,242.0,64.1,7.3,160.0,2.94,1.53,0.4,0.39,-23.0,-3.0,-105.0,25.7,14.3,0.0,,4,,939
5143,United Kingdom,27,63.0,4.6,4.8,2.2,5.2,8.4,420.0,62.3,25.4,560.0,0.95,0.27,0.23,0.13,-339.0,-9.0,-332.0,14.8,0.0,0.0,7.0,4,,944
5144,Australia,24,58.3,3.8,0.9,2.7,9.5,1.3,241.0,61.8,9.1,206.0,2.5,1.06,0.43,0.25,-6.0,2.0,120.0,25.0,0.0,0.0,1.0,4,,946
5145,Portugal,33,66.7,3.5,4.2,2.8,5.7,8.0,420.0,56.9,23.4,522.0,1.0,0.33,0.21,0.1,401.0,5.0,26.0,12.1,9.1,0.0,14.0,4,,947
5146,Vietnam,42,50.0,3.7,3.8,3.0,7.5,6.2,374.0,67.4,19.3,373.0,1.41,0.5,0.34,0.35,-135.0,4.0,139.0,26.2,4.8,0.0,8.0,4,,952
5147,South Korea,50,52.0,4.1,2.8,2.2,6.2,6.2,341.0,77.6,16.8,317.0,1.62,0.48,0.47,0.34,7.0,2.0,-86.0,48.0,8.0,0.0,4.0,4,,954
5148,Austria,33,45.5,2.3,0.8,3.4,7.1,1.1,224.0,60.1,6.9,120.0,2.51,1.39,0.36,0.49,-66.0,2.0,120.0,36.4,6.1,0.0,1.0,4,,958
5149,Russia,30,43.3,3.8,2.1,2.1,6.1,7.7,378.0,58.8,22.0,404.0,0.78,0.38,0.12,0.09,406.0,11.0,252.0,13.3,0.0,0.0,2.0,4,,959
