Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Split
FIESTA, KR,20,45%,2.6,3.3,3.7,6.1,8.7,398,62.5%,28.5,573,1.05,0.4,0.2,0.16,171,6,180,10%,25%,0,9,2021 Spring
FROSTSTRIKE, CL,18,27.8%,4.2,3.4,1.8,4.0,6.2,345,67.1%,15.4,296,1.47,0.47,0.36,0.32,-317,-8,-516,16.7%,5.6%,0,2,2021 Spring
FUN k3y, DE,17,35.3%,3.3,4.4,2.8,4.8,8.6,410,72.8%,23.7,426,1.12,0.38,0.24,0.18,-526,1,-128,17.6%,23.5%,0,2,2021 Spring
Facen, LV,15,66.7%,4.3,4.2,2.9,8.5,8.0,410,62.2%,22.1,521,1.04,0.39,0.2,0.11,202,4,368,6.7%,0%,0,5,2021 Spring
FakeGod, US,25,48%,2.7,2.4,3.1,6.0,7.5,380,65.1%,26.9,477,1.05,0.45,0.16,0.19,83,-2,127,24%,16%,0,4,2021 Spring
Faker, KR,30,60%,4.7,2.8,1.9,5.9,8.3,389,63.2%,25.6,464,1.14,0.46,0.22,0.16,296,-2,-71,13.3%,3.3%,0,3,2021 Spring
Fallen, MK,18,50%,5.3,2.1,2.2,9.3,5.7,337,84.9%,17.7,327,1.39,0.32,0.36,0.32,-239,-9,-404,27.8%,0%,0,1,2021 Spring
Fanatiik, CA,6,33.3%,2.2,2.7,4.0,6.2,5.6,318,75.9%,15.2,248,1.08,0.43,0.19,0.32,-458,-8,-562,50%,16.7%,0,1,2021 Spring
Farfetch, TR,33,63.6%,3.1,1.3,3.8,10.5,1.8,252,72%,9.1,175,2.07,1.1,0.29,0.33,-61,-3,-139,36.4%,15.2%,0,-,2021 Spring
FatShield, NL,19,57.9%,3.3,3.0,2.7,6.1,7.2,375,64.2%,24.4,501,0.84,0.4,0.11,0.11,-246,-5,-288,15.8%,21.1%,0,3,2021 Spring
Febiven, NL,31,64.5%,5.1,3.7,2.3,7.8,8.6,416,70.9%,29.0,579,0.89,0.38,0.17,0.17,349,4,68,25.8%,25.8%,0,8,2021 Spring
Feedarias, PT,28,46.4%,2.5,0.9,3.8,8.6,1.3,244,71.4%,8.9,159,2.82,1.52,0.43,0.49,-126,1,-113,21.4%,10.7%,0,-,2021 Spring
Fendras, ES,18,38.9%,4.3,0.8,2.2,8.6,0.9,225,77.2%,7.6,130,2.13,1.24,0.21,0.39,-51,-6,207,33.3%,11.1%,0,-,2021 Spring
Ferret, TR,33,63.6%,4.5,2.5,2.6,9.0,5.7,341,70.1%,17.7,338,1.6,0.42,0.45,0.34,-71,-1,-10,27.3%,12.1%,0,3,2021 Spring
Finn, SE,18,27.8%,2.8,2.6,2.9,5.6,7.6,369,66.6%,23.3,408,1.08,0.42,0.17,0.14,-134,-2,120,50%,5.6%,0,5,2021 Spring
Fittle, DK,23,56.5%,2.4,0.9,3.8,8.3,1.3,241,63.5%,8.7,177,2.76,1.58,0.37,0.49,61,-1,-102,8.7%,34.8%,0,-,2021 Spring
Fizzi, US,9,33.3%,1.9,0.4,3.9,7.0,1.0,218,74.5%,7.1,119,2.67,1.63,0.3,0.42,-123,3,-206,11.1%,0%,0,-,2021 Spring
Flakked, ES,18,44.4%,6.9,4.4,1.4,5.6,8.5,407,75.4%,25.0,424,1.53,0.5,0.44,0.22,-300,-3,89,27.8%,0%,0,3,2021 Spring
Flandre, CN,48,70.8%,4.3,2.1,1.9,5.9,8.2,384,57.4%,22.0,423,1.01,0.25,0.28,0.16,-479,-5,-110,16.7%,6.3%,0,4,2021 Spring
Flare, BR,28,57.1%,4.7,4.3,2.2,6.1,8.9,420,75.5%,29.6,532,1.3,0.48,0.33,0.22,-158,0,-10,17.9%,10.7%,0,1,2021 Spring
Flash, PT,10,50%,2.6,2.5,3.2,5.8,6.3,337,52.8%,18.9,374,0.94,0.48,0.11,0.17,-179,-8,-388,10%,0%,0,2,2021 Spring
Flaw1ess, RS,3,33.3%,3.6,3.3,3.0,7.3,5.8,339,59.4%,16.4,317,1.39,0.37,0.31,0.21,-315,-4,-26,33.3%,0%,0,-,2021 Spring
Flawed, NL,20,55%,3.5,3.1,2.7,6.3,7.1,364,65.7%,16.3,316,1.66,0.58,0.38,0.34,288,12,537,35%,10%,0,3,2021 Spring
Flawless, KR,5,60%,4.4,2.4,1.6,4.6,5.5,318,46.6%,14.3,277,1.72,0.51,0.51,0.43,-424,-8,-425,40%,0%,0,-,2021 Spring
Flaystation, DK,27,48.1%,1.9,1.2,4.3,7.0,1.6,247,62.6%,11.6,207,2.42,1.42,0.29,0.49,16,1,219,37%,14.8%,0,1,2021 Spring
Fleck, TR,4,0%,1.9,1.5,3.5,5.0,7.5,329,66.3%,21.0,335,0.95,0.36,0.18,0.13,-1002,-21,-910,50%,0%,0,1,2021 Spring
Flif, RS,18,55.6%,5.4,5.9,2.1,5.6,8.5,429,71.8%,25.7,505,1.31,0.38,0.34,0.12,37,-1,6,33.3%,16.7%,0,2,2021 Spring
Flipper, DK,16,43.8%,2.5,2.9,3.8,6.6,5.6,332,70.2%,14.4,265,1.14,0.34,0.28,0.32,42,2,132,25%,0%,0,-,2021 Spring
Floppy, AU,1,0%,1.6,1.0,5.0,7.0,1.0,204,53.3%,7.3,139,1.86,1.14,0.17,0.35,-717,-7,-1,0%,0%,0,-,2021 Spring
Flora, CN,4,25%,2.2,1.3,2.5,4.3,6.1,314,57.9%,16.6,260,1.01,0.22,0.28,0.18,-923,-9,-626,50%,0%,0,-,2021 Spring
Fly, KR,42,38.1%,2.7,2.2,2.9,5.6,8.2,373,63.4%,23.2,423,1.0,0.42,0.25,0.21,-102,-7,-112,26.2%,2.4%,0,6,2021 Spring
FoFo, TW,44,56.8%,4.9,2.9,1.8,6.0,8.9,403,69.3%,28.8,571,1.13,0.4,0.24,0.12,50,7,108,20.5%,0%,0,5,2021 Spring
FoX, IT,15,33.3%,2,0.9,4.4,7.7,1.5,227,57.8%,7.2,128,2.21,1.24,0.31,0.46,-276,-6,-84,20%,6.7%,0,1,2021 Spring
Focus, KR,11,63.6%,3.8,3.6,2.0,3.9,9.0,441,53.4%,25.2,450,1.06,0.38,0.24,0.13,733,7,179,27.3%,9.1%,0,-,2021 Spring
Foglik, CZ,6,33.3%,3,0.7,3.5,9.7,1.2,221,65.3%,9.8,184,1.67,1.11,0.16,0.36,-100,-8,111,16.7%,0%,0,-,2021 Spring
Follow, AR,18,27.8%,1.9,1.4,3.3,4.9,6.0,318,61%,18.5,314,1.56,0.58,0.42,0.32,-419,-10,-620,27.8%,16.7%,0,1,2021 Spring
Fomko, RU,2,50%,1.1,0.0,3.5,4.0,6.6,302,30.5%,20.1,290,1.07,0.34,0.11,0.09,-990,-24,-472,50%,0%,0,-,2021 Spring
Forge, CN,33,6.1%,1.7,1.5,3.4,4.2,8.0,352,60.1%,26.4,421,0.91,0.41,0.19,0.17,-166,-4,-233,6.1%,18.2%,0,1,2021 Spring
Forsaken, NL,17,64.7%,3.3,0.8,3.3,10.1,1.3,242,66.3%,8.2,164,2.39,1.39,0.3,0.44,-90,1,34,29.4%,0%,0,1,2021 Spring
Forse, CZ,4,50%,1.6,0.8,3.5,4.8,5.8,305,35.8%,17.7,280,0.67,0.29,0.06,0.08,-1013,-30,-517,25%,25%,0,1,2021 Spring
Four, BG,30,53.3%,3.6,3.4,3.1,7.6,6.2,356,69.5%,18.6,373,1.32,0.37,0.32,0.32,47,2,154,30%,10%,0,3,2021 Spring
Fr0zen, PT,18,44.4%,2.3,2.4,3.1,4.5,7.8,376,57.2%,23.8,422,0.85,0.4,0.11,0.12,299,9,240,27.8%,11.1%,0,5,2021 Spring
Frappii, FR,12,83.3%,5.7,3.7,2.1,8.3,8.5,419,66.3%,22.8,470,1.16,0.44,0.25,0.17,172,3,96,33.3%,16.7%,0,2,2021 Spring
Frenzy, HU,13,23.1%,2.2,2.6,3.9,5.8,6.3,341,73.2%,18.2,313,1.42,0.5,0.34,0.29,-334,5,-63,46.2%,23.1%,0,2,2021 Spring
Fresskowy, PL,35,57.1%,3.7,3.1,2.4,5.8,8.9,409,68.4%,24.5,462,1.08,0.51,0.13,0.25,-5,5,3,8.6%,2.9%,0,9,2021 Spring
Frle, HR,15,13.3%,2.1,4.1,3.9,3.9,9.0,399,60%,26.7,479,0.75,0.27,0.13,0.1,-124,7,218,26.7%,13.3%,0,8,2021 Spring
Froggy, VN,37,62.2%,4.3,2.9,2.6,8.6,7.7,383,66.4%,23.5,495,1.15,0.48,0.23,0.21,-76,-8,-95,10.8%,13.5%,0,12,2021 Spring
Fudge, AU,63,61.9%,4.2,2.7,2.1,6.0,7.6,373,60.4%,19.6,354,1.08,0.47,0.16,0.21,-228,-5,93,22.2%,11.1%,0,19,2021 Spring
Furuy, NL,19,63.2%,5.1,4.1,1.8,5.1,8.9,414,68%,27.4,511,0.99,0.39,0.15,0.16,14,-3,39,15.8%,15.8%,0,6,2021 Spring
GALA, CN,79,72.2%,6.1,5.8,1.8,5.1,10.0,471,66.9%,26.4,525,1.14,0.39,0.38,0.12,344,8,165,29.1%,5.1%,1,11,2021 Spring
GIDEON, KR,31,38.7%,3.3,2.7,2.3,4.7,6.5,343,68.9%,16.7,271,1.88,0.62,0.51,0.31,-45,-4,-208,51.6%,6.5%,0,6,2021 Spring
GN0MAS, LV,9,11.1%,1.1,1.7,6.0,5.2,4.5,298,63.1%,14.6,294,1.02,0.17,0.19,0.11,-1803,-33,-2030,22.2%,0%,0,1,2021 Spring
Gabbo, IT,22,40.9%,2.8,1.9,2.8,6.0,6.8,334,54.3%,17.9,318,1.24,0.55,0.16,0.23,-711,-18,-536,18.2%,13.6%,0,3,2021 Spring
Gadget, BY,36,63.9%,4.6,4.5,2.6,7.6,8.1,414,71.9%,28.9,680,1.08,0.37,0.28,0.11,98,-1,54,27.8%,5.6%,0,11,2021 Spring
Gaeng, KR,3,66.7%,5.8,1.3,1.7,8.3,0.9,241,89.4%,10.1,172,2.03,1.34,0.2,0.42,197,2,-24,66.7%,0%,0,-,2021 Spring
Gagai, GR,26,42.3%,3.3,5.6,3.8,6.9,8.7,445,66.3%,28.0,630,1.21,0.37,0.31,0.13,630,10,92,38.5%,11.5%,0,8,2021 Spring
Galaxy, PT,18,50%,3.9,3.6,2.7,6.8,8.1,392,67%,23.9,471,1.13,0.44,0.17,0.19,418,5,120,33.3%,11.1%,0,3,2021 Spring
Galben, RO,10,40%,1.6,1.9,4.3,5.0,5.4,308,62.4%,14.4,264,1.17,0.32,0.31,0.2,-474,-8,-494,20%,10%,0,-,2021 Spring
Gango, KR,23,60.9%,4.8,4.4,2.0,5.4,9.1,442,79.5%,26.5,468,1.48,0.53,0.45,0.15,853,14,536,34.8%,4.3%,0,4,2021 Spring
Gariaru, JP,14,28.6%,2.8,2.6,2.5,4.4,7.8,352,74.6%,23.8,390,0.98,0.48,0.17,0.18,-166,-1,-3,14.3%,0%,0,1,2021 Spring
Garp, CZ,34,47.1%,2.6,2.3,3.6,7.1,6.8,353,56.7%,21.6,472,0.87,0.33,0.1,0.12,-141,-4,-108,11.8%,17.6%,0,13,2021 Spring
Garvey, CN,9,11.1%,1.9,3.3,3.7,3.7,7.9,382,57.6%,21.8,355,0.93,0.37,0.21,0.13,-470,-13,-359,33.3%,22.2%,0,2,2021 Spring
Gastruks, AR,18,50%,3.4,0.7,2.2,6.8,1.3,227,58.5%,6.0,118,2.54,1.49,0.34,0.53,-57,1,-80,22.2%,11.1%,0,-,2021 Spring
Gavan, SE,15,40%,2.1,2.1,3.3,4.9,5.8,330,57.7%,13.5,261,1.22,0.36,0.26,0.34,-501,-10,-677,40%,13.3%,0,2,2021 Spring
Gavotto, MX,2,0%,1.1,4.5,7.0,3.5,8.3,394,64.9%,18.0,298,0.99,0.32,0.31,0.13,-1558,-9,-1266,0%,0%,0,-,2021 Spring
GeeGee, NL,10,0%,2,1.8,3.3,4.9,7.9,374,70.8%,29.4,496,0.81,0.39,0.21,0.1,-318,0,232,20%,10%,0,1,2021 Spring
Gemini, TW,35,71.4%,4.8,4.1,2.4,7.3,5.8,353,68.7%,19.1,395,1.61,0.49,0.43,0.34,89,-4,-16,45.7%,11.4%,0,10,2021 Spring
Gerro, PL,2,0%,0.4,1.0,4.5,1.0,6.8,308,66.7%,24.8,270,0.49,0.32,0.07,0.07,-2752,-42,-1992,0%,0%,0,-,2021 Spring
Ghost, KR,75,76%,5.8,4.9,1.7,5.0,8.6,441,65.9%,22.9,496,1.62,0.8,0.39,0.22,104,-2,46,22.7%,9.3%,3,10,2021 Spring
Gilius, DE,30,50%,3.3,1.7,2.7,7.3,5.7,321,69.5%,14.1,242,1.51,0.35,0.41,0.24,42,-7,-134,40%,10%,0,1,2021 Spring
Giyuu, LB,23,60.9%,4.2,3.7,2.2,5.5,8.9,421,69.4%,27.1,488,1.2,0.47,0.19,0.15,369,3,356,26.1%,8.7%,0,9,2021 Spring
Gjerg, GR,9,11.1%,1.8,1.8,4.3,6.1,5.2,309,53.3%,13.6,248,1.0,0.26,0.19,0.21,-846,-8,-545,11.1%,0%,0,-,2021 Spring
Gloomdrift, GR,2,50%,1.1,0.5,3.5,3.5,1.3,234,56.4%,7.5,92,2.91,1.49,0.54,0.51,-182,4,-215,0%,50%,0,-,2021 Spring
Glory2, VN,38,34.2%,3.4,3.0,2.6,5.9,8.7,394,65.7%,26.2,509,1.11,0.46,0.22,0.21,150,7,138,18.4%,5.3%,0,8,2021 Spring
Glowing, DE,18,33.3%,3.3,3.6,2.3,4.0,8.5,384,63.5%,26.6,446,0.75,0.38,0.13,0.14,-151,-6,-328,33.3%,5.6%,0,1,2021 Spring
Godbro, DK,19,52.6%,4.2,3.3,2.9,8.9,7.3,376,57.3%,23.9,533,1.14,0.45,0.2,0.17,-101,-5,-73,31.6%,0%,0,3,2021 Spring
Godux, LV,15,66.7%,4.5,3.7,2.5,7.7,6.9,383,50.1%,18.0,415,0.97,0.35,0.19,0.12,-112,-5,6,13.3%,13.3%,0,6,2021 Spring
Goku, BR,24,70.8%,4.8,3.0,2.4,8.5,8.0,395,68.3%,23.2,445,1.22,0.49,0.22,0.27,21,-3,-87,16.7%,8.3%,1,3,2021 Spring
Goot, BR,27,63%,4.6,3.0,2.2,7.1,6.3,352,68.9%,14.6,295,1.38,0.39,0.36,0.33,151,2,68,25.9%,7.4%,0,2,2021 Spring
Gorica, CA,6,33.3%,3.2,3.0,2.8,6.0,8.6,399,76.8%,24.4,430,0.96,0.41,0.29,0.12,-145,-4,-15,0%,16.7%,0,-,2021 Spring
Gotzy, PT,18,44.4%,4.3,4.3,2.1,4.6,8.6,419,71.2%,26.7,475,1.04,0.34,0.26,0.11,-39,-4,-178,11.1%,5.6%,1,3,2021 Spring
Gragolandia, BR,5,20%,1.2,2.6,6.2,4.8,5.3,300,54.5%,16.7,274,1.06,0.26,0.29,0.21,-794,-16,-908,40%,20%,0,-,2021 Spring
Grell, MX,26,57.7%,3.9,3.4,2.6,6.7,6.6,353,74%,16.5,326,1.41,0.33,0.36,0.29,15,7,313,42.3%,3.8%,0,3,2021 Spring
Grevthar, BR,28,57.1%,6,3.4,1.8,7.4,7.9,378,77.9%,26.4,480,1.35,0.53,0.24,0.23,-188,-7,-260,7.1%,14.3%,0,2,2021 Spring
Griffin, US,10,20%,2.5,2.5,3.1,5.3,6.1,332,69.1%,19.3,338,1.18,0.37,0.27,0.28,-63,-2,-110,30%,0%,0,-,2021 Spring
Griffon, RU,22,68.2%,3.8,3.7,2.8,7.0,9.2,423,73.9%,31.5,608,1.28,0.42,0.25,0.15,445,10,398,18.2%,18.2%,0,3,2021 Spring
Grzybek, PL,10,20%,2.2,2.5,3.5,5.3,6.3,340,63.7%,20.5,334,0.7,0.34,0.1,0.05,-698,-16,-132,30%,20%,0,3,2021 Spring
Guigo, BR,26,61.5%,2.6,2.7,3.5,6.4,7.1,372,60.5%,23.5,442,0.95,0.42,0.18,0.11,134,-2,141,23.1%,19.2%,0,16,2021 Spring
Gumayusi, KR,21,47.6%,4.3,4.5,1.9,3.6,10.3,458,72.4%,25.0,405,1.48,0.53,0.49,0.2,325,10,184,28.6%,9.5%,1,-,2021 Spring
Guubi, DK,44,61.4%,3.8,4.6,2.9,6.3,8.3,422,68.2%,23.9,471,1.19,0.41,0.3,0.15,-136,-7,111,27.3%,20.5%,0,8,2021 Spring
Gyeong, BR,18,27.8%,1.5,0.4,4.3,6.2,1.0,215,59.1%,7.1,126,2.33,1.48,0.27,0.55,-183,-3,-116,50%,5.6%,0,-,2021 Spring
H4cker, CN,35,20%,2.7,2.3,2.7,4.9,6.2,338,69.1%,16.0,278,1.4,0.39,0.42,0.3,-164,0,-22,48.6%,5.7%,0,4,2021 Spring
Hadess, NL,37,73%,5.9,2.8,1.7,7.4,6.4,349,65.6%,15.8,305,1.62,0.43,0.42,0.33,158,4,295,32.4%,8.1%,0,7,2021 Spring
Haeri, AU,13,53.8%,3.9,3.2,2.2,5.2,9.8,441,74.7%,24.6,464,1.18,0.45,0.23,0.22,468,9,242,15.4%,15.4%,0,1,2021 Spring
Halo, AU,31,61.3%,4.2,3.5,2.4,6.4,8.7,404,61.2%,26.1,517,1.29,0.43,0.17,0.15,373,7,426,19.4%,0%,0,13,2021 Spring
Hana, TW,30,53.3%,6.9,3.1,1.5,7.4,6.2,353,73.3%,16.1,323,1.69,0.48,0.44,0.36,261,5,227,30%,0%,0,-,2021 Spring
Hanabi, TW,47,78.7%,5.2,2.3,1.7,6.7,8.2,396,53.6%,20.5,401,1.14,0.42,0.26,0.19,211,5,322,14.9%,12.8%,0,8,2021 Spring
Hang, CN,44,56.8%,3.4,1.0,2.6,7.6,1.2,233,65.3%,7.6,149,2.86,1.74,0.37,0.48,81,1,-84,22.7%,9.1%,0,4,2021 Spring
Haninger, UA,14,14.3%,1.6,2.1,3.9,4.1,8.5,374,58.7%,29.9,478,0.96,0.38,0.2,0.2,29,4,42,7.1%,28.6%,0,4,2021 Spring
Hanor, BR,10,10%,2,2.2,3.3,4.5,8.2,357,66.9%,23.1,404,1.25,0.5,0.26,0.2,-99,-2,-166,10%,20%,0,2,2021 Spring
Hans SamD, KR,37,29.7%,2.4,3.7,3.2,4.2,9.3,425,70.7%,24.4,432,1.31,0.46,0.42,0.16,166,-1,61,21.6%,5.4%,0,6,2021 Spring
Hans sama, FR,35,65.7%,5,4.9,2.2,6.0,8.5,442,74.6%,26.4,512,1.62,0.66,0.39,0.12,778,8,336,40%,2.9%,0,7,2021 Spring
Haro, CN,33,6.1%,1.8,2.6,3.4,3.5,6.2,336,72.3%,17.5,280,1.34,0.43,0.35,0.3,-63,-5,-291,18.2%,9.1%,0,4,2021 Spring
Harp, KR,18,55.6%,3.7,0.9,3.3,11.1,1.1,241,75.6%,10.3,197,2.56,1.56,0.37,0.57,119,1,4,33.3%,11.1%,0,-,2021 Spring
Harpoon, PL,14,35.7%,3,3.7,2.6,4.1,8.5,400,66.2%,25.6,403,1.0,0.33,0.23,0.1,-570,-15,-674,14.3%,7.1%,0,2,2021 Spring
Hasmed, VN,44,59.1%,4.2,4.0,2.2,5.4,8.5,417,54.8%,23.9,501,1.13,0.37,0.26,0.21,515,9,341,9.1%,9.1%,0,24,2021 Spring
Hatred, BG,7,42.9%,3.9,2.0,2.6,8.0,5.4,327,74.5%,10.7,197,1.2,0.47,0.19,0.35,-52,-7,-258,28.6%,28.6%,0,-,2021 Spring
Hatrixx, NO,34,70.6%,4,3.7,2.7,7.4,8.1,406,64.4%,25.1,548,0.96,0.39,0.15,0.18,105,2,88,26.5%,8.8%,0,7,2021 Spring
Hauntzer, US,23,47.8%,2.7,3.0,3.0,5.2,8.7,415,65.1%,27.0,483,1.08,0.49,0.18,0.19,694,18,264,17.4%,21.7%,1,3,2021 Spring
Hauz, BR,27,51.9%,3.9,4.4,2.8,6.7,9.1,429,69.8%,32.0,682,1.12,0.39,0.24,0.18,445,13,502,37%,3.7%,0,15,2021 Spring
Hawk, BR,18,33.3%,1.8,1.1,3.9,5.9,1.2,227,61.2%,10.4,167,2.36,1.33,0.34,0.45,91,5,-76,27.8%,11.1%,0,1,2021 Spring
Haylov, BG,4,0%,1.1,0.3,4.8,4.8,1.1,202,40.6%,8.9,125,2.26,1.33,0.3,0.4,-755,0,-150,0%,25%,0,-,2021 Spring
HeSSZero, PL,14,28.6%,2.2,1.9,3.0,4.6,6.0,324,58.8%,18.6,295,0.89,0.45,0.13,0.16,-725,-19,-545,7.1%,7.1%,0,2,2021 Spring
Helvisk, LV,10,10%,1.3,5.1,6.9,3.6,7.7,413,77.2%,34.9,666,0.96,0.38,0.26,0.11,-385,9,-176,50%,20%,0,5,2021 Spring
Hena, KR,39,30.8%,3.5,3.3,2.1,3.8,10.1,425,78.5%,24.3,394,1.47,0.63,0.49,0.17,-154,-4,-71,15.4%,0%,0,-,2021 Spring
Heroic, PT,4,100%,5.6,3.8,1.8,6.0,9.0,415,61.1%,26.4,512,1.11,0.38,0.2,0.14,106,10,164,50%,0%,0,3,2021 Spring
HiRit, KR,18,44.4%,2.9,2.6,2.7,5.3,7.6,369,55.7%,23.7,461,0.92,0.31,0.19,0.14,55,-6,-11,27.8%,11.1%,0,4,2021 Spring
Hidan, BR,23,56.5%,3.2,3.2,3.1,6.7,7.6,378,66.3%,25.2,500,0.98,0.48,0.14,0.21,389,13,241,34.8%,13%,0,13,2021 Spring
Hieu3, VN,22,59.1%,3.3,0.9,3.5,10.6,1.3,243,63.7%,9.0,189,2.59,1.54,0.36,0.5,-114,-6,4,27.3%,22.7%,0,-,2021 Spring
Hiro, CZ,38,60.5%,4.8,5.7,2.6,6.6,8.6,441,69.4%,25.8,530,1.42,0.56,0.31,0.18,629,12,361,44.7%,5.3%,0,7,2021 Spring
Hiro02, VN,29,31%,2,2.1,3.4,4.8,7.5,348,47.9%,24.1,459,0.95,0.32,0.25,0.14,-490,-4,-201,6.9%,13.8%,0,7,2021 Spring
Hjarnan, SE,21,52.4%,4.1,3.8,2.6,6.7,7.7,408,69.6%,25.0,509,1.27,0.45,0.3,0.09,364,8,329,28.6%,9.5%,0,3,2021 Spring
HmlssMaster, LV,14,64.3%,4.2,5.8,3.4,8.2,6.6,397,71.6%,21.4,480,0.95,0.15,0.22,0.16,163,6,315,42.9%,7.1%,0,10,2021 Spring
HoTy, CZ,19,36.8%,2.7,4.5,3.5,4.9,7.5,394,63.4%,21.6,390,1.1,0.4,0.25,0.12,-278,-10,-244,15.8%,21.1%,0,1,2021 Spring
Hoglet, KR,14,21.4%,2.2,2.1,3.9,6.6,6.1,326,72.2%,18.7,352,1.97,0.69,0.59,0.36,-13,4,39,28.6%,21.4%,0,3,2021 Spring
Hoiz, IS,11,36.4%,3.8,5.7,3.0,5.6,7.9,406,69.7%,26.0,539,1.17,0.46,0.27,0.13,-295,-9,-455,18.2%,0%,0,3,2021 Spring
Hollow, KR,32,56.3%,4.2,4.4,2.1,4.5,8.2,405,70.5%,25.2,471,1.4,0.56,0.45,0.19,-189,-1,-52,34.4%,12.5%,1,2,2021 Spring
Holyphoenix, TR,33,63.6%,6,5.8,2.0,6.5,7.9,440,74.9%,25.7,486,1.21,0.42,0.29,0.11,531,5,504,30.3%,3%,0,3,2021 Spring
Homi, ES,16,37.5%,2.2,0.8,3.4,6.6,1.7,242,59.3%,8.9,179,2.23,1.21,0.33,0.44,-95,-4,-339,25%,18.8%,0,-,2021 Spring
Honels, FI,10,10%,1.4,2.6,4.3,3.6,6.7,345,61.2%,22.7,428,0.96,0.43,0.2,0.21,-825,-21,-714,0%,40%,0,1,2021 Spring
Honey, KR,14,21.4%,3.3,5.1,2.9,4.5,9.7,446,81.6%,34.1,644,1.31,0.48,0.49,0.14,129,5,-15,21.4%,0%,0,3,2021 Spring
Hooks, US,14,28.6%,2.1,0.9,3.1,5.6,1.1,216,59.3%,7.8,148,2.31,1.2,0.3,0.38,-31,0,102,14.3%,7.1%,0,-,2021 Spring
Horio, PT,7,14.3%,1.6,1.3,2.4,2.6,6.6,302,62.5%,18.0,205,0.81,0.44,0.08,0.18,-576,-14,-447,14.3%,0%,0,-,2021 Spring
Horus, AR,15,46.7%,3.7,4.9,2.6,4.7,8.6,414,55.7%,22.0,391,1.2,0.48,0.22,0.2,-133,-5,99,6.7%,6.7%,0,2,2021 Spring
Howling, KR,16,37.5%,3,1.6,1.9,3.9,8.2,366,56.3%,20.0,321,1.05,0.36,0.21,0.22,116,2,90,0%,0%,0,4,2021 Spring
Hoya, KR,39,30.8%,2.1,1.4,2.6,4.0,7.4,335,54.1%,22.6,350,1.1,0.5,0.2,0.29,-614,-8,-184,15.4%,10.3%,0,5,2021 Spring
HuSha, TW,33,66.7%,5.2,3.0,2.0,7.5,5.9,338,69.5%,15.4,301,1.53,0.48,0.42,0.38,76,4,188,30.3%,9.1%,0,2,2021 Spring
Huhi, KR,39,56.4%,3.5,0.7,2.8,9.2,2.0,249,69.1%,7.6,138,2.71,1.54,0.4,0.49,85,2,-32,30.8%,10.3%,0,2,2021 Spring
Humanoid, CZ,52,59.6%,3.5,3.1,2.8,6.9,9.1,421,61.5%,27.3,541,0.96,0.4,0.21,0.11,153,4,-76,19.2%,3.8%,0,15,2021 Spring
HungryPanda, GR,21,66.7%,3.6,1.2,3.6,11.8,1.6,263,62.2%,7.9,179,2.48,1.41,0.32,0.49,-47,0,109,23.8%,4.8%,0,2,2021 Spring
Huni, KR,41,56.1%,3,2.0,2.6,5.9,7.6,377,65.8%,25.0,439,1.19,0.45,0.15,0.14,-201,-8,-218,17.1%,19.5%,0,5,2021 Spring
Husky, TW,9,77.8%,4.2,2.1,2.7,9.0,7.2,361,67.1%,16.9,327,1.13,0.4,0.28,0.21,-356,-9,-164,11.1%,11.1%,0,-,2021 Spring
Hustlin, SE,39,59%,3.2,1.0,3.2,9.3,1.1,239,70.4%,7.4,144,2.42,1.3,0.37,0.44,51,1,-55,17.9%,12.8%,0,1,2021 Spring
HyBrid, KR,35,40%,3.1,4.1,2.3,3.2,9.5,422,59.2%,21.2,370,1.28,0.46,0.44,0.1,-224,-2,4,20%,0%,0,8,2021 Spring
Hyami, FR,4,0%,2.2,1.0,3.3,6.0,5.1,288,65.7%,11.2,184,1.3,0.28,0.5,0.29,-1027,-16,-1026,0%,25%,0,-,2021 Spring
Hylissang, BG,25,48%,1.8,0.7,5.3,8.6,1.5,244,62.6%,8.8,176,2.51,1.37,0.35,0.48,8,0,-66,36%,16%,0,-,2021 Spring
Hype, KR,16,50%,3.8,3.1,1.8,3.6,9.1,413,52.6%,22.3,385,1.41,0.65,0.38,0.2,-227,-3,-7,6.3%,6.3%,0,2,2021 Spring
Ice, KR,7,28.6%,2.2,3.3,2.6,2.3,9.5,411,72.8%,22.4,335,1.17,0.42,0.3,0.14,-718,-9,-366,14.3%,14.3%,1,-,2021 Spring
IceBox, CL,12,16.7%,1.1,1.8,4.9,3.7,7.2,338,51%,20.3,379,0.89,0.42,0.16,0.22,-624,-8,-437,25%,16.7%,0,-,2021 Spring
IceBreaker, GR,19,31.6%,1.6,1.8,4.2,4.7,6.6,335,49%,20.2,371,0.96,0.43,0.19,0.15,-308,-7,-312,15.8%,21.1%,0,4,2021 Spring
Iconic, US,24,16.7%,2.1,1.4,2.3,3.5,6.8,328,58.8%,16.0,281,1.19,0.26,0.34,0.23,-76,1,-36,16.7%,4.2%,0,1,2021 Spring
IgNar, KR,31,51.6%,3.8,0.5,2.5,9.1,1.2,228,62.7%,8.3,164,2.77,1.58,0.38,0.47,-60,-2,-43,19.4%,9.7%,0,-,2021 Spring
