Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Split
Lehends, KR,5,20%,2.3,0.4,2.2,4.6,1.3,245,64%,6.8,127,-,1.63,0.5,0.43,309,10,194,40%,0%,0,-,2016 Summer
LemonNation,,3,100%,12.0,0.3,1.3,15.7,0.6,292,71.2%,4.4,119,-,1.3,0.34,0.25,-247,-3,-266,33.3%,0%,0,-,2016 Summer
Likkrit,,22,54.5%,2.7,1.6,3.4,7.7,1.1,281,76.7%,11.9,278,-,1.14,0.34,0.23,231,2,330,31.8%,22.7%,0,-,2016 Summer
Lindarang, KR,12,25%,2.9,1.9,2.4,5.2,7.6,361,72.3%,21.3,405,-,0.55,0.09,0.12,-67,-4,58,33.3%,16.7%,0,3,2016 Summer
Lira,,46,50%,3.6,2.7,2.4,5.8,4.8,363,74.5%,16.8,343,-,0.69,0.5,0.15,-19,0,46,45.7%,4.3%,0,4,2016 Summer
LokeN, KR,55,40%,3.6,2.6,1.8,3.9,9.0,395,71.1%,25.6,470,-,0.35,0.23,0.09,34,0,197,30.9%,3.6%,0,5,2016 Summer
Loong,,51,51%,3.5,2.6,2.8,7.0,7.6,-,65.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Looper, KR,58,62.1%,3.6,2.9,2.6,6.4,7.6,357,60.8%,22.7,402,-,0.55,0.13,0.15,-191,-11,-107,3.4%,0%,0,2,2016 Summer
Lourlo, US,50,46%,3.2,2.5,2.3,4.6,7.0,361,57.9%,17.6,341,-,0.4,0.1,0.1,-142,-4,-336,22%,10%,0,17,2016 Summer
Lovida,,1,0%,3.3,4.0,3.0,6.0,8.5,377,71.4%,18.7,341,-,0.72,0.22,0.29,-330,-19,-890,0%,0%,0,-,2016 Summer
MMD,,14,57.1%,4.0,1.6,1.7,5.1,7.9,368,56%,18.7,395,-,0.55,0.16,0.1,119,-8,191,35.7%,14.3%,0,-,2016 Summer
MaHa,,41,43.9%,3.2,2.6,2.3,4.7,8.5,391,66.5%,24.8,506,-,0.47,0.19,0.08,-358,-8,-421,14.6%,4.9%,0,3,2016 Summer
MaRin, KR,37,48.6%,2.5,2.9,3.4,5.6,7.5,-,58.9%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
MadLife, KR,51,27.5%,2.9,0.5,2.4,6.4,0.9,249,74.5%,7.5,132,-,1.26,0.43,0.29,-84,-2,-13,17.6%,9.8%,0,-,2016 Summer
Maidong,,11,27.3%,2.2,0.5,3.3,6.6,0.7,-,65.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Maple, TW,14,57.1%,4.9,4.0,1.9,5.4,9.0,400,77.8%,31.5,619,-,0.6,0.22,0.14,310,8,316,35.7%,7.1%,0,4,2016 Summer
MapleSnow,,6,0%,1.0,1.7,5.5,3.8,7.1,331,65.9%,22.9,487,-,0.49,0.1,0.06,-450,-6,-556,33.3%,0%,0,3,2016 Summer
Marge,,18,38.9%,2.8,3.2,3.2,5.7,7.2,-,59.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Martin, CN,37,56.8%,5.1,4.1,1.9,5.9,8.1,-,71.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Mash, CA,44,38.6%,4.1,3.2,1.9,4.4,9.1,411,74.3%,26.9,462,-,0.46,0.39,0.1,65,4,183,36.4%,9.1%,0,2,2016 Summer
Mata, KR,58,62.1%,3.5,0.7,3.2,10.5,0.9,252,70.4%,11.3,199,-,1.51,0.44,0.37,-305,-3,-209,6.9%,1.7%,0,-,2016 Summer
Matt, US,50,46%,2.8,0.6,3.0,7.8,0.8,251,68.8%,8.9,167,-,1.33,0.33,0.29,-59,0,4,30%,6%,0,-,2016 Summer
Max, KR,41,43.9%,3.4,0.7,2.3,6.9,1.3,263,70.1%,7.1,141,-,1.28,0.36,0.27,-33,0,177,22%,12.2%,0,-,2016 Summer
Maxlore, GB,43,46.5%,3.1,1.5,2.7,6.7,4.0,338,74.1%,17.2,344,-,0.84,0.39,0.15,21,3,92,39.5%,9.3%,0,1,2016 Summer
Memento, SE,21,42.9%,3.2,2.7,3.1,7.3,4.0,342,76.9%,16,341,-,0.77,0.4,0.19,68,3,81,38.1%,4.8%,0,1,2016 Summer
Memory,,4,50%,3.5,2.0,3.0,8.5,7.5,-,72.4%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Meron,,7,42.9%,3.9,3.1,2.4,6.3,8.2,377,69.2%,27.4,512,-,0.4,0.16,0.1,-376,-12,-79,28.6%,0%,0,1,2016 Summer
Meteos, US,73,60.3%,6.0,2.2,1.6,7.5,4.1,349,68.2%,15.5,311,-,0.76,0.5,0.15,107,2,19,41.1%,4.1%,0,4,2016 Summer
Mickey, KR,54,44.4%,3.0,2.8,2.7,5.5,8.7,391,72.4%,29.8,610,-,0.54,0.18,0.11,23,0,-226,22.2%,11.1%,0,4,2016 Summer
Mightybear, KR,16,43.8%,2.6,1.9,2.8,5.3,4.2,337,68.1%,18.9,330,-,0.75,0.38,0.2,-36,-2,73,50%,0%,0,4,2016 Summer
Mikyx, SI,56,57.1%,2.9,0.6,3.0,8.0,1.0,267,63.2%,9.3,196,-,1.27,0.34,0.26,-36,-0,117,25%,10.7%,0,1,2016 Summer
Mithy, ES,50,70%,5.1,0.6,1.9,9.3,1.0,274,71.9%,6.5,144,-,1.46,0.4,0.35,108,0,214,20%,10%,0,1,2016 Summer
Mlxg,,58,62.1%,4.1,3.3,2.8,8.2,4.5,326,73.9%,14.7,258,-,0.89,0.53,0.21,-312,-2,-114,3.4%,1.7%,0,-,2016 Summer
Moon, US,8,25%,3.1,1.3,2.3,5.6,4.1,321,71.3%,13.5,261,-,0.86,0.41,0.12,-8,2,118,37.5%,0%,0,-,2016 Summer
MorZB,,39,33.3%,2.2,0.6,4.1,8.5,1.0,-,65%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Morning,,8,25%,3.5,1.4,1.6,4.3,8.3,354,67.4%,20.7,426,-,0.57,0.15,0.1,-361,-1,-511,25%,0%,0,1,2016 Summer
Mountain,,20,70%,4.4,3.4,2.4,6.9,4.4,375,70.8%,16.9,371,-,0.75,0.49,0.16,390,2,330,55%,5%,0,4,2016 Summer
Mouse,,52,80.8%,4.7,2.9,2.2,7.4,7.3,357,57.5%,15.4,288,-,0.53,0.1,0.1,-709,-29,-470,0%,0%,0,3,2016 Summer
Move,,59,50.8%,3.1,1.9,2.5,6.0,3.8,337,63.2%,15,315,-,0.79,0.65,0.19,-282,-9,-656,33.9%,5.1%,0,7,2016 Summer
MrRalleZ,,45,37.8%,4.5,3.0,1.7,4.5,8.8,386,71.3%,27.1,524,-,0.26,0.17,0.02,-110,2,-5,8.9%,6.7%,0,6,2016 Summer
Mystic, KR,65,53.8%,4.2,4.5,2.5,6.0,8.7,-,73.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
NL,,14,57.1%,3.8,2.8,2.0,4.7,9.1,400,61.2%,26.2,531,-,0.37,0.26,0.07,31,-5,104,14.3%,0%,0,2,2016 Summer
Night, KR,43,46.5%,3.2,3.2,2.6,4.9,8.6,389,70.9%,28.7,575,-,0.56,0.2,0.13,-43,2,-171,30.2%,14%,0,7,2016 Summer
Nuclear, KR,5,20%,3.3,2.2,1.4,2.4,9.4,388,63.1%,20.9,403,-,0.32,0.31,0.11,257,6,-235,40%,0%,0,-,2016 Summer
Nukeduck, NO,37,43.2%,3.1,2.6,2.4,4.8,8.4,378,73.5%,29.9,533,-,0.41,0.12,0.09,56,-1,58,24.3%,16.2%,0,9,2016 Summer
Oddie, PE,12,66.7%,6.6,2.5,1.4,6.9,4.2,360,68.7%,17.3,347,-,0.7,0.39,0.13,301,3,421,50%,0%,0,1,2016 Summer
Odoamne, RO,62,59.7%,3.9,2.3,2.1,5.8,7.5,377,67.8%,22.7,465,-,0.44,0.09,0.04,355,5,224,21%,11.3%,0,18,2016 Summer
Ohq,,49,28.6%,3.1,2.8,2.1,3.9,8.0,375,65.1%,23.7,481,-,0.33,0.14,0.06,-85,-0,13,22.4%,6.1%,0,6,2016 Summer
Olleh, KR,6,0%,1.5,0.5,3.5,4.7,1.4,232,53.7%,6,131,-,1.61,0.4,0.34,-271,0,-185,16.7%,16.7%,0,-,2016 Summer
Otto,,19,26.3%,1.2,3.4,6.1,3.9,7.6,-,65.1%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Parang, KR,45,35.6%,2.2,2.0,3.4,5.5,6.7,349,61.6%,17.3,363,-,0.51,0.11,0.11,-325,-8,-316,15.6%,17.8%,0,5,2016 Summer
PawN, KR,9,66.7%,6.2,5.1,1.8,5.9,8.3,381,70.2%,27,475,-,0.44,0.17,0.09,-434,-13,-596,11.1%,11.1%,0,-,2016 Summer
Paz, JP,7,42.9%,3.4,1.9,2.4,6.4,7.6,359,59.2%,18.3,360,-,0.49,0.09,0.07,-216,-13,-102,0%,14.3%,0,-,2016 Summer
Peanut, KR,61,70.5%,5.9,3.8,1.9,7.0,4.5,379,72.3%,16.4,380,-,0.71,0.49,0.11,104,-0,124,41%,4.9%,0,9,2016 Summer
PentaQ,,40,40%,2.9,2.9,2.8,5.3,8.2,-,58.1%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Perkz, HR,50,70%,3.6,3.6,2.4,5.0,8.8,409,62.1%,27.8,611,-,0.4,0.14,0.09,79,4,39,16%,16%,0,9,2016 Summer
Piglet, KR,14,35.7%,3.1,3.1,2.1,3.3,8.7,396,58%,30.2,610,-,0.45,0.18,0.08,-63,-4,204,28.6%,0%,0,3,2016 Summer
Pilot, KR,50,42%,4.3,3.1,1.6,3.8,9.1,397,70.4%,27.9,527,-,0.36,0.23,0.06,-21,-3,-178,18%,4%,0,1,2016 Summer
Pirean, KR,44,40.9%,2.9,2.3,2.6,5.1,7.8,365,67.3%,30.1,525,-,0.45,0.26,0.17,-348,-10,-458,36.4%,9.1%,0,6,2016 Summer
Plugo, CL,7,14.3%,1.9,3.9,3.4,2.6,7.5,338,50.2%,25.7,570,-,0.58,0.16,0.21,-209,-11,-295,14.3%,0%,0,2,2016 Summer
Pobelter, US,57,68.4%,4.0,3.7,2.6,6.6,8.5,412,71.9%,27.3,642,-,0.42,0.17,0.09,193,2,-152,21.1%,10.5%,0,9,2016 Summer
Police, KR,33,45.5%,4.9,2.7,1.5,5.0,9.1,401,71%,26.6,482,-,0.4,0.28,0.1,-180,-8,-101,21.2%,6.1%,0,2,2016 Summer
PowerOfEvil, DE,40,37.5%,2.5,3.2,2.8,4.0,8.8,390,65.6%,32.4,680,-,0.45,0.16,0.08,-7,1,-143,27.5%,12.5%,0,9,2016 Summer
PraY,,61,70.5%,4.8,3.9,2.2,6.6,8.8,424,70.8%,28.1,657,-,0.42,0.2,0.06,198,6,118,24.6%,4.9%,0,5,2016 Summer
Pretty, GR,5,40%,2.8,6.0,3.4,3.4,8.2,406,59.9%,31.5,762,-,0.55,0.16,0.11,-85,-8,-152,0%,20%,0,2,2016 Summer
Procxin,,52,40.4%,3.0,2.1,2.8,6.4,4.3,346,72.2%,17.8,361,-,0.7,0.44,0.15,-114,-2,-80,30.8%,9.6%,0,6,2016 Summer
Promisq, SE,45,37.8%,3.9,0.4,2.0,7.4,1.0,253,73.4%,7.1,131,-,1.39,0.36,0.33,-55,-1,-179,8.9%,11.1%,0,-,2016 Summer
Punch, KR,6,83.3%,3.4,2.8,2.7,6.2,4.5,376,76%,14.3,329,-,0.85,0.63,0.18,-244,-5,-525,50%,16.7%,0,-,2016 Summer
Punished,,28,39.3%,2.9,3.9,3.1,5.0,8.4,-,68%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Pure,,41,39%,3.1,0.4,2.2,6.5,1.1,256,71.9%,6.4,130,-,1.43,0.44,0.37,21,0,-34,26.8%,9.8%,0,-,2016 Summer
PvPStejos, UA,22,54.5%,3.1,2.1,2.7,6.3,3.8,339,70%,15.9,344,-,0.69,0.38,0.09,-148,-2,-204,50%,9.1%,0,-,2016 Summer
Pyl,,31,54.8%,2.7,0.5,3.5,9.1,1.1,-,59.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Quas,,49,28.6%,1.7,1.8,3.6,4.4,6.7,338,62.4%,19,367,-,0.44,0.11,0.06,-35,-5,-80,22.4%,20.4%,0,9,2016 Summer
REFRA1N,,8,25%,2.0,0.5,2.8,4.9,3.9,310,65.7%,11.1,231,-,0.92,0.56,0.29,-512,2,-200,37.5%,25%,0,-,2016 Summer
Raes, NZ,7,42.9%,3.5,4.7,3.3,6.7,8.9,419,72.8%,27.3,687,-,0.35,0.23,0.12,-170,-1,-7,14.3%,14.3%,0,2,2016 Summer
Rain, KR,21,38.1%,2.4,2.6,3.2,5.2,7.6,-,58.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Raise,,45,35.6%,2.5,0.3,3.5,8.4,0.9,252,75.3%,6.5,129,-,1.45,0.32,0.31,-60,-1,-2,20%,6.7%,0,1,2016 Summer
Raison,,6,0%,1.6,0.8,3.3,4.3,8.9,356,63.3%,24,523,-,0.34,0.26,0.05,-636,-15,-439,0%,16.7%,0,1,2016 Summer
Ray, KR,46,45.7%,2.8,3.4,3.2,5.5,7.6,393,72.3%,22.1,431,-,0.51,0.13,0.12,127,4,187,30.4%,13%,0,22,2016 Summer
Reignover,,57,68.4%,4.3,2.5,2.4,8.1,4.5,373,73.5%,16.1,373,-,0.84,0.48,0.13,340,8,496,29.8%,10.5%,0,4,2016 Summer
Reje, DK,4,25%,2.7,3.8,3.3,5.0,8.2,400,72.7%,26.3,537,-,0.3,0.23,0.02,-111,-18,-194,75%,0%,0,1,2016 Summer
Rekkles, SE,43,46.5%,4.3,3.3,2.0,5.2,9.8,432,79.5%,29.6,582,-,0.32,0.25,0.03,133,6,127,18.6%,9.3%,0,2,2016 Summer
Republic,,40,40%,2.8,4.1,3.4,5.4,8.0,-,69.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Revolta, BR,18,50%,3.2,1.9,2.6,6.3,4.1,333,62.1%,14.4,275,-,0.83,0.56,0.26,-31,-4,-290,27.8%,11.1%,0,1,2016 Summer
Roach, KR,6,83.3%,5.8,1.5,1.5,7.2,8.6,411,73.6%,19,426,-,0.55,0.15,0.09,-238,-14,-238,16.7%,16.7%,0,1,2016 Summer
Rogu, TR,12,58.3%,2.8,0.3,3.6,9.8,1.0,268,65.9%,7.1,160,-,1.22,0.22,0.25,-137,3,-234,8.3%,8.3%,0,-,2016 Summer
Roki, JP,7,42.9%,3.5,3.4,2.7,6.1,8.2,373,74%,26.9,517,-,0.43,0.11,0.1,21,-2,131,42.9%,0%,0,2,2016 Summer
RooKie, KR,43,37.2%,3.1,4.0,3.0,5.3,8.8,-,72.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Row,,7,0%,1.5,3.1,5.9,5.9,6.6,334,64.1%,20,443,-,0.41,0.12,0.09,-496,-10,-497,42.9%,14.3%,0,1,2016 Summer
Ruler, KR,70,64.3%,4.1,3.4,2.1,5.2,9.0,410,68.8%,26.2,581,-,0.33,0.23,0.09,-31,-1,-5,24.3%,5.7%,0,7,2016 Summer
Ryu,,62,59.7%,4.1,3.4,2.0,4.8,8.2,385,67.5%,27.2,556,-,0.41,0.18,0.12,118,-0,16,25.8%,6.5%,0,7,2016 Summer
S0NSTAR,,43,46.5%,4.2,3.2,2.0,5.1,8.4,390,72%,25.7,523,-,0.4,0.17,0.09,-322,-8,-46,30.2%,2.3%,1,1,2016 Summer
SaSin,,5,20%,1.3,1.2,3.0,2.6,8.2,342,54.9%,33.2,633,-,0.44,0.29,0.17,-135,-3,-27,0%,40%,0,-,2016 Summer
Sangyoon, KR,54,44.4%,4.0,2.7,2.0,5.2,8.8,398,71.2%,25.8,524,-,0.31,0.16,0.07,-23,1,35,14.8%,3.7%,1,2,2016 Summer
Santorin, DK,49,28.6%,4.7,1.8,1.6,5.9,4.3,329,77.2%,17.7,346,-,0.77,0.49,0.16,-156,-1,-257,38.8%,6.1%,0,6,2016 Summer
Save,,8,25%,2.9,1.0,2.5,6.1,7.1,-,56.1%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Savoki,,34,41.2%,2.8,0.8,3.2,8.0,1.4,-,65.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Score, KR,62,62.9%,6.2,3.0,1.7,7.4,4.6,372,74.9%,18.2,380,-,0.66,0.55,0.15,178,-1,77,48.4%,0%,0,8,2016 Summer
Scout, KR,47,78.7%,4.3,4.7,2.6,6.6,8.5,382,65.5%,27.4,517,-,0.5,0.14,0.18,22,-6,-160,2.1%,2.1%,0,2,2016 Summer
Selfie, PL,9,55.6%,5.3,2.9,1.8,6.6,8.3,381,80.9%,29.2,572,-,0.4,0.2,0.1,-268,-6,-154,22.2%,11.1%,0,1,2016 Summer
Sencux, DK,56,57.1%,4.1,3.8,2.1,4.7,8.4,393,66.4%,26.9,563,-,0.5,0.11,0.07,-158,-8,26,12.5%,5.4%,0,17,2016 Summer
SeongHwan, KR,8,12.5%,2.6,1.9,2.5,4.6,3.8,319,72.8%,18.3,309,-,0.56,0.64,0.17,-482,-19,-841,37.5%,12.5%,0,-,2016 Summer
Seraph,,52,40.4%,2.2,2.2,3.4,5.3,7.2,363,65.5%,19.9,415,-,0.49,0.16,0.13,-92,-2,-228,17.3%,25%,0,9,2016 Summer
Shook,,21,42.9%,3.2,1.8,2.3,5.5,3.6,325,70.6%,14,244,-,0.67,0.33,0.16,-45,-2,-6,33.3%,4.8%,0,1,2016 Summer
Shrimp,,46,45.7%,3.0,2.1,2.8,6.5,4.2,342,70.3%,17.7,339,-,0.65,0.48,0.12,114,6,140,34.8%,6.5%,0,2,2016 Summer
Shy, KR,23,39.1%,2.6,1.2,2.0,4.0,8.0,372,49.5%,19.2,356,-,0.47,0.1,0.06,-164,0,-142,4.3%,17.4%,0,2,2016 Summer
Sky, KR,21,33.3%,2.4,2.1,2.4,3.7,8.5,371,61.7%,29.5,539,-,0.46,0.17,0.11,-89,-3,-165,14.3%,19%,0,4,2016 Summer
Slooshi,,10,10%,1.4,2.1,3.7,3.0,8.2,367,60.1%,23.4,367,-,0.36,0.1,0.06,-654,-16,-331,20%,10%,0,1,2016 Summer
SmLz, CN,36,33.3%,3.4,4.5,3.1,6.1,8.6,-,74.4%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Smeb, KR,61,70.5%,4.2,3.0,2.4,7.1,7.8,401,67.8%,22,511,-,0.5,0.11,0.08,186,6,79,36.1%,21.3%,0,11,2016 Summer
Smoothie, CA,57,61.4%,4.5,0.5,2.3,9.9,0.8,257,67.5%,6.1,127,-,1.28,0.29,0.26,-31,-0,20,31.6%,3.5%,0,-,2016 Summer
Smurf, RU,22,54.5%,3.0,2.6,2.3,4.4,8.2,388,59.2%,20.2,440,-,0.49,0.14,0.07,-239,-4,-9,13.6%,4.5%,0,7,2016 Summer
Sneaky,,73,60.3%,5.4,3.9,1.9,6.4,8.4,403,69%,26.9,552,-,0.34,0.25,0.09,213,3,231,30.1%,5.5%,2,1,2016 Summer
Snoopy,,20,20%,1.7,2.6,3.6,3.5,8.0,-,62.1%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
SnowFlower, KR,54,44.4%,3.2,0.6,2.5,7.4,0.9,252,70.5%,6.1,122,-,1.27,0.35,0.31,-35,-0,-185,18.5%,7.4%,0,1,2016 Summer
SoHwan, KR,1,0%,0.5,0.0,2.0,1.0,7.5,322,33.3%,12.3,155,-,0.5,0.08,0.08,-1294,-27,-2370,0%,100%,0,-,2016 Summer
SofM, VN,49,57.1%,4.1,3.1,2.6,7.6,4.8,-,75.9%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Soul, KR,5,20%,1.7,0.6,1.8,2.4,7.7,348,47.6%,21.7,415,-,0.57,0.11,0.12,-306,-14,-366,20%,0%,0,-,2016 Summer
Spirit, KR,43,46.5%,4.1,2.6,2.1,5.9,4.6,362,78.8%,18.5,359,-,0.9,0.5,0.2,392,11,596,32.6%,4.7%,0,5,2016 Summer
Spookz,,7,42.9%,3.1,2.7,3.0,6.7,4.3,354,62.5%,15.4,371,-,0.69,0.39,0.17,200,9,476,0%,14.3%,0,-,2016 Summer
Ssol, KR,6,83.3%,5.2,4.2,1.8,5.3,10.0,450,80.8%,31.9,753,-,0.42,0.23,0.07,140,7,234,0%,0%,0,-,2016 Summer
Steeelback, FR,45,35.6%,5.3,3.9,1.7,5.0,9.2,410,77%,27,557,-,0.36,0.18,0.1,209,9,-9,15.6%,2.2%,0,6,2016 Summer
Steve,,45,37.8%,2.6,1.8,2.6,5.1,7.5,360,67.3%,17.9,340,-,0.45,0.11,0.09,-129,1,131,11.1%,20%,0,5,2016 Summer
Stitch,,1,0%,0.5,1.0,6.0,2.0,9.7,373,37.5%,25.4,459,-,0.18,0.12,0,690,8,302,0%,0%,0,-,2016 Summer
Stixxay, US,64,51.6%,3.4,3.8,2.5,4.7,8.9,408,66.6%,28.7,609,-,0.39,0.25,0.09,137,7,114,23.4%,6.3%,0,7,2016 Summer
Stunt, US,5,40%,3.3,0.2,2.6,8.4,0.6,255,78.9%,4.2,90,-,1.12,0.16,0.17,57,2,164,60%,0%,0,-,2016 Summer
Styz,,23,21.7%,2.1,2.3,3.2,4.4,8.7,-,57.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Svenskeren, DK,54,81.5%,4.6,2.1,2.1,7.7,4.2,365,67.8%,16.3,354,-,0.79,0.4,0.14,272,4,380,51.9%,9.3%,0,2,2016 Summer
Sweet, KR,8,50%,2.8,0.6,4.1,10.8,0.8,263,84.7%,6.8,157,-,1.21,0.29,0.25,-97,-4,66,25%,12.5%,0,-,2016 Summer
Swiffer,,7,42.9%,2.3,4.3,4.1,5.3,8.5,397,65.1%,27.8,675,-,0.49,0.19,0.12,-68,5,39,14.3%,0%,0,4,2016 Summer
Swift,,39,33.3%,2.5,3.0,4.0,6.9,4.2,-,72.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Swip3rR, AU,7,42.9%,3.2,1.7,2.9,7.4,8.1,376,62%,18.3,464,-,0.57,0.11,0.14,-487,-14,-607,14.3%,0%,0,1,2016 Summer
SwordArt, TW,14,57.1%,4.5,0.5,1.8,7.5,0.9,252,62.3%,5.9,123,-,1.5,0.31,0.35,-88,-3,-299,14.3%,7.1%,0,-,2016 Summer
TANK, KR,54,53.7%,4.7,3.3,2.1,6.6,8.5,-,70.1%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Tabe,,23,39.1%,3.0,0.6,2.9,8.2,0.8,-,69.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
Tabzz,,5,40%,5.0,2.4,1.6,5.6,8.8,385,46.9%,26,632,-,0.29,0.15,0.05,-684,-17,-65,0%,0%,0,-,2016 Summer
Taizan,,8,37.5%,2.4,0.9,2.3,4.5,4.5,334,73.2%,14.3,268,-,0.81,0.71,0.15,-195,-3,-235,37.5%,12.5%,0,-,2016 Summer
Tempt, KR,55,40%,3.1,2.7,2.1,3.6,8.4,374,66.1%,28.3,518,-,0.49,0.15,0.12,-82,-2,-73,25.5%,7.3%,0,7,2016 Summer
TheFoxz,,7,14.3%,1.5,2.6,5.4,5.7,8.4,369,70.9%,24,574,-,0.36,0.14,0.07,-364,-12,-342,42.9%,14.3%,0,1,2016 Summer
Toaster, GB,6,50%,3.2,3.3,2.7,5.2,8.5,396,71.7%,25.4,570,-,0.37,0.14,0.1,-318,-17,-238,50%,0%,0,-,2016 Summer
Tockers,,18,50%,3.8,2.8,2.1,4.9,8.3,371,60.8%,26.6,518,-,0.49,0.15,0.09,-71,-4,-223,5.6%,16.7%,0,1,2016 Summer
Totoro,,16,43.8%,2.0,0.4,3.3,6.1,1.0,246,73.5%,5.4,97,-,1.5,0.41,0.35,8,1,-228,37.5%,6.3%,0,-,2016 Summer
TrAce, KR,49,42.9%,2.4,1.5,2.4,4.3,7.1,347,55.1%,20.8,397,-,0.54,0.14,0.13,-72,-5,-23,16.3%,16.3%,0,3,2016 Summer
Trick, KR,50,70%,6.2,2.9,1.7,7.6,4.5,378,75.8%,16.8,361,-,0.89,0.35,0.15,244,2,493,34%,10%,0,12,2016 Summer
Tsu,,7,0%,1.7,0.4,5.6,9.1,0.8,241,69.7%,9.2,204,-,1.42,0.38,0.26,-328,-2,-209,14.3%,0%,0,-,2016 Summer
Tussle, KR,7,42.9%,3.2,4.3,3.3,6.1,4.9,368,76.8%,20.5,407,-,0.58,0.43,0.08,370,8,445,57.1%,14.3%,0,3,2016 Summer
Untara, KR,28,17.9%,2.3,1.1,2.5,4.6,6.9,338,65.5%,17.9,314,-,0.53,0.13,0.08,-321,-8,-281,14.3%,28.6%,0,1,2016 Summer
Uzi, CN,58,62.1%,5.8,5.2,1.9,6.2,9.4,415,71.1%,31.4,571,-,0.44,0.23,0.12,192,5,1,5.2%,1.7%,0,1,2016 Summer
V,,39,33.3%,3.8,2.3,2.5,7.1,7.7,-,67.4%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
VandeR, PL,62,59.7%,5.2,0.7,1.6,7.8,1.0,263,72.3%,8.4,169,-,1.49,0.35,0.35,72,1,54,32.3%,6.5%,0,2,2016 Summer
Vayn3z,,8,37.5%,1.6,1.3,2.6,3.0,8.4,362,47.7%,21.2,415,-,0.55,0.18,0.15,-21,5,138,12.5%,0%,0,1,2016 Summer
Veritas,,59,50.8%,4.2,3.3,2.0,5.1,9.1,416,67.4%,27.7,589,-,0.35,0.17,0.06,19,1,214,18.6%,6.8%,0,10,2016 Summer
Vizicsacsi, HU,59,50.8%,2.7,2.8,2.9,4.9,7.9,385,62%,22,463,-,0.53,0.14,0.11,46,7,78,18.6%,15.3%,0,22,2016 Summer
Warzone,,6,0%,1.9,2.3,5.0,7.2,7.1,340,66.5%,24.8,557,-,0.61,0.16,0.18,-688,-9,-675,16.7%,16.7%,0,2,2016 Summer
WerIyb, ES,2,0%,0.6,0.0,2.5,1.5,7.1,347,66.7%,20.5,363,-,0.43,0.06,0.04,-362,-22,-774,50%,0%,0,-,2016 Summer
Whitelotus, AR,12,66.7%,4.8,5.3,2.0,4.3,9.5,457,64.3%,34.6,695,-,0.42,0.22,0.07,474,9,332,16.7%,25%,0,3,2016 Summer
WildTurtle, CA,57,68.4%,4.0,4.1,2.4,5.4,8.6,426,65.2%,24.9,594,-,0.39,0.16,0.08,20,-1,-3,15.8%,8.8%,1,2,2016 Summer
Wind, KR,3,0%,1.2,0.0,4.0,4.7,3.5,278,62%,13.2,262,-,0.99,0.34,0.22,-781,-2,-184,33.3%,0%,0,-,2016 Summer
Winged,,50,42%,3.6,1.7,1.9,5.1,4.6,345,70.8%,16.6,307,-,0.71,0.6,0.22,-32,-1,-106,36%,6%,0,4,2016 Summer
Wisdom,,4,75%,7.3,1.3,1.5,9.8,5.3,391,82.2%,21.2,436,-,0.84,0.3,0.15,388,11,626,50%,0%,0,-,2016 Summer
Wolf, KR,66,66.7%,4.4,0.7,2.1,8.6,1.0,270,69%,7.4,169,-,1.24,0.48,0.29,-10,-2,10,21.2%,7.6%,0,2,2016 Summer
World6, CN,4,0%,2.4,0.8,2.8,5.8,3.6,-,81.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Summer
