Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Split
ninja, KR,8,87.5%,4.3,3.9,2.3,5.8,9.0,428,66.8%,27.7,578,-,0.54,0.13,0.08,295,3,337,37.5%,12.5%,0,5,2016 Spring
p1noyszn, DK,5,40%,5.5,4.8,1.2,1.8,9.3,429,56.8%,29.8,570,-,0.4,0.41,0.07,179,8,-38,20%,0%,0,-,2016 Spring
pÏ€, ES,32,34.4%,2.6,2.3,2.4,3.8,8.7,388,67.3%,30.5,543,-,0.44,0.2,0.09,-188,4,-26,21.9%,15.6%,0,2,2016 Spring
raphael,,36,25%,2.1,1.9,2.5,3.3,8.3,-,57.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
sOAZ, FR,34,55.9%,2.9,2.1,2.6,5.3,7.2,365,54.3%,18,366,-,0.48,0.15,0.12,-198,2,173,11.8%,8.8%,0,11,2016 Spring
solo, US,5,0%,2.0,0.8,2.0,3.2,6.6,319,75%,21.2,275,-,0.54,0.18,0.11,-293,-11,-249,40%,0%,0,1,2016 Spring
ss17God,,33,9.1%,1.4,1.7,3.8,3.8,7.4,-,56.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
ssumday, KR,46,63%,3.6,2.8,2.5,6.2,8.0,398,67.8%,24.6,483,-,0.56,0.2,0.1,-12,-1,-74,23.9%,17.4%,0,15,2016 Spring
westdoor,,2,0%,2.0,3.5,2.5,1.5,8.6,374,77.4%,20.4,375,-,0.65,0.16,0.12,-710,-20,-224,0%,0%,0,-,2016 Spring
x1u,,33,9.1%,2.0,0.8,3.3,6.1,1.2,-,75.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
xPeke, ES,5,80%,3.1,4.0,3.0,5.2,8.8,416,72%,27.5,598,-,0.52,0.24,0.12,443,4,380,40%,20%,0,1,2016 Spring
xQ,,33,9.1%,1.9,2.6,3.5,3.8,8.1,-,68.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
xiaohu, CN,64,68.8%,4.8,4.0,2.3,7.0,8.6,403,68.6%,30.3,584,-,0.59,0.27,0.16,-116,-1,-72,14.1%,1.6%,0,8,2016 Spring
xiye, CN,51,60.8%,4.0,3.5,2.2,5.2,8.8,-,66.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
yang, BR,3,0%,1.7,1.0,3.3,4.7,7.0,326,73.8%,21.8,418,-,0.5,0.19,0.1,-210,-3,-524,66.7%,0%,0,-,2016 Spring
yolo,,29,24.1%,1.9,1.7,3.0,4.1,4.6,-,70%,-,-,-,-,-,-,-,-,-,-,-,-,-,2016 Spring
