Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Split
Chapapi, NL,3,33.3%,2,3.0,4.3,5.7,7.0,344,59.9%,28.2,478,0.93,0.55,0.12,0.22,-723,-16,-474,0%,0%,0,2,2019 Summer
Charca, CZ,11,36.4%,2.5,3.6,3.9,6.1,8.3,412,65.5%,28.2,566,0.81,0.34,0.18,0.17,-421,-3,-317,9.1%,9.1%,0,1,2019 Summer
Charger, RU,14,28.6%,1.9,2.3,3.1,3.6,7.0,360,48.5%,20.8,421,0.95,0.45,0.16,0.13,45,-1,25,7.1%,21.4%,0,5,2019 Summer
Chazz, AU,21,4.8%,1.4,2.3,4.0,3.1,7.8,352,65.3%,22.9,361,0.9,0.4,0.18,0.21,-589,-13,-510,19%,23.8%,0,1,2019 Summer
Chelizi, CN,21,23.8%,1.7,1.4,2.5,2.7,8.3,366,48.8%,21.7,325,-,0.46,0.18,0.18,-,-,-,0%,0%,0,-,2019 Summer
Chelly, CN,7,14.3%,1.3,0.9,3.9,4.0,1.5,241,69.4%,12.6,188,-,1.29,0.34,0.39,-,-,-,-,-,0,-,2019 Summer
Chenxuan, CN,3,0%,0.6,0.0,7.3,4.7,1.2,210,46.5%,8.8,144,1.68,1.19,0.17,0.35,-793,2,-565,33.3%,33.3%,0,-,2019 Summer
CheonGo,,10,10%,1.2,1.6,3.0,2.1,8.1,339,61.3%,19.9,312,1.25,0.55,0.39,0.2,-750,-18,-491,20%,0%,0,1,2019 Summer
Chilly, MY,23,47.8%,3.3,1.0,2.7,7.7,1.0,247,56.2%,11.3,198,2.12,1.21,0.28,0.37,-27,-0,-184,17.4%,0%,0,1,2019 Summer
Chippys, NZ,21,38.1%,3.8,3.9,2.2,4.4,8.9,427,66.5%,25.7,427,1.02,0.41,0.22,0.19,388,6,443,33.3%,4.8%,1,8,2019 Summer
Chopsteek,,1,0%,3,5.0,2.0,1.0,8.2,446,60%,24.8,434,1.07,0.35,0.35,0.14,-35,-20,-884,0%,0%,0,-,2019 Summer
Chosii, PL,6,16.7%,1.9,1.7,2.7,3.5,8.5,364,61.8%,24.4,330,0.97,0.42,0.18,0.18,-628,-8,-564,0%,0%,0,1,2019 Summer
Chovy, KR,60,65%,5.2,2.5,1.3,4.4,9.7,418,57.6%,22.2,381,1.26,0.51,0.35,0.21,236,8,258,21.7%,6.7%,0,15,2019 Summer
Chrisberg, DK,3,0%,1.3,2.7,4.0,2.7,8.9,389,62.8%,29.5,433,0.64,0.24,0.19,0.0,-786,-5,-512,33.3%,0%,0,-,2019 Summer
Ciel,,31,35.5%,2.6,2.2,3.1,5.7,4.6,311,70.9%,12.9,219,1.84,0.73,0.42,0.39,-468,-9,-642,41.9%,3.2%,0,3,2019 Summer
Ciglio, IT,3,33.3%,2.8,4.3,3.3,5.0,7.2,372,65.8%,24.3,442,0.98,0.26,0.3,0.11,-822,-28,-508,33.3%,0%,0,-,2019 Summer
Cinkrof, PL,32,56.3%,2.8,1.3,3.2,7.7,4.4,302,70.7%,12.3,231,1.8,0.76,0.38,0.44,-199,-1,-71,50%,18.8%,0,1,2019 Summer
Claire, AU,22,63.6%,3.3,4.2,2.6,4.6,8.4,415,64.2%,27.3,517,1.02,0.49,0.17,0.21,-133,2,5,4.5%,9.1%,0,10,2019 Summer
Clever9, CN,1,100%,3.5,1.0,2.0,6.0,9.2,433,87.5%,19.9,452,-,0.62,0.16,0.26,-,-,-,-,-,0,-,2019 Summer
Click, IT,17,41.2%,3,1.0,2.6,6.8,0.8,241,67.2%,11.6,197,2.2,1.25,0.31,0.46,175,-1,140,35.3%,0%,0,-,2019 Summer
Clid, KR,69,68.1%,4.9,2.4,1.8,6.6,5.2,340,71.4%,13.9,245,2.25,0.99,0.52,0.39,177,3,225,47.8%,7.2%,0,7,2019 Summer
Closer, TR,34,70.6%,4.8,2.5,2.1,7.3,4.5,325,71.6%,13.3,222,1.69,0.61,0.38,0.27,58,-1,-275,47.1%,5.9%,0,7,2019 Summer
Codpiece,,1,0%,0.8,0.0,4.0,3.0,2.0,225,23.1%,4.0,78,2.32,1.36,0.28,0.34,35,21,458,0%,0%,0,-,2019 Summer
Cody Sun, CA,61,54.1%,5.9,4.2,1.5,4.5,9.5,441,67.4%,29.7,558,1.07,0.39,0.29,0.17,151,6,273,14.8%,0%,0,4,2019 Summer
Colamax, RS,6,16.7%,2,0.7,4.3,7.8,3.8,276,68%,9.8,170,1.43,0.64,0.28,0.4,-342,-10,-220,33.3%,0%,0,-,2019 Summer
Coldenfeet, TH,18,44.4%,2.5,3.8,3.8,5.9,7.8,398,55.3%,23.7,534,0.88,0.44,0.11,0.18,-249,-3,-331,22.2%,11.1%,0,9,2019 Summer
Color, PL,20,45%,2.1,1.5,2.8,4.5,7.5,347,45.7%,21.5,331,1.03,0.52,0.18,0.2,-410,-7,-344,30%,10%,0,5,2019 Summer
Comp, GR,27,77.8%,6.4,5.6,1.9,6.8,9.8,487,63.4%,26.8,553,1.27,0.45,0.34,0.18,470,4,245,48.1%,3.7%,2,3,2019 Summer
Condi,,10,50%,3.6,2.3,2.8,7.7,4.7,320,74.8%,10.8,173,-,0.74,0.49,0.36,-,-,-,0%,0%,0,-,2019 Summer
Conjo,,9,55.6%,3.6,3.0,2.3,5.4,8.6,392,58.1%,23.8,455,1.02,0.38,0.23,0.14,185,1,-41,66.7%,11.1%,0,-,2019 Summer
Contractz, US,19,42.1%,3,2.2,2.7,5.8,4.7,315,70.2%,13.2,254,1.53,0.55,0.41,0.32,-149,-1,-129,36.8%,0%,0,1,2019 Summer
CoreJJ, KR,38,68.4%,4.9,0.8,2.1,9.6,1.5,264,74.8%,8.8,162,2.5,1.32,0.4,0.35,437,7,137,31.6%,2.6%,0,-,2019 Summer
Corn,,3,0%,1.2,0.7,2.0,1.7,8.4,348,31.5%,18.0,203,-,0.45,0.1,0.26,-,-,-,0%,0%,0,-,2019 Summer
Corporal, AU,4,50%,2,1.3,4.0,6.8,1.3,228,48.1%,6.4,126,2.06,1.26,0.34,0.48,-389,-1,209,25%,25%,0,-,2019 Summer
Cospect, EE,3,0%,1.3,2.0,4.0,3.3,0.7,241,62.1%,15.8,214,2.54,1.42,0.42,0.41,314,-4,21,0%,0%,0,-,2019 Summer
Cotopaco, CO,28,50%,2.7,2.9,3.0,5.1,7.9,378,61.8%,28.4,517,1.05,0.48,0.22,0.2,60,-3,-4,14.3%,7.1%,0,10,2019 Summer
Counter, IT,17,41.2%,2.1,2.5,3.1,3.9,8.3,386,53.3%,25.6,426,1.06,0.41,0.2,0.14,181,-3,-38,23.5%,17.6%,0,2,2019 Summer
Cover, KR,7,71.4%,2.1,1.7,3.4,5.6,7.8,362,61.6%,22.0,368,1.86,0.82,0.56,0.25,-19,3,38,28.6%,28.6%,0,1,2019 Summer
Coyote, VN,6,33.3%,1.7,1.7,3.7,4.7,7.5,345,55.5%,19.6,351,1.06,0.64,0.12,0.33,210,4,33,33.3%,0%,0,3,2019 Summer
Crash, KR,58,56.9%,3.4,2.4,2.3,5.6,5.4,341,71.2%,14.0,241,1.92,0.73,0.47,0.28,140,4,136,36.2%,8.6%,1,5,2019 Summer
Crayzee,,16,6.3%,1.9,0.8,3.3,5.5,1.1,232,71.5%,9.3,149,1.8,1.07,0.29,0.4,-301,-6,-122,12.5%,0%,0,-,2019 Summer
Crazy, KR,3,33.3%,1.5,3.0,4.3,3.3,5.7,339,50.8%,15.9,273,1.29,0.43,0.27,0.29,-720,1,-662,33.3%,33.3%,0,-,2019 Summer
Crazycaps,,3,0%,0.7,1.0,4.0,1.7,2.5,228,40%,7.4,104,1.84,1.05,0.18,0.44,-133,32,-306,0%,33.3%,0,-,2019 Summer
Creation,,4,25%,1.2,1.8,4.3,3.3,7.9,369,45.7%,21.5,337,0.99,0.55,0.16,0.22,-886,-15,-388,0%,25%,0,-,2019 Summer
Crecre, PE,2,0%,0.2,0.0,4.5,1.0,2.9,231,50%,10.0,143,1.73,1.04,0.24,0.32,-533,28,-682,0%,0%,0,-,2019 Summer
Creon, IT,4,50%,1.9,1.8,3.5,5.0,9.4,405,53.3%,24.9,362,0.79,0.35,0.22,0.19,-245,18,78,0%,0%,0,-,2019 Summer
Crisp, CN,63,82.5%,5.2,1.3,2.3,10.8,1.4,277,66.8%,8.6,169,2.5,1.57,0.32,0.5,368,0,142,14.3%,0%,0,-,2019 Summer
Crocomux, IT,12,8.3%,1.8,2.1,3.3,4.0,7.4,336,63%,33.4,519,0.73,0.34,0.12,0.1,-529,-10,25,16.7%,16.7%,0,3,2019 Summer
Crown, KR,26,42.3%,2.7,2.7,2.7,4.3,9.1,410,66.3%,31.0,532,1.14,0.57,0.24,0.27,-19,4,152,26.9%,11.5%,0,5,2019 Summer
Crownie, SI,19,36.8%,3.4,3.7,2.5,4.7,9.9,444,70.6%,30.7,564,1.21,0.37,0.4,0.12,243,6,28,31.6%,5.3%,0,2,2019 Summer
Crystal,,7,42.9%,1.9,2.0,4.1,6.0,4.3,302,53.2%,9.0,173,1.63,0.62,0.41,0.27,-334,-12,-275,14.3%,14.3%,0,-,2019 Summer
CuVee, KR,42,52.4%,2.5,2.2,2.3,3.5,8.3,381,58.2%,24.2,379,1.04,0.48,0.19,0.2,-340,-7,-172,9.5%,11.9%,0,12,2019 Summer
Cube, CN,17,35.3%,3.7,2.4,1.7,3.9,8.2,380,49.6%,21.5,432,-,0.46,0.13,0.16,-,-,-,-,-,0,-,2019 Summer
Cupcake, NZ,1,100%,12,1.0,1.0,11.0,0.6,297,80%,11.2,265,2.05,0.92,0.3,0.26,-153,-22,328,0%,0%,0,-,2019 Summer
Cuzz, KR,62,54.8%,3.9,2.1,2.2,6.3,5.4,336,71.6%,16.3,282,2.48,1.05,0.61,0.36,150,4,194,40.3%,9.7%,0,5,2019 Summer
Cyber, PT,1,0%,0.7,0.0,3.0,2.0,7.5,302,33.3%,17.1,199,0.65,0.29,0.07,0.07,-907,-29,-57,0%,0%,0,-,2019 Summer
Czajek, PL,5,40%,5.2,2.2,1.2,4.0,8.6,384,67%,30.3,434,1.05,0.38,0.21,0.17,71,-9,-45,20%,0%,0,-,2019 Summer
Czaru, PL,18,50%,3.6,3.8,2.6,5.6,7.3,384,62.4%,25.8,516,1.07,0.35,0.13,0.09,57,-6,53,11.1%,16.7%,0,7,2019 Summer
Czekolad, PL,5,40%,2.8,2.4,2.2,3.8,8.5,392,59.4%,22.2,301,1.13,0.49,0.26,0.21,169,1,59,40%,0%,0,1,2019 Summer
D4nKa, DE,14,50%,3.1,2.1,2.8,6.5,4.7,315,80.2%,12.8,208,1.71,0.79,0.37,0.4,429,7,188,50%,21.4%,0,3,2019 Summer
DNK, VN,49,59.2%,3.7,3.5,2.7,6.3,5.0,349,67.4%,19.0,343,1.47,0.51,0.35,0.33,149,-0,225,44.9%,12.2%,0,11,2019 Summer
DahVys, ES,3,33.3%,2.3,2.3,3.7,6.0,5.6,346,72.9%,18.4,315,1.24,0.39,0.33,0.32,841,12,796,33.3%,0%,0,-,2019 Summer
Daiblo, PT,21,33.3%,2.7,3.1,4.0,7.5,5.1,337,74.2%,17.3,318,1.56,0.65,0.32,0.28,-191,2,76,38.1%,4.8%,0,9,2019 Summer
Damage, BR,24,45.8%,2.1,0.9,3.3,6.2,1.5,246,58.3%,8.9,149,2.16,1.22,0.35,0.39,-288,-4,-350,20.8%,25%,0,-,2019 Summer
Damonte, US,62,51.6%,3.5,2.7,2.1,4.8,8.4,383,63.9%,22.4,405,1.05,0.48,0.2,0.24,-87,-2,-210,19.4%,11.3%,0,16,2019 Summer
Dan Dan, NL,33,51.5%,2.4,2.6,3.1,4.8,8.6,419,47.8%,21.2,450,0.83,0.4,0.13,0.12,328,13,433,0%,9.1%,0,16,2019 Summer
Dardoch, US,18,38.9%,2.7,3.3,3.2,5.3,5.4,342,68.9%,18.3,351,1.71,0.57,0.45,0.24,-102,9,46,16.7%,16.7%,1,1,2019 Summer
Darkchri, IT,20,50%,2.7,1.0,4.1,9.9,0.9,251,70.1%,11.4,218,2.28,1.28,0.31,0.37,-147,-3,-205,30%,10%,0,-,2019 Summer
Darkness,,6,16.7%,2.1,2.3,2.7,3.3,8.3,359,45.2%,23.8,395,0.88,0.36,0.2,0.15,-987,-13,-389,16.7%,0%,0,4,2019 Summer
Darko,,1,0%,3,0.0,3.0,9.0,1.4,205,64.3%,3.5,74,2.29,1.44,0.31,0.54,-338,22,471,0%,0%,0,-,2019 Summer
Darkrai1,,6,16.7%,1.1,2.3,3.8,2.0,7.2,339,36.9%,20.0,352,0.82,0.44,0.13,0.13,-773,-14,-562,0%,33.3%,0,1,2019 Summer
Darlik, FR,18,44.4%,2.6,3.2,3.4,5.7,7.4,377,51.8%,21.4,440,1.05,0.49,0.17,0.2,-116,-6,115,16.7%,11.1%,0,6,2019 Summer
Darshan, CA,26,69.2%,3.4,2.8,2.5,5.5,7.9,401,53.9%,23.0,463,1.07,0.57,0.12,0.27,806,12,473,30.8%,0%,0,16,2019 Summer
Dasher, KR,21,52.4%,5.2,5.2,1.9,4.4,9.2,430,77.3%,34.6,632,1.11,0.41,0.27,0.17,659,11,204,33.3%,9.5%,0,10,2019 Summer
Dawidsonek, PL,3,0%,1.4,2.7,4.7,4.0,7.9,367,59.8%,30.1,653,1.38,0.57,0.23,0.21,-785,-12,-826,0%,33.3%,0,-,2019 Summer
Day1, JP,21,14.3%,1.9,2.2,2.5,2.6,8.6,381,57.5%,30.5,438,1.13,0.37,0.35,0.13,-944,-15,-507,33.3%,9.5%,0,-,2019 Summer
Days4fun,,3,0%,1.8,3.7,4.0,3.7,4.4,318,70.1%,15.2,275,1.53,0.61,0.34,0.31,91,-5,99,33.3%,0%,0,1,2019 Summer
Deadly, GB,38,76.3%,5.3,5.1,2.1,5.9,9.9,485,72%,30.5,572,1.3,0.35,0.43,0.11,586,15,369,18.4%,7.9%,1,4,2019 Summer
Decay, FR,17,35.3%,2.6,4.6,3.4,4.1,7.9,393,60.5%,24.1,482,1.09,0.45,0.24,0.17,-498,-6,-319,0%,0%,0,13,2019 Summer
Decoy, NZ,21,38.1%,4.7,0.5,1.6,6.9,1.1,241,68.2%,11.5,184,2.41,1.31,0.39,0.43,5,-6,4,23.8%,0%,0,-,2019 Summer
Deft, KR,62,54.8%,3.9,3.3,2.1,5.0,9.4,431,67.4%,31.4,552,1.33,0.54,0.35,0.22,71,1,-44,19.4%,6.5%,0,3,2019 Summer
Deftly, US,30,60%,5.7,4.3,1.8,6.0,9.2,446,67.5%,29.7,659,1.24,0.4,0.34,0.19,512,15,122,20%,6.7%,0,2,2019 Summer
Deidara, IT,2,0%,1.3,4.0,6.0,3.5,8.0,372,42.7%,23.4,440,1.25,0.58,0.24,0.22,349,12,1474,0%,0%,0,4,2019 Summer
DejaVu,,2,50%,3,3.0,3.0,6.0,7.2,371,57.3%,17.7,300,0.61,0.41,0.05,0.12,-1006,-20,-507,0%,50%,0,-,2019 Summer
Delitto, GR,3,33.3%,1.6,1.7,5.0,6.3,6.3,323,50.4%,23.9,414,1.01,0.49,0.2,0.22,-600,-3,-114,33.3%,0%,0,1,2019 Summer
Demon, IT,18,66.7%,4.5,2.4,2.6,9.4,4.7,328,72.4%,12.1,221,1.36,0.39,0.32,0.39,92,1,29,44.4%,0%,0,1,2019 Summer
Denyk, CZ,42,71.4%,5.3,1.2,2.1,10.1,1.5,278,71.8%,8.1,149,2.12,1.21,0.25,0.38,-43,-7,83,23.8%,9.5%,0,-,2019 Summer
Destiny, AU,32,75%,6.8,0.9,1.8,11.3,1.6,266,73.5%,9.8,184,2.39,1.27,0.32,0.36,154,9,221,21.9%,3.1%,0,-,2019 Summer
Deul,,25,76%,7,4.9,1.4,5.1,9.8,475,60.3%,28.2,557,0.94,0.32,0.23,0.09,1066,17,458,16%,4%,0,4,2019 Summer
Dhokla, US,23,43.5%,2.7,2.2,1.9,2.8,7.9,376,54.2%,21.1,355,1,0.5,0.19,0.24,19,-0,151,17.4%,4.3%,0,3,2019 Summer
Dia1, VN,35,45.7%,3.1,3.1,2.4,4.2,9.5,423,63.2%,26.5,411,1.33,0.52,0.26,0.22,304,0,257,20%,2.9%,0,9,2019 Summer
Diamond, CA,22,72.7%,4.8,2.5,3.0,12.1,1.4,296,75%,10.5,246,2.18,1.03,0.35,0.29,414,4,347,27.3%,0%,0,1,2019 Summer
Diamondprox, RU,20,75%,3.3,2.9,3.3,7.7,5.1,341,57.8%,14.0,303,2.32,0.96,0.54,0.32,635,10,580,70%,5%,0,4,2019 Summer
Disave, BR,3,66.7%,3.4,3.3,2.3,4.7,9.2,425,52.8%,25.5,504,1.14,0.38,0.32,0.13,69,3,366,33.3%,0%,0,-,2019 Summer
DiscotEkka,,24,62.5%,3.2,2.8,2.8,5.9,7.3,370,49.7%,22.9,440,0.77,0.39,0.13,0.15,-187,-10,-273,12.5%,25%,0,-,2019 Summer
Divkid, VN,18,44.4%,3.3,3.8,2.4,4.2,9.8,450,68.9%,28.4,454,1.29,0.45,0.41,0.13,-4,-2,-100,33.3%,11.1%,0,4,2019 Summer
Djoko, FR,27,77.8%,4.6,2.9,2.9,10.6,4.6,338,69.3%,16.5,329,1.91,0.78,0.41,0.35,433,2,149,59.3%,3.7%,0,5,2019 Summer
DoeDoii, PH,18,66.7%,3.9,5.0,3.5,8.7,4.9,373,67.5%,18.1,389,1.55,0.58,0.3,0.36,118,-6,-56,27.8%,22.2%,0,10,2019 Summer
Doinb, KR,63,82.5%,5.7,4.3,2.1,7.5,8.8,438,67.2%,23.6,459,1.14,0.44,0.26,0.14,195,-0,131,15.9%,1.6%,0,5,2019 Summer
Domas, LT,3,0%,1.1,2.7,4.7,2.3,8.8,381,59.1%,28.0,427,0.76,0.47,0.07,0.14,-656,-7,-595,0%,33.3%,0,1,2019 Summer
Don Arts, DE,21,76.2%,3.6,2.1,2.9,8.4,5.3,339,68.7%,13.1,259,1.73,0.62,0.38,0.26,56,4,242,38.1%,33.3%,0,2,2019 Summer
DonShu,,21,33.3%,1.6,1.4,3.0,3.5,7.0,336,46.2%,19.0,307,0.87,0.42,0.14,0.15,-563,-12,-222,4.8%,23.8%,0,2,2019 Summer
Doran, KR,23,60.9%,2.6,2.7,2.3,3.1,9.3,420,55.2%,25.4,416,1.03,0.49,0.2,0.16,276,4,96,30.4%,30.4%,0,7,2019 Summer
Doss, DK,11,36.4%,2.1,0.9,5.3,10.3,1.3,243,66%,6.9,143,1.98,1.35,0.19,0.43,-791,-1,-750,0%,36.4%,0,-,2019 Summer
DoubleAiM, RS,3,0%,1.8,4.3,4.3,3.3,6.3,363,61.7%,25.8,470,1.32,0.25,0.43,0.2,-136,16,551,0%,33.3%,0,2,2019 Summer
Doublelift, US,38,68.4%,5,4.2,2.0,5.9,9.2,451,72%,29.0,547,1.48,0.47,0.4,0.13,232,2,207,28.9%,18.4%,0,3,2019 Summer
Dove, KR,52,53.8%,3.7,2.7,1.8,4.0,8.7,390,68.7%,27.0,454,1.05,0.41,0.29,0.2,-2,3,127,17.3%,5.8%,0,10,2019 Summer
Doxy, DK,24,62.5%,3.7,3.6,2.4,5.2,7.6,399,54.2%,24.6,469,1.08,0.5,0.2,0.21,573,8,291,16.7%,20.8%,0,14,2019 Summer
DrMatt, IT,17,41.2%,2.6,2.4,2.6,4.3,7.4,354,60.7%,25.9,432,1.08,0.55,0.15,0.25,-84,-15,-196,35.3%,5.9%,0,8,2019 Summer
Dragku, AU,4,25%,4.8,2.3,1.5,5.0,9.1,414,68.8%,28.8,431,1.13,0.52,0.2,0.25,240,-1,317,25%,0%,0,-,2019 Summer
Dread, KR,53,52.8%,2.6,2.1,3.0,5.5,5.0,324,64.2%,13.2,222,1.84,0.77,0.51,0.39,62,-0,-59,34%,5.7%,0,6,2019 Summer
Dreampull, RU,14,42.9%,3.2,3.2,2.5,4.8,7.5,388,57.2%,24.4,473,0.84,0.42,0.14,0.14,21,2,8,7.1%,0%,0,5,2019 Summer
Dreams, KR,19,36.8%,2.9,0.9,2.9,7.6,1.3,240,68%,7.8,148,2.24,1.36,0.21,0.47,-98,7,-17,31.6%,21.1%,0,2,2019 Summer
Dred, CZ,24,33.3%,2.8,4.8,3.6,5.1,8.1,405,71.1%,30.3,544,1.05,0.46,0.21,0.24,114,7,-62,33.3%,8.3%,0,16,2019 Summer
Dreedy, CZ,17,76.5%,3.7,5.4,2.9,5.5,8.5,443,54%,26.3,524,0.99,0.49,0.13,0.21,772,17,618,29.4%,11.8%,0,20,2019 Summer
DuaLL, ES,23,43.5%,2.3,0.9,3.3,6.6,1.2,252,72.7%,13.8,234,2.13,1.06,0.36,0.28,-123,6,235,13%,4.3%,0,-,2019 Summer
Duan, CN,38,57.9%,3.3,0.7,2.9,9.0,1.3,244,66.6%,8.3,149,-,1.54,0.42,0.4,-,-,-,0%,0%,0,-,2019 Summer
Duclou,,21,33.3%,2,2.1,2.9,3.5,7.8,362,47.6%,20.8,365,0.9,0.47,0.13,0.18,-352,-12,-121,19%,4.8%,0,6,2019 Summer
DudsTheBoy, BR,22,68.2%,4.5,3.6,2.2,6.2,9.2,444,65.1%,28.3,587,1.21,0.45,0.32,0.2,380,7,362,31.8%,13.6%,0,-,2019 Summer
Duke, KR,5,40%,3.6,3.2,2.6,6.2,7.9,405,56.9%,20.3,448,1.01,0.35,0.08,0.07,880,12,401,0%,0%,0,-,2019 Summer
Dumbledoge, TR,11,45.5%,3.1,2.1,3.2,7.8,1.2,277,68.6%,13.0,268,2.66,1.31,0.46,0.38,344,1,-207,54.5%,9.1%,0,-,2019 Summer
Eagle, VN,15,33.3%,2.6,2.2,3.7,7.4,5.5,337,66.7%,14.7,254,1.92,0.76,0.48,0.4,-273,-8,-333,40%,13.3%,0,-,2019 Summer
Eason,,1,0%,0.2,1.0,5.0,0.0,2.0,231,20%,9.5,114,1.92,1.17,0.2,0.27,-646,27,-1056,0%,0%,0,-,2019 Summer
EasyLove, VN,17,17.6%,2.4,2.4,2.6,3.7,10.0,416,53.6%,25.1,457,1.05,0.37,0.32,0.15,-233,-1,91,11.8%,0%,0,3,2019 Summer
Eckas, LT,21,76.2%,5.1,3.8,2.3,8.1,5.2,364,65.5%,15.4,341,1.45,0.5,0.31,0.27,191,2,78,52.4%,4.8%,0,7,2019 Summer
Edems, CZ,10,30%,3.3,4.8,2.9,4.8,8.5,412,63.3%,23.7,464,0.68,0.28,0.17,0.08,-1146,-13,-108,0%,0%,0,2,2019 Summer
Edward, AM,34,67.6%,4,1.2,2.9,10.3,1.3,270,66.2%,9.6,183,2.4,1.33,0.39,0.36,187,2,206,23.5%,2.9%,0,-,2019 Summer
Effort, KR,52,76.9%,4.2,0.4,2.0,7.9,1.6,263,62.6%,6.9,123,2.73,1.78,0.35,0.5,-57,-4,-131,23.1%,5.8%,0,1,2019 Summer
Efias, UA,27,66.7%,4.2,1.2,2.7,10.3,1.6,275,67.6%,10.6,223,2.1,1.22,0.22,0.36,-46,5,-51,22.2%,7.4%,0,3,2019 Summer
Eika, FR,27,77.8%,5.2,5.3,2.3,6.9,8.3,431,60.5%,24.8,509,1.27,0.49,0.23,0.19,409,5,231,25.9%,7.4%,0,20,2019 Summer
Eimy,,5,20%,1.7,1.2,4.0,5.6,4.1,271,65.6%,9.1,167,-,0.76,0.47,0.41,-,-,-,-,-,0,-,2019 Summer
Elk, CN,2,0%,0.9,0.0,3.5,3.0,9.6,374,37.5%,33.6,507,-,0.35,0.4,0.15,-,-,-,0%,0%,0,-,2019 Summer
Ellam, SE,25,44%,2.3,1.1,3.6,7.1,2.5,264,65.3%,11.3,189,1.79,0.95,0.27,0.33,-270,4,-218,40%,16%,0,1,2019 Summer
Elramir, TR,1,0%,2.5,4.0,2.0,1.0,5.0,314,83.3%,8.8,124,1.4,0.49,0.41,0.47,-589,5,-77,0%,0%,0,-,2019 Summer
Emp, CL,26,53.8%,6.8,3.5,1.2,4.3,8.7,404,62.7%,25.4,457,1.05,0.45,0.22,0.18,356,3,159,23.1%,3.8%,0,5,2019 Summer
Emtest, SE,19,42.1%,3.5,3.6,2.2,4.2,9.4,421,70.5%,29.1,468,1.13,0.42,0.32,0.17,19,0,-314,15.8%,15.8%,0,-,2019 Summer
Endz, EE,12,75%,4,4.7,2.6,5.7,9.8,466,61.9%,24.9,482,0.81,0.21,0.21,0.08,557,20,423,16.7%,8.3%,1,3,2019 Summer
Engo,,11,27.3%,2.2,0.9,2.2,3.8,7.3,324,46%,20.8,316,1.03,0.53,0.18,0.25,-544,-8,-428,9.1%,9.1%,0,1,2019 Summer
Enjawve, FR,18,44.4%,2.7,0.5,4.0,10.2,1.0,249,60.2%,10.2,208,2.26,1.31,0.27,0.38,-214,-5,-200,16.7%,16.7%,0,1,2019 Summer
Enso, TW,22,40.9%,2.9,1.9,2.9,6.3,4.4,303,69.9%,11.8,210,1.47,0.67,0.3,0.39,-35,-5,-183,45.5%,9.1%,0,2,2019 Summer
Enty, JP,21,52.4%,6.3,0.9,1.4,8.1,1.4,258,73.8%,11.1,213,2.47,1.4,0.32,0.41,99,-2,165,28.6%,9.5%,0,-,2019 Summer
Envy, BR,30,53.3%,4.5,3.2,1.8,4.7,8.6,403,60.8%,22.6,390,1.12,0.44,0.25,0.23,346,3,104,16.7%,10%,0,6,2019 Summer
Erdote, PL,32,56.3%,4.1,0.8,2.3,8.6,1.4,244,72.8%,10.1,185,2.47,1.5,0.33,0.48,-147,4,-35,37.5%,3.1%,0,1,2019 Summer
Eren, CZ,27,48.1%,2.8,3.4,2.9,4.7,8.5,398,62.5%,28.0,535,0.95,0.48,0.16,0.19,-89,2,-111,18.5%,7.4%,0,10,2019 Summer
Erry, KR,18,22.2%,2.7,2.8,2.2,3.2,8.2,380,65.8%,26.6,463,1.37,0.54,0.34,0.22,-274,-9,-342,11.1%,0%,0,1,2019 Summer
Evi, JP,29,72.4%,3.5,2.9,2.3,5.3,7.4,379,59.3%,24.6,454,1.08,0.48,0.19,0.2,242,5,300,10.3%,13.8%,0,14,2019 Summer
Exosen, PH,18,66.7%,3.8,3.9,2.8,6.8,8.2,425,54.8%,24.9,545,0.99,0.44,0.21,0.16,252,2,95,11.1%,5.6%,0,11,2019 Summer
Expect, KR,18,22.2%,1.8,1.9,3.4,4.2,7.4,357,63.8%,22.4,342,1.02,0.48,0.18,0.19,-400,-12,-236,27.8%,11.1%,0,3,2019 Summer
Eyla, AU,23,65.2%,3.6,1.3,2.6,8.1,1.2,259,65.8%,12.4,219,2.4,1.23,0.36,0.35,28,-9,-136,34.8%,4.3%,0,-,2019 Summer
F1V5, SK,27,37%,2.6,4.7,3.8,5.4,7.8,398,62%,26.6,501,0.89,0.35,0.21,0.08,-308,-12,-373,22.2%,14.8%,0,9,2019 Summer
FBI, AU,14,42.9%,3,3.6,2.9,5.1,8.7,414,71.1%,26.9,568,1.15,0.46,0.28,0.25,-0,1,-338,35.7%,28.6%,0,-,2019 Summer
FUN k3y, DE,10,30%,1.9,3.6,3.4,3.0,9.0,407,64%,31.3,480,0.96,0.38,0.21,0.17,111,9,-94,20%,0%,0,-,2019 Summer
FakeGod, US,20,45%,1.9,1.8,3.0,3.9,7.4,359,52.6%,22.8,401,1.06,0.53,0.2,0.22,-458,-10,-376,25%,10%,0,3,2019 Summer
Faker, KR,72,66.7%,3.9,2.9,2.0,4.9,9.0,411,61.8%,25.5,443,1.22,0.55,0.3,0.23,184,2,97,25%,11.1%,0,22,2019 Summer
Falco, ES,10,60%,4.3,1.0,2.4,9.4,1.5,258,72.6%,9.9,208,2.31,1.21,0.3,0.36,147,8,144,10%,0%,0,-,2019 Summer
